종목코드,최고가,최저가,수익률(1달),수익률(3달),수익률(6달),수익률(1년),발행주식수,시가총액,업종명,액면가,자본금
103840,"6,630","2,515",-30.48,-27.91,+44.71,+38.30,"15,780,754",556,"과실, 채소 가공 및 저장 처리업",100,1425800000
215380,"3,465","1,855",-25.05,-25.49,-31.65,-38.21,"12,957,511",246,자연과학 및 공학 연구개발업,500,6478755500
105840,"11,580","7,980",-15.91,-12.19,-8.23,-2.98,"20,323,614","1,654","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",500,10161807000
396470,"8,860","8,650",-,-,-,-,"16,120,000","1,428",특수 목적용 기계 제조업,100,1612000000
307280,"2,550","1,480",-8.98,-23.78,-14.36,-6.00,"36,505,210",566,의료용품 및 기타 의약 관련제품 제조업,100,3650521000
240810,"37,750","24,650",-0.78,-7.84,+2.75,+16.09,"49,083,901","15,584",특수 목적용 기계 제조업,500,24541950500
104830,"33,150","24,550",+1.54,-7.68,+2.52,-10.19,"12,608,000","3,335",기초 화학물질 제조업,500,6304000000
217820,"14,122","6,460",-2.47,-9.98,-33.36,-17.06,"42,454,559","3,179",특수 목적용 기계 제조업,500,21227279500
382840,"31,000","15,130",-14.81,-37.86,-40.90,-27.43,"15,271,581","2,311",특수 목적용 기계 제조업,100,1527158100
336570,"14,890","2,720",-19.74,-11.42,+44.44,+235.03,"88,173,915","8,138",의료용 기기 제조업,100,8817391500
376980,"17,190","9,080",-18.03,-13.26,-31.08,-30.08,"9,456,696",860,소프트웨어 개발 및 공급업,500,4728348000
122830,"1,793","1,024",-5.10,-2.15,-1.52,-27.97,"32,751,985",403,전기 통신업,100,3275198500
101160,"29,500","18,250",-12.25,-7.16,+5.96,+21.83,"16,510,993","3,963",전자부품 제조업,500,8255496500
336060,"2,425","1,170",-15.58,-17.08,-2.93,+7.98,"48,155,200",671,소프트웨어 개발 및 공급업,100,4815520000
196700,"3,705","1,750",-0.86,-2.98,-22.31,-26.76,"14,364,144",266,합성고무 및 플라스틱 물질 제조업,500,7182072000
377460,"8,250","1,150",+2.07,-70.00,-73.52,-75.64,"15,393,405",243,상품 종합 도매업,500,7696702500
330350,"11,690","6,390",-15.08,+28.98,+9.25,+23.73,"13,192,778","1,121",의약품 제조업,200,2638555600
348350,"18,440","9,820",-12.56,-29.45,-20.93,-13.86,"10,183,600","1,000","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",500,5091800000
112040,"59,500","30,050",+1.36,+2.89,-22.41,-33.45,"33,796,962","12,640",소프트웨어 개발 및 공급업,500,17178481000
101730,"20,550","8,390",-10.23,+4.89,-33.90,-45.94,"33,295,292","3,213",소프트웨어 개발 및 공급업,500,16647646000
123420,"22,500","7,160",-9.15,-7.57,-40.39,-63.16,"11,469,842",911,소프트웨어 개발 및 공급업,500,5734921000
140660,"2,060","1,200",+0.00,+13.20,+6.13,-14.46,"2,487,252",42,통신 및 방송 장비 제조업,500,1243626000
299900,"5,375","2,360",-7.74,-17.47,-42.77,-39.81,"171,048,884","4,080","영화, 비디오물, 방송프로그램 제작 및 배급업",500,85524442000
136540,"14,870","11,440",-2.83,+7.11,-0.80,-2.68,"13,864,162","1,714","컴퓨터 프로그래밍, 시스템 통합 및 관리업",500,6932081000
320000,"8,410","1,815",-7.30,-16.12,-38.29,+13.68,"18,499,148",400,특수 목적용 기계 제조업,100,1849914800
192390,"4,825","3,105",-1.61,-1.21,+0.14,+4.13,"10,737,324",393,"구조용 금속제품, 탱크 및 증기발생기 제조업",500,5368662000
313760,"14,650","6,700",-11.11,-43.99,-31.72,-8.76,"5,788,881",440,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",500,2894440500
335870,"4,560","1,301",-18.33,-22.27,-40.22,-73.67,"16,681,422",229,"섬유, 의복, 신발 및 가죽제품 소매업",100,1668142200
900340,"1,428",778,-13.56,-11.99,-19.13,-19.54,"47,973,428",373,기타 금융업,무액면,293632368
446070,"11,410","6,280",-3.26,-11.16,-16.09,-,"10,611,215",819,제재 및 목재 가공업,1000,10611215000
203450,"4,730","2,685",-2.34,-11.99,-12.42,-10.98,"14,679,007",399,통신 및 방송 장비 제조업,500,7339503500
241690,"5,110","2,900",-15.20,-23.88,-35.84,-26.77,"25,011,565",725,자동차 신품 부품 제조업,500,12505782500
142210,"5,780","3,175",-21.79,-10.71,-10.82,+12.06,"19,246,092",698,자동차 부품 및 내장품 판매업,500,9623046000
121060,"1,635",762,-13.99,-3.24,-30.33,-43.89,"5,981,670",50,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",500,2990835000
206650,"12,300","6,350",-11.98,+36.98,+25.99,-13.46,"36,454,807","3,376",의약품 제조업,500,18227403500
264450,"17,250","12,760",-5.31,+17.51,+18.89,-0.20,"10,245,706","1,554",통신 및 방송 장비 제조업,500,5122853000
435380,"2,210","1,965",-1.91,-1.91,-0.24,+1.23,"5,730,000",118,금융 지원 서비스업,100,573000000
444920,"2,005","1,987",-0.35,-,-,-,"5,240,000",104,금융 지원 서비스업,100,524000000
446150,"2,165","1,996",-0.49,-1.69,-0.97,-,"4,770,000",97,금융 지원 서비스업,100,477000000
449020,"2,070","1,989",-0.65,-1.63,-0.65,-,"9,730,000",194,금융 지원 서비스업,100,973000000
450940,"2,175","2,000",+0.00,-7.13,-,-,"4,540,000",92,금융 지원 서비스업,100,454000000
430700,"2,225","1,975",-0.71,-2.11,-0.48,+3.98,"5,240,000",110,금융 지원 서비스업,100,524000000
263770,"4,785","2,750",-8.67,-26.62,-27.78,+6.50,"23,700,172",699,1차 철강 제조업,100,2370017200
337840,"29,750","12,950",-17.28,-19.21,-4.73,+19.52,"3,673,541",637,의료용 기기 제조업,500,1836770500
388720,"34,800","18,950",-11.22,-8.11,-28.84,-23.60,"8,937,846","1,762",특수 목적용 기계 제조업,500,4468923000
340930,"27,400","10,270",-23.76,-38.98,-54.46,-39.77,"11,468,150","1,178",특수 목적용 기계 제조업,500,5734075000
373340,"2,520","2,115",+0.00,+0.00,+11.26,+10.28,"5,019,337",76,금융 지원 서비스업,100,302000000
388800,"2,440","2,015",+0.00,+5.17,+11.67,+17.03,"5,010,000",122,금융 지원 서비스업,100,501000000
413630,"2,470","1,985",+13.30,+17.06,+18.75,+22.28,"5,920,000",146,금융 지원 서비스업,100,592000000
442130,"2,690","1,985",-13.44,+0.23,+3.30,-,"3,460,000",76,금융 지원 서비스업,100,346000000
221800,"9,890","4,905",-8.53,-25.53,-8.02,-0.82,"11,287,196",672,기타 과학기술 서비스업,500,5051020000
179900,"31,650","17,520",+1.06,+39.95,+27.46,+51.86,"16,286,895","4,650",전자부품 제조업,500,8143447500
263050,"8,920","2,370",-19.46,-34.16,-52.66,-66.29,"36,762,855",882,기초 의약물질 및 생물학적 제제 제조업,500,18381427500
191410,"5,730","2,695",-39.72,-20.84,-30.55,-9.15,"11,095,414",314,전자부품 제조업,500,5547707000
372170,"257,500","39,850",-23.97,-34.95,-17.96,-,"7,979,048","10,349",특수 목적용 기계 제조업,100,797904800
146060,"7,500","2,680",-34.63,-,-,-,"21,623,916",580,1차 철강 제조업,100,2162391600
303530,"18,940","9,220",-14.47,-18.41,-35.43,-14.23,"7,339,299",677,소프트웨어 개발 및 공급업,500,3669649500
296640,"18,050","6,400",-14.42,-18.38,-30.31,-53.69,"5,178,252",338,소프트웨어 개발 및 공급업,500,2609126000
302430,"17,200","9,960",-20.23,-22.44,-19.19,+16.92,"9,833,208","1,155",특수 목적용 기계 제조업,500,4916604000
279060,"5,460","3,035",-15.83,-10.55,-2.19,-39.09,"9,075,076",304,전자부품 제조업,100,907507600
214320,"45,600","37,500",-0.57,+10.34,+9.24,+9.38,"20,000,000","8,750",광고업,500,10000000000
274400,"35,000","10,700",-27.03,-27.17,-,-,"7,819,826",838,소프트웨어 개발 및 공급업,500,3909913000
215790,"2,215","1,041",-18.61,-28.50,-16.52,-15.02,"40,283,149",419,통신 및 방송 장비 제조업,500,20141574500
344860,"7,800","2,585",-11.42,-6.54,-26.02,-8.39,"12,030,000",327,기타 화학제품 제조업,100,1203000000
246960,"9,850","6,800",-11.97,-6.37,+4.46,-25.74,"6,362,195",477,의료용품 및 기타 의약 관련제품 제조업,500,3181097500
272290,"48,250","26,200",-12.23,-35.11,-33.01,+0.18,"20,201,658","5,656",전자부품 제조업,500,10100829000
264850,"6,430","2,235",-13.90,+92.34,+72.85,+68.03,"29,750,412","1,345",전자부품 제조업,100,2975041200
164060,"10,900","4,950",-10.98,-25.05,-2.92,+38.29,"20,608,031","1,436",의료용 기기 제조업,500,10304015500
139480,"119,000","68,600",+2.70,-5.98,-25.39,-14.64,"27,875,819","20,154",종합 소매업,5000,139379095000
115610,"4,725","1,720",-25.47,-4.82,+11.27,+25.40,"15,541,626",430,반도체 제조업,500,7770813000
131400,"13,760","1,443",-10.13,-37.59,-59.30,+14.75,"59,194,179","1,995",전자부품 제조업,500,29597089500
419700,"2,615",834,+69.48,+164.94,-,-,"16,266,666",399,기계장비 및 관련 물품 도매업,100,1526666600
208850,"6,930","4,000",-17.27,-29.35,-9.18,-12.50,"2,820,250",128,기타 전기장비 제조업,1000,2820250000
351330,"13,270","7,700",-22.91,-7.72,-30.29,-3.38,"8,288,520",664,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",500,4144260000
379390,"11,190","7,840",-7.73,-18.47,-3.56,+1.25,"2,841,460",231,"건축기술, 엔지니어링 및 관련 기술 서비스업",500,1420730000
457190,"436,500","107,900",-39.47,-53.52,-,-,"5,598,773","7,066",기초 화학물질 제조업,5000,27993865000
900110,203,123,-3.88,-6.77,-25.30,-34.74,"401,932,050",362,기타 금융업,무액면,721809022
341310,"1,485",699,-6.36,+0.12,-16.02,-39.42,"17,293,400",145,기타 섬유제품 제조업,100,1729340000
102710,"26,800","18,730",-4.37,-20.04,-10.55,-19.36,"14,287,836","2,690",기타 화학제품 제조업,500,7143918000
123570,"5,050","2,700",-10.00,-18.55,-28.10,-25.82,"22,276,078",601,광고업,500,11138039000
232530,"5,080","2,045",-0.85,+25.71,+33.29,+63.56,"25,614,304","1,190",일차전지 및 축전지 제조업,500,12807152000
102460,"23,100","14,300",-10.12,-5.30,-23.77,-26.10,"18,586,811","2,658",의약품 제조업,500,9293405500
294090,"28,600","14,200",-11.43,-21.66,-10.14,+39.10,"30,416,687","6,600",의료용 기기 제조업,100,3041668700
181340,"2,705","2,705",+0.00,+0.00,+0.00,+0.00,"20,058,966",543,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",500,10029483000
353810,"4,930","3,060",-6.27,-11.67,-18.92,-18.38,"34,191,720","1,048",동물용 사료 및 조제식품 제조업,100,3419172000
350520,"4,180","3,515",-2.63,-4.48,-6.52,-6.39,"28,358,617",997,부동산 임대 및 공급업,1000,28358617000
334890,"4,971","4,095",-1.55,-7.62,-10.33,-2.00,"51,443,469","2,119",부동산 임대 및 공급업,1000,51443469000
377330,"14,150","7,590",+4.17,-16.16,-26.99,-32.38,"8,109,954",668,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",500,4074977000
160600,"3,100","3,100",+0.00,+0.00,+0.00,+0.00,"34,482,552","1,069",특수 목적용 기계 제조업,500,17241276000
134060,"7,050","5,340",+1.81,-3.94,-13.96,-6.81,"4,769,250",268,"서적, 잡지 및 기타 인쇄물 출판업",500,2384625000
352940,"5,820","3,780",-8.84,-28.02,+0.00,-9.81,"10,867,730",415,"비료, 농약 및 살균, 살충제 제조업",500,5991545000
101140,"22,600","9,340",+0.00,+0.00,+0.00,-34.50,"10,044,216",938,기계장비 및 관련 물품 도매업,500,5022108000
216400,"10,990","6,850",-0.50,-3.42,+15.54,+31.17,"7,711,315",763,자연과학 및 공학 연구개발업,500,3855657500
389470,"27,100","8,650",-31.60,+10.43,+39.02,-,"8,418,556","1,221",의약품 제조업,500,4209278000
277410,"4,055","1,680",-11.89,-1.95,+13.06,+16.08,"38,190,860",747,기타 식품 제조업,100,3819086000
450520,"51,500","17,950",-53.17,-,-,-,"4,901,526",884,소프트웨어 개발 및 공급업,500,2450763000
100030,"29,100","15,830",-9.95,-9.80,-26.71,-11.32,"3,283,714",520,소프트웨어 개발 및 공급업,500,1641857000
211050,"16,790","5,970",-3.50,-6.12,+33.20,+123.66,"10,275,960","1,418",보험 및 연금관련 서비스업,500,5137980000
216050,"20,300","9,870",-11.38,-18.88,-35.30,-35.05,"12,843,222","1,280",광고업,500,6421611000
119610,"38,000","24,350",-15.66,-12.78,-13.64,+24.80,"13,216,478","4,057",의료용 기기 제조업,500,6608239000
129260,"3,280","2,210",-5.56,-7.92,-7.53,-16.13,"29,747,874",657,도로 화물 운송업,500,14873937000
189300,"91,000","58,472",-17.05,-5.29,-0.08,+13.46,"10,733,334","7,309",통신 및 방송 장비 제조업,500,5366667000
150840,"5,850","5,850",+0.00,+0.00,+0.00,+0.00,"38,234,020","2,237",의료용 기기 제조업,100,3823402000
175140,"13,850","4,910",+7.68,+3.54,+25.21,+61.10,"16,387,903","1,676",통신 및 방송 장비 제조업,500,8193951500
115310,"37,400","18,580",-4.99,-3.30,-35.09,-14.57,"3,192,883",608,전기 통신업,500,1596441500
101930,"14,650","9,360",-4.67,-7.36,+0.00,-19.37,"9,331,705",952,선박 및 보트 건조업,500,4665852500
249420,"45,600","14,500",-22.62,+2.85,-21.88,-41.55,"27,677,736","4,498",의약품 제조업,1000,27677736000
333430,"5,060","2,735",-4.38,-22.07,+7.19,-18.86,"30,726,747",939,선박 및 보트 건조업,100,3072674700
178780,"8,650","8,650",+0.00,+0.00,+0.00,+0.00,"13,964,195","1,208",상품 종합 도매업,500,6982097500
103590,"15,520","4,375",+2.77,+42.63,+82.13,+198.99,"37,080,390","4,950",절연선 및 케이블 제조업,1000,37080390000
271940,"36,150","19,350",-11.99,-22.30,-33.14,-35.21,"36,313,190","7,223",그외 기타 운송장비 제조업,500,18156595000
226320,"19,700","11,390",-16.19,-0.33,-20.88,-17.17,"21,929,315","2,634",기타 화학제품 제조업,500,10964657500
950140,"14,890","3,905",+15.32,+46.68,+203.43,+242.93,"19,867,866","2,722",기타 화학제품 제조업,0,0
389020,"54,300","23,100",-26.08,-20.21,-29.03,-,"6,197,730","1,432",반도체 제조업,500,3212865000
254120,"5,830","1,491",-30.93,-56.61,-27.75,+26.18,"30,754,270",677,특수 목적용 기계 제조업,100,3075427000
234920,"31,250","4,150",-19.94,+3.14,-28.67,+192.55,"13,530,910","1,912",가정용 기기 제조업,500,6765455000
289220,"25,000","9,130",-16.45,-30.55,-49.70,-49.50,"22,121,745","2,022","영화, 비디오물, 방송프로그램 제작 및 배급업",500,11060872500
317400,"7,580","4,835",-4.31,-10.46,-22.17,-25.04,"38,782,520","1,893",부동산 임대 및 공급업,1000,38782520000
174880,"1,375",485,+0.00,+0.00,+0.00,-47.78,"21,906,325",116,통신 및 방송 장비 제조업,500,10953162500
417840,"20,850","7,450",-12.75,-33.31,-31.55,-,"7,155,134",798,특수 목적용 기계 제조업,500,3577567000
110020,"8,840","3,265",+55.05,+55.64,+80.29,+104.78,"7,455,802",607,기타 화학제품 제조업,500,3727901000
208140,"2,640","2,035",+2.28,+10.27,+10.02,+21.38,"32,684,246",807,"도축, 육류 가공 및 저장 처리업",100,3268424600
217190,"17,000","4,700",-10.82,-22.67,+25.44,+122.68,"8,769,174",990,특수 목적용 기계 제조업,500,4384587000
122310,"8,710","6,490",-9.68,-0.74,-13.96,-16.21,"14,553,844",978,의료용 기기 제조업,500,7276922000
361390,"25,050","14,960",-2.85,-8.36,-34.70,-23.76,"7,500,789","1,127",통신 및 방송 장비 제조업,500,3782394500
187420,"6,670","2,960",-22.75,-18.12,-34.67,-53.05,"22,758,430",684,기초 의약물질 및 생물학적 제제 제조업,500,11379215000
225220,"6,799","3,700",-7.68,-7.80,-32.29,-28.40,"19,190,021",726,기초 의약물질 및 생물학적 제제 제조업,500,9595010500
123330,"5,740","3,315",-9.67,-13.45,-37.69,-14.78,"7,000,000",232,기타 화학제품 제조업,500,3500000000
159580,"9,760","5,050",-3.20,+3.61,-25.75,-7.47,"20,032,636","1,092",생활용품 도매업,500,10016318000
147830,"4,905","2,820",-10.59,-24.55,-20.48,+10.47,"20,000,000",633,"구조용 금속제품, 탱크 및 증기발생기 제조업",500,10000000000
287410,"14,190","7,000",-12.39,-4.44,+21.15,+49.08,"76,469,405","8,060",의료용 기기 제조업,100,7646940500
137950,"8,700","6,640",-9.23,-14.34,-6.17,-8.23,"22,267,814","1,490",기타 화학제품 제조업,500,11133907000
417500,"7,660","2,456",-15.52,-31.21,-24.06,-,"32,784,744","1,008",기타 화학제품 제조업,100,3278474400
348950,"4,675","3,800",-3.19,-1.75,-8.58,-3.79,"197,376,000","7,777",부동산 임대 및 공급업,1000,197376000000
204270,"12,460","4,670",-1.36,+12.11,+21.19,+117.52,"57,848,466","5,889",전자부품 제조업,500,28924233000
194370,"16,840","11,310",+27.21,+22.63,+22.44,+11.86,"13,335,601","2,088","가죽, 가방 및 유사제품 제조업",100,1333560100
126880,"7,200","4,960",-6.31,-13.08,-17.08,-7.17,"23,204,903","1,172",일반 목적용 기계 제조업,500,11602451500
322510,"37,800","3,150",-15.86,-22.94,+311.82,+618.46,"16,167,712","3,775",소프트웨어 개발 및 공급업,100,1616771200
254160,"4,175","2,045",-9.05,+18.30,+1.31,-17.98,"5,160,000",140,제재 및 목재 가공업,500,2580000000
418550,"39,900","18,120",-25.88,-37.40,-37.82,-,"31,336,273","5,807","건축기술, 엔지니어링 및 관련 기술 서비스업",100,3133627300
271980,"22,250","14,760",-7.55,-12.46,-17.86,-14.48,"14,704,872","2,232",의약품 제조업,500,7352436000
199820,"15,300","9,060",-8.60,-19.58,-14.40,-0.62,"11,110,000","1,063","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",500,5555000000
276730,"2,245",995,-1.49,-18.58,-38.20,-33.00,"58,035,091",577,알코올음료 제조업,500,29017545500
216080,"27,600","10,000",-27.60,-34.58,-21.11,+20.67,"17,846,759","2,907",의료용품 및 기타 의약 관련제품 제조업,500,8923379500
229000,"8,600","2,745",-26.07,+60.27,+1.96,-11.72,"13,317,289",623,의료용품 및 기타 의약 관련제품 제조업,500,6658644500
248020,"4,565","2,000",-10.27,-9.78,+11.66,-4.23,"4,771,050",119,전구 및 조명장치 제조업,500,2385525000
462520,"62,500","18,750",-20.21,-,-,-,"11,855,168","2,223","내화, 비내화 요업제품 제조업",500,5927584000
120030,"120,100","91,200",+2.00,-8.85,-4.35,-11.19,"1,257,651","1,217",기타 금속 가공제품 제조업,500,628825500
185750,"100,200","74,000",-0.32,+22.06,+11.31,+18.41,"12,568,464","11,752",의약품 제조업,2500,31421160000
239340,"5,550","2,710",-18.29,-2.93,-20.37,-13.91,"26,979,634",759,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",100,2697963400
228760,"29,300","8,560",-25.75,+5.35,+20.27,+70.40,"24,012,334","3,691",자연과학 및 공학 연구개발업,500,12006167000
314130,"30,050","11,480",-18.45,-13.15,-47.53,-32.61,"14,102,521","1,620",기초 의약물질 및 생물학적 제제 제조업,500,7051260500
389030,"5,740","2,075",-34.58,-20.70,+42.02,+30.04,"33,267,845","1,051",자연과학 및 공학 연구개발업,500,16633922500
263860,"17,490","7,330",-2.51,-5.65,+14.26,+59.84,"9,444,600","1,135",소프트웨어 개발 및 공급업,500,4722300000
303030,"2,345","1,262",-11.62,-3.02,-42.63,-30.91,"35,745,668",459,반도체 제조업,100,3574566800
208350,"5,210","3,585",-12.78,+7.08,-18.67,-6.09,"8,838,549",341,소프트웨어 개발 및 공급업,500,4419274500
289860,"5,050","2,240",-3.36,-0.23,-11.84,-,"16,774,024",725,소프트웨어 개발 및 공급업,500,8387012000
144510,"52,000","28,800",-10.63,-18.55,-29.60,-34.11,"15,800,344","4,716","그외 기타 전문, 과학 및 기술 서비스업",500,7900172000
358570,"29,750","16,180",-36.60,-18.45,-17.24,-,"22,054,300","3,705",자연과학 및 공학 연구개발업,500,11027150000
382480,"5,300","2,825",-14.33,-34.62,-37.61,-34.02,"39,357,140","1,130",특수 목적용 기계 제조업,100,3935714000
382800,"9,700","2,675",-25.95,+19.61,+30.48,+115.93,"30,024,012","1,831",특수 목적용 기계 제조업,500,3820327500
299480,919,680,-10.05,-12.75,-17.88,-11.65,"11,100,743",77,기타 섬유제품 제조업,100,1110074300
388610,"8,370","3,530",-0.50,-22.65,-24.28,-,"3,084,578",122,기타 화학제품 제조업,500,1542289000
119850,"6,230","3,420",-2.86,-3.58,+6.27,+11.59,"16,448,909",642,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",500,8374454500
204840,"1,170",708,+12.68,+41.04,+45.62,+41.62,"62,354,061",643,자연과학 및 공학 연구개발업,100,6235406100
270520,"20,000","2,215",-14.09,+4.99,-37.30,+302.73,"41,762,506","3,692","건축기술, 엔지니어링 및 관련 기술 서비스업",100,4176250600
311320,"15,300","8,810",-5.24,-20.04,+11.28,-12.69,"12,614,560","1,369",전자부품 제조업,500,6307280000
388050,"14,270","7,210",-21.55,-26.83,-37.62,-14.05,"18,636,519","1,357","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",500,9336209500
219750,"2,850","2,850",+0.00,+0.00,+0.00,+0.00,"9,555,815",272,의료용 기기 제조업,500,4777907500
109820,"6,640","2,425",-17.88,-28.32,-51.84,-45.01,"20,393,640",506,자연과학 및 공학 연구개발업,500,10196820000
363250,"31,900","5,260",-41.65,-47.83,-17.61,+158.43,"6,961,390",961,의료용 기기 제조업,500,3480695000
100250,"3,500","2,935",-2.71,+0.16,+0.94,+6.95,"55,895,292","1,805",플라스틱제품 제조업,500,27947646000
272450,"18,150","10,310",-10.21,-26.54,-32.08,-15.14,"52,200,000","5,648",항공 여객 운송업,1000,52200000000
285800,"8,800","3,545",-18.46,-11.76,-,-,"17,477,270",629,플라스틱제품 제조업,100,1747727000
250030,"4,645","3,200",+21.21,+11.27,+5.54,+3.90,"2,589,337",104,기타 화학제품 제조업,500,1294668500
233990,839,384,+37.56,+16.79,+2.31,-15.90,"14,764,898",91,기타 화학제품 제조업,100,1476489800
261780,"6,840","4,270",-13.39,+9.18,-13.70,-4.90,"26,732,079","1,271",자연과학 및 공학 연구개발업,500,13366039500
278280,"281,500","98,000",-22.77,-44.02,-47.94,-53.58,"10,000,000","10,110",기초 화학물질 제조업,500,5000000000
362320,"13,730","6,240",-5.07,-2.53,-27.27,-21.81,"20,551,290","1,348",생활용품 도매업,500,10275645000
284620,"7,400","3,190",-12.00,-17.14,-45.47,-18.10,"27,922,396",891,자연과학 및 공학 연구개발업,500,13961198000
446600,"24,600","22,000",+0.00,-4.35,-1.12,-,"981,281",216,의약품 제조업,5000,4906405000
293490,"49,150","23,100",-7.66,-23.08,-41.25,-39.28,"82,504,812","19,389",소프트웨어 개발 및 공급업,100,8250481200
323410,"29,650","15,850",-19.57,-26.93,-14.83,+15.57,"476,767,137","89,537",은행 및 저축기관,5000,2383835685000
377300,"70,800","33,950",-14.48,-31.40,-37.99,+0.72,"134,115,156","46,739",금융 지원 서비스업,500,67057578000
317530,"10,470","4,140",-14.60,-21.75,-34.53,-8.58,"6,961,196",293,"영화, 비디오물, 방송프로그램 제작 및 배급업",500,3480598000
119860,"19,750","9,810",+3.77,-6.78,-29.82,-39.77,"46,747,183","4,885",소프트웨어 개발 및 공급업,500,23373591500
223310,"3,500","1,481",-10.30,-14.54,-57.69,-57.69,"15,730,371",233,상품 종합 도매업,100,1573037100
109070,"4,100","4,100",+0.00,+0.00,+0.00,+0.00,"36,810,230","1,509",통신 및 방송 장비 제조업,500,18405115000
900310,"1,430",797,-12.00,-28.14,-9.28,+12.50,"64,041,675",582,기타 금융업,무액면,398343224
307930,"12,200","4,570",-12.26,-34.45,-19.18,-3.55,"15,610,000",720,기타 금융업,500,9755000000
263700,"9,330","3,920",-19.43,-23.79,-45.80,-43.15,"19,414,200",765,광고업,500,9804883000
214370,"51,900","18,420",-28.24,-39.39,-33.09,+47.03,"53,715,000","14,879",기초 의약물질 및 생물학적 제제 제조업,100,5371500000
221980,"14,700","11,780",-6.95,-10.25,-10.79,-6.59,"4,034,800",481,기타 화학제품 제조업,500,2017400000
424140,"2,155","1,970",-1.72,-3.14,-1.47,-0.50,"7,710,000",155,금융 지원 서비스업,100,771000000
436530,"2,170","1,985",+0.00,+0.00,+2.60,+7.16,"5,220,000",113,금융 지원 서비스업,100,522000000
440200,"2,275","1,501",+7.53,-12.87,-22.71,-,"6,125,000",103,금융 지원 서비스업,100,612500000
192250,"2,160","1,201",-4.44,-7.55,-19.58,-12.66,"70,671,257",883,소프트웨어 개발 및 공급업,100,7067125700
115500,"12,750","4,835",-8.52,-4.01,-26.10,+29.93,"12,000,000",748,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",500,6000000000
281820,"23,800","14,800",-5.98,-8.50,+8.49,+32.79,"20,861,556","4,266","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",500,10430778000
105330,"14,350","7,440",-14.73,-26.47,-36.65,-10.96,"16,060,028","1,227",자동차 신품 부품 제조업,500,8030014000
272110,"26,900","10,700",-14.96,-25.90,-1.06,+51.53,"7,945,395","1,336",반도체 제조업,500,3972697500
225430,"1,895","1,006",-3.85,+3.46,-13.32,-16.49,"27,887,050",292,기타 화학제품 제조업,100,2788705000
102370,"6,940","3,200",+1.08,-8.80,-32.30,-26.57,"27,174,135","1,014",상품 중개업,500,13587067500
381970,"16,600","9,430",-11.84,-22.33,-33.03,-16.04,"48,086,533","4,583",자동차 판매업,500,24043266500
145270,"1,079",868,-0.60,+0.60,-1.57,+14.38,"48,060,774",482,부동산 임대 및 공급업,1000,48060774000
256940,"11,880","5,180",-11.11,-35.48,-40.59,+13.64,"18,748,658","1,125",특수 목적용 기계 제조업,500,9374329000
258610,"4,755","2,375",+30.49,+24.01,-0.53,+25.46,"26,787,133","1,003","구조용 금속제품, 탱크 및 증기발생기 제조업",500,13393566500
274090,"19,250","10,470",-19.07,-19.32,-36.81,-24.48,"12,784,405","1,356","항공기,우주선 및 부품 제조업",500,6392202500
402420,"15,500","10,000",+10.71,+38.76,+24.00,+6.90,"2,226,540",345,의료용 기기 제조업,500,1113270000
220260,"12,810","5,340",-14.77,-26.15,-46.69,-37.44,"26,558,307","1,455",기타 화학제품 제조업,100,2655830700
176590,"9,870","5,840",-0.67,-18.60,+25.04,-23.30,"5,823,333",433,특수 목적용 기계 제조업,500,2911666500
402030,"73,850","9,425",-28.08,-3.77,-33.84,+196.04,"11,416,888","3,202",소프트웨어 개발 및 공급업,500,2854222000
391710,"6,000","2,615",-16.85,-15.65,-25.07,-46.90,"41,503,222","1,085",소프트웨어 개발 및 공급업,100,4150322200
417310,"4,855","4,080",+0.56,-4.05,+1.69,+7.66,"40,400,000","1,818",부동산 임대 및 공급업,500,20200000000
357120,"5,660","4,430",-2.55,-2.01,+4.89,+18.45,"88,534,474","4,745",부동산 임대 및 공급업,500,44267237000
104540,"13,950","9,000",-10.09,-11.89,-9.70,+16.50,"12,757,370","1,342",의료용 기기 제조업,500,6378685000
190650,"10,950","5,140",-3.99,-12.06,-27.20,-28.24,"6,388,000",354,금융 지원 서비스업,5000,31940000000
123410,"4,020","2,365",-5.49,-5.49,+0.50,+15.33,"27,841,064",838,자동차 신품 부품 제조업,100,2784106400
183300,"63,100","42,050",-2.98,-21.12,+9.12,-2.48,"10,460,684","4,943",특수 목적용 기계 제조업,500,5230342000
189350,"3,000","1,544",+1.42,+13.16,-18.10,+1.90,"4,800,000",103,통신 및 방송 장비 제조업,500,2400000000
