,회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익
1439,에이엔피,00143314,015260,2021,C,"82,030,110,765","52,058,401,194","-11,966,559,122","-11,948,327,703"
1440,큐로,00108746,015590,2021,C,"165,866,104,199","67,845,866,319","-14,968,117,999","-14,248,681,826"
1441,일진홀딩스,00146649,015860,2021,C,"1,611,593,519,855","726,755,398,999","38,724,294,545","39,214,395,669"
1442,신대양제지,00135777,016590,2021,C,"845,951,511,735","219,154,383,689","54,395,725,480","78,472,932,035"
1443,광명전기,00103662,017040,2021,C,"169,926,626,919","54,791,365,737","2,865,250,702","6,652,319,096"
1444,수산중공업,00135111,017550,2021,C,"236,089,651,990","114,040,079,182","14,273,592,746","14,174,510,836"
1445,동원금속,00118008,018500,2021,C,"468,914,312,188","436,932,189,046","-1,171,275,967","-25,944,541,929"
1446,아시아나항공,00138792,020560,2021,C,"13,082,664,860,149","12,561,568,437,168","93,203,600,406","-639,628,067,479"
1447,세원정공,00134316,021820,2021,C,"622,152,013,878","70,776,212,852","150,710,685","26,747,588,406"
1448,삼원강재,00191588,023000,2021,C,"270,679,643,944","51,952,908,280","9,549,369,585","11,801,008,521"
1449,동남합성,00115065,023450,2021,C,"90,602,982,225","44,342,731,815","14,906,406,553","14,892,475,673"
1450,인지컨트롤스,00103510,023800,2021,C,"543,367,174,652","346,845,570,399","2,018,548,482","3,014,187,876"
1451,인팩,00180795,023810,2021,C,"353,962,028,307","232,862,255,335","12,820,102,452","8,122,420,108"
1452,에쓰씨엔지니어링,00121969,023960,2021,C,"116,426,812,581","71,886,044,021","-6,633,227,964","-8,280,682,449"
1453,WISCOM,00142865,024070,2021,C,"135,283,853,674","15,140,908,426","-34,184,360","2,013,507,616"
1454,디씨엠,00177199,024090,2021,C,"286,895,605,966","51,347,298,046","34,887,867,459","65,568,444,868"
1455,덕양산업,00114154,024900,2021,C,"523,564,265,414","459,786,677,968","6,261,100,580","4,946,760,403"
1456,KPX케미칼,00191472,025000,2021,C,"777,143,203,509","199,075,057,541","44,680,350,533","64,202,140,491"
1457,한국단자공업,00157070,025540,2021,C,"1,125,163,279,036","282,995,896,952","76,226,359,858","86,359,388,249"
1458,미래산업,00197759,025560,2021,C,"118,651,368,670","34,009,093,695","8,486,522,801","7,714,912,717"
1459,제이준코스메틱,00136776,025620,2021,C,"79,881,575,028","19,745,646,519","-14,611,402,282","-35,926,819,948"
1460,부국철강,00123781,026940,2021,C,"150,684,042,688","30,259,504,634","8,055,575,084","11,005,167,636"
1461,동서,00144395,026960,2021,C,"1,582,577,880,310","133,970,703,050","38,374,679,515","141,296,719,479"
1462,마니커,00204208,027740,2021,C,"196,467,020,974","149,174,029,926","-13,037,736,353","-43,712,332,783"
1463,동아지질,00178754,028100,2021,C,"350,828,019,009","146,434,993,991","4,025,454,250","6,187,676,298"
1464,신도리코,00135795,029530,2021,C,"1,022,601,242,833","73,933,347,993","4,323,466,550","128,641,576,711"
1465,동원수산,00118044,030720,2021,C,"100,942,001,219","43,921,847,293","6,227,066,287","8,486,199,705"
1466,비케이탑스,00273615,030790,2021,C,"108,096,533,885","103,067,009,232","-10,337,472,155","-34,161,711,241"
1467,콤텍시스템,00186559,031820,2021,C,"349,140,170,006","181,589,153,398","17,298,658,675","7,283,130,301"
1468,황금에스티,00218575,032560,2021,C,"431,568,369,719","99,055,555,212","41,155,778,151","44,296,309,775"
1469,KH 필룩스,00193009,033180,2021,C,"539,371,447,061","112,111,273,037","-6,919,980,188","-3,365,345,922"
1470,자화전자,00146861,033240,2021,C,"437,943,843,130","139,199,344,515","16,315,874,373","18,648,015,556"
1471,체시스,00125576,033250,2021,C,"81,159,742,752","47,882,838,179","-1,652,260,820","-2,730,087,466"
1472,인천도시가스,00145862,034590,2021,C,"360,580,638,051","169,182,626,916","3,200,366,473","4,871,245,982"
1473,백산,00122551,035150,2021,C,"330,162,573,232","183,147,956,688","23,245,153,400","29,249,120,542"
1474,YG PLUS,00249247,037270,2021,C,"223,117,829,736","77,400,987,947","22,018,188,672","27,145,802,891"
1475,한미반도체,00161383,042700,2021,C,"429,285,683,427","82,473,641,150","122,419,465,500","136,251,557,490"
1476,주연테크,00269241,044380,2021,C,"59,714,398,945","14,445,524,837","-542,222,576","4,179,495,730"
1477,진양화학,00347734,051630,2021,C,"33,655,064,082","8,263,265,615","-3,856,327,930","-1,564,438,175"
1478,세이브존I&C,00422895,067830,2021,C,"564,254,721,215","106,318,459,437","11,023,053,450","9,421,419,170"
1479,삼성출판사,00423690,068290,2021,C,"338,722,412,834","115,319,934,841","1,143,042,682","1,425,509,491"
1480,대웅제약,00427483,069620,2021,C,"1,410,687,451,789","712,772,241,623","88,729,320,636","19,761,366,301"
1481,한세엠케이,00357360,069640,2021,C,"129,057,654,156","82,126,553,947","-12,087,443,066","-23,745,965,787"
1482,DSR제강,00151298,069730,2021,C,"241,710,739,393","87,876,177,148","4,291,637,467","8,951,605,449"
1483,용평리조트,00365989,070960,2021,C,"841,499,592,207","455,244,977,789","30,731,092,865","10,634,874,467"
1484,유엔젤,00416654,072130,2021,C,"61,716,673,610","9,512,538,390","3,147,724,544","13,514,121,048"
1485,이엔플러스,00469799,074610,2021,C,"102,809,878,473","30,435,535,805","-1,916,356,326","-19,531,133,459"
1486,새론오토모티브,00305668,075180,2021,C,"268,378,497,917","29,993,561,554","326,215,326","14,915,039,296"
1487,세진중공업,00415628,075580,2021,C,"570,404,297,293","367,209,564,922","3,715,273,239","23,544,342,014"
1488,텔코웨어,00361488,078000,2021,C,"122,175,454,114","12,790,697,041","1,154,358,790","1,833,591,516"
1489,일진다이아,00508274,081000,2021,C,"641,762,242,168","106,685,386,546","9,095,705,126","10,899,174,528"
1490,이월드,00540605,084680,2021,C,"433,174,725,941","194,324,047,779","1,934,269,007","-19,321,539,546"
1491,엔케이,00172228,085310,2021,C,"130,726,528,202","28,011,921,563","1,930,104,625","11,162,525,109"
1492,진도,00557933,088790,2021,C,"136,444,645,101","35,781,861,962","3,775,884,191","3,203,326,876"
1493,메타랩스,00442835,090370,2021,C,"85,034,044,701","28,601,817,313","-2,114,389,876","-17,889,861,473"
1494,세원이앤씨,00585219,091090,2021,C,"292,675,905,485","122,542,233,750","-9,014,252,606","-4,197,374,292"
1495,디아이씨,00112165,092200,2021,C,"628,866,348,030","496,346,184,821","27,294,787,166","26,350,258,692"
1496,기신정기,00106614,092440,2021,C,"259,583,134,119","15,480,427,091","11,356,562,672","12,264,573,119"
1497,형지엘리트,00441243,093240,2021,C,"130,445,154,012","70,234,922,857","-259,927,687","-1,320,525,665"
1498,진양홀딩스,00646732,100250,2021,C,"566,089,269,272","176,049,121,264","6,857,969,366","18,761,287,212"
1499,인바이오젠,00652423,101140,2021,C,"274,474,964,053","96,452,041,143","-7,932,253,132","111,064,190,370"
1500,쌍방울,00681142,102280,2021,C,"395,643,689,622","167,330,570,809","-2,306,484,345","-16,076,495,331"
1501,일진전기,00683469,103590,2021,C,"837,942,610,833","514,885,050,517","20,402,669,112","19,710,708,068"
1502,미원홀딩스,00706715,107590,2021,C,"426,808,405,295","191,049,963,834","29,724,423,052","51,974,183,768"
1503,호전실업,00226316,111110,2021,C,"302,687,738,324","182,611,847,823","20,619,478,511","19,914,234,790"
1504,락앤락,00561866,115390,2021,C,"829,724,564,810","135,773,113,236","32,518,907,928","24,287,180,553"
1505,KC코트렐,00797364,119650,2021,C,"385,076,959,540","335,125,784,942","4,647,615,173","13,119,506,842"
1506,조선선재,00796994,120030,2021,C,"139,548,941,139","13,139,110,252","14,137,036,323","18,156,814,430"
1507,대성산업,00828789,128820,2021,C,"1,727,522,535,003","1,206,363,220,781","18,489,525,473","38,890,689,151"
1508,미원화학,00855163,134380,2021,C,"133,843,309,910","13,888,347,755","12,772,108,235","14,562,849,509"
1509,시디즈,00852087,134790,2021,C,"84,805,500,508","23,355,362,343","12,698,998,352","15,348,391,590"
1510,드림텍,00415646,192650,2021,C,"732,979,091,172","344,213,371,123","96,104,848,257","93,073,282,394"
1511,제이에스코퍼레이션,00332927,194370,2021,C,"552,280,907,650","350,394,617,961","60,970,128,693","59,525,939,047"
1512,금호에이치티,00105606,214330,2021,C,"458,795,624,447","107,985,909,519","6,526,228,290","-17,493,483,853"
1513,토니모리,00816544,214420,2021,C,"202,095,812,764","106,805,775,344","-13,529,557,979","-9,967,903,723"
1514,미원에스씨,01234297,268280,2021,C,"438,128,597,593","111,607,730,515","95,032,118,064","105,498,601,814"
1515,제일약품,01236897,271980,2021,C,"426,486,418,148","259,139,220,266","-10,530,151,061","-13,833,971,419"
1516,동아타이어,01262458,282690,2021,C,"420,630,889,248","50,132,557,106","14,389,332,135","22,169,782,397"
1517,에어부산,00651901,298690,2021,C,"1,009,737,367,111","879,205,856,364","-203,964,281,587","-352,597,389,006"
1518,삼천당제약,00128546,000250,2021,C,"343,947,668,188","93,647,148,966","-15,293,087,301","-19,549,099,496"
1519,서부T&D,00130383,006730,2021,C,"2,058,277,699,331","1,257,108,421,044","-5,333,099,753","36,126,657,182"
1520,네이처셀,00117276,007390,2021,C,"69,649,961,572","8,804,814,044","-7,481,389,770","-30,014,354,226"
1521,에스엠코어,00137915,007820,2021,C,"92,845,267,334","24,011,632,396","-2,489,244,184","-539,413,597"
1522,SGC이테크건설,00141246,016250,2021,C,"591,722,026,513","387,466,565,470","69,077,041,588","91,944,726,932"
1523,KCC건설,00105466,021320,2021,C,"1,089,774,227,600","647,274,466,274","31,880,777,428","57,113,856,690"
1524,유진기업,00184667,023410,2021,C,"2,276,820,452,893","1,383,280,299,651","55,400,228,501","106,276,315,728"
1525,동화기업,00173032,025900,2021,C,"1,770,876,761,887","966,604,294,302","104,927,241,386","74,153,211,261"
1526,코엔텍,00197476,029960,2021,C,"194,149,554,498","38,682,955,061","36,565,514,120","37,211,573,446"
1527,시그네틱스,00158219,033170,2021,C,"182,316,018,530","58,822,120,328","19,276,699,259","18,838,270,143"
1528,코웰패션,00155948,033290,2021,C,"1,030,960,336,921","588,065,321,794","92,379,183,911","87,738,549,528"
1529,네패스,00227333,033640,2021,C,"1,104,860,554,018","838,039,683,427","-16,401,042,931","-26,059,289,775"
1530,KG이니시스,00264547,035600,2021,C,"1,430,089,154,289","916,916,340,731","106,647,236,661","86,716,040,347"
1531,SFA반도체,00301246,036540,2021,C,"649,395,336,516","223,536,653,541","66,496,309,132","66,918,285,174"
1532,영풍정밀,00141389,036560,2021,C,"378,311,424,461","58,462,307,947","8,533,482,207","15,580,523,295"
1533,KCI,00265041,036670,2021,C,"97,368,839,500","14,796,198,585","12,443,152,363","13,186,433,868"
1534,이오테크닉스,00246417,039030,2021,C,"566,044,583,459","81,264,752,770","78,136,358,339","92,784,112,132"
1535,오스코텍,00263654,039200,2021,C,"48,967,314,569","17,778,798,890","-28,096,765,516","-28,582,825,112"
1536,나노엔텍,00230425,039860,2021,C,"62,455,233,679","10,114,071,117","5,236,289,176","5,470,033,858"
1537,KG모빌리언스,00405278,046440,2021,C,"491,220,860,107","194,447,856,753","47,500,748,499","37,403,519,085"
1538,현대바이오,00313649,048410,2021,C,"80,528,215,833","18,957,443,929","-9,770,057,431","-19,807,588,482"
1539,리노공업,00369657,058470,2021,C,"466,371,034,236","48,667,847,133","117,104,353,242","138,893,100,157"
1540,인선이엔티,00375931,060150,2021,C,"493,337,475,178","155,780,957,970","41,852,794,968","40,336,887,336"
1541,다원시스,00523307,068240,2021,C,"676,576,225,278","408,279,235,109","-14,491,737,838","-19,606,307,150"
1542,셀트리온제약,00541349,068760,2021,C,"637,884,365,420","305,915,566,512","47,797,892,085","42,522,485,747"
1543,차바이오텍,00525679,085660,2021,C,"1,535,125,058,543","742,012,787,468","7,712,977,339","-10,032,603,765"
1544,동국제약,00114808,086450,2021,C,"750,075,941,177","268,430,884,950","63,219,302,357","69,753,633,505"
1545,메디톡스,00580199,086900,2021,C,"577,698,379,790","174,133,759,260","34,491,517,174","128,265,330,912"
1546,에이스테크,00556907,088800,2021,C,"382,668,693,008","312,396,642,275","-35,461,164,093","-32,640,141,519"
1547,상아프론테크,00181299,089980,2021,C,"319,566,575,046","137,966,529,163","11,966,531,891","10,805,667,296"
1548,아미코젠,00545734,092040,2021,C,"411,224,497,266","178,350,975,920","-4,613,989,737","9,663,179,302"
1549,제넥신,00545929,095700,2021,C,"636,864,822,639","113,591,550,310","-19,373,191,031","-48,561,062,658"
1550,에스앤에스텍,00411048,101490,2021,C,"197,438,760,724","23,013,583,392","12,610,883,776","11,868,085,243"
1551,이엔에프테크놀로지,00530185,102710,2021,C,"582,802,440,834","236,554,070,163","26,004,269,421","29,192,441,307"
1552,티케이케미칼,00693554,104480,2021,C,"1,148,739,179,644","480,900,780,691","66,516,079,754","420,951,631,218"
1553,원익머트리얼즈,00623661,104830,2021,C,"462,931,343,585","70,656,710,261","50,511,405,163","65,187,342,764"
1554,메지온,00808022,140410,2021,C,"83,934,573,674","21,141,075,417","-16,797,556,309","-13,025,609,762"
1555,레고켐바이오,00842619,141080,2021,C,"293,233,456,820","34,458,706,029","-27,706,660,419","-20,523,029,676"
1556,서진시스템,00838005,178320,2021,C,"1,050,009,449,283","689,826,248,786","57,999,788,641","45,071,465,068"
1557,알테오젠,00989619,196170,2021,C,"258,318,546,360","126,791,463,008","-15,192,014,489","-10,694,355,835"
1558,메가스터디교육,01074862,215200,2021,D,"724,298,001,534","370,171,191,125","99,007,256,559","109,208,095,374"
1559,RFHIC,01078178,218410,2021,D,"446,949,568,964","138,601,673,919","4,363,911,122","5,421,700,155"
1560,씨아이에스,01090471,222080,2021,D,"319,224,578,938","202,953,067,227","16,353,054,298","-23,649,358,176"
1561,에코마케팅,01029394,230360,2021,D,"274,724,499,695","108,641,443,308","40,062,457,774","34,440,339,543"
1562,메드팩토,01336373,235980,2021,D,"133,345,766,644","89,803,223,374","-29,459,122,356","-17,039,774,054"
1563,셀리버리,01182444,268600,2021,D,"129,841,256,664","54,834,188,197","-28,049,957,037","-29,681,526,870"
1564,엘앤씨바이오,01181515,290650,2021,D,"107,400,889,841","14,135,593,651","13,169,947,368","17,095,130,475"
1565,국보,00104519,001140,2021,D,"102,314,951,997","70,471,633,267","-8,008,762,543","-16,275,588,812"
1566,비비안,00107677,002070,2021,D,"198,167,472,453","94,893,341,764","1,419,136,499","-1,766,356,623"
1567,흥아해운,00167208,003280,2021,D,"247,298,683,108","144,358,895,306","-1,874,688,534","19,749,253,183"
1568,진양산업,00150439,003780,2021,D,"77,871,277,995","30,401,132,855","6,846,185,155","7,355,605,593"
1569,성안,00132868,011300,2021,D,"141,555,556,954","105,396,314,118","-6,111,789,496","20,472,779,061"
1570,세우글로벌,00134176,013000,2021,D,"48,681,237,902","4,426,591,108","2,614,767,167","1,623,402,374"
1571,한국주강,00159564,025890,2021,D,"50,194,779,569","22,132,881,731","-595,422,692","-1,818,818,687"
1572,이아이디,00480950,093230,2021,D,"519,321,206,547","261,615,872,818","-20,509,278,907","6,012,405,651"
1573,아시아나IDT,00458234,267850,2021,D,"222,135,981,071","66,556,637,647","7,289,230,391","34,444,974,440"
1574,리더스 기술투자,00110750,019570,2021,D,"91,104,450,384","39,528,357,649","-8,606,506,144","-9,589,905,589"
1575,아난티,00161781,025980,2021,D,"1,385,135,410,423","984,579,930,996","59,730,733,449","23,489,604,648"
1576,상상인,00306162,038540,2021,D,"5,745,403,479,122","4,943,807,816,111","132,130,238,376","136,760,529,043"
1577,씨젠,00788773,096530,2021,D,"1,489,718,580,570","406,122,212,823","666,658,312,398","689,156,282,733"
1578,덕산네오룩스,01061558,213420,2021,D,"336,665,713,371","49,559,148,183","50,975,561,267","56,335,607,307"
1579,로보스타,00536523,090360,2021,C,12220000000,"38,614,390,784","224,034,106","2,660,199,118"
1580,기아,00106641,000270,2020,A+,"60,490,443,000,000","30,598,771,000,000","2,066,457,000,000","1,841,358,000,000"
1581,S-Oil,00138279,010950,2020,A+,"15,690,510,000,000","10,008,033,000,000","-1,099,146,000,000","-1,167,797,000,000"
1582,풀무원,00155355,017810,2020,A+,"1,693,573,176,270","1,180,634,649,404","45,970,065,885","17,955,342,113"
1583,케이티,00190321,030200,2020,A+,"33,662,545,000,000","18,111,112,000,000","1,184,107,000,000","975,056,000,000"
1584,SK,00181712,034730,2020,A+,"137,667,906,000,000","85,807,988,000,000","-76,894,000,000","31,744,000,000"
1585,NAVER,00266961,035420,2020,A+,"17,014,238,663,770","8,759,106,628,557","1,215,342,457,273","1,633,558,910,913"
1586,포스코인터내셔널,00124504,047050,2020,A+,"8,328,038,736,000","5,167,165,003,000","474,478,289,000","327,169,228,000"
1587,SK이노베이션,00631518,096770,2020,A+,"38,498,146,106,000","23,039,681,023,000","-2,420,286,372,000","-2,758,436,391,000"
1588,CJ대한통운,00113410,000120,2020,A,"9,643,498,959,607","5,603,556,698,067","325,337,561,292","202,298,388,452"
1589,두산,00117212,000150,2020,A,"30,171,677,076,492","22,475,159,161,948","-50,839,649,222","-845,763,379,401"
1590,DL,00109693,000210,2020,A,"13,901,859,840,255","10,690,535,919,843","119,049,765,679","44,412,467,368"
1591,일동홀딩스,00146083,000230,2020,A,"810,988,824,285","505,381,036,367","-9,214,716,010","-28,407,851,992"
1592,한국앤컴퍼니,00160047,000240,2020,A,"3,792,451,107,167","291,952,509,952","157,757,641,970","171,892,260,227"
