corp_code,영업이익,year
679314,"65,016,127,328",2020
684714,"121,208,786,517",2020
776820,"259,688,519,331",2020
557508,"-88,810,804,534",2020
194947,"19,034,399,384",2020
855093,"107,200,791,187",2020
241005,"3,855,510,663",2020
937324,"628,270,555,481",2020
939331,"121,679,126,846",2020
939687,"14,785,070,901",2020
983271,"85,739,340,701",2020
990165,"75,305,385,497",2020
101664,"8,661,432,439",2020
911955,"3,755,262,599",2020
1108099,"10,102,432,737",2020
1032486,"393,864,007,000",2020
1128613,"62,460,806,344",2020
904672,"272,046,487,017",2020
653024,"-184,709,917,849",2020
1060814,"52,266,000,000",2020
1319808,"132,795,563,215",2020
1325979,"53,563,486,099",2020
118804,"126,257,657,451",2020
158325,"62,718,416,760",2020
252135,"-25,033,172,721",2020
223762,"11,463,451,334",2020
130763,"59,655,030,864",2020
298270,"19,977,448,622",2020
358271,"167,333,325,185",2020
398701,"1,470,005,055",2020
579980,"25,350,318,032",2020
536541,"63,644,728,710",2020
486097,"26,967,943,321",2020
447609,"34,045,702,993",2020
554024,"362,112,054,668",2020
579999,"15,842,903,269",2020
525934,"94,226,639,156",2020
857727,"6,110,452,226",2020
549891,"31,977,802,907",2020
1135941,"140,597,242,597",2020
1234507,"86,487,192,695",2020
119195,"23,153,371,156",2020
144818,"6,270,927,155",2020
111847,"5,212,549,273",2020
148984,"22,921,569,157",2020
128032,"6,538,397,865",2020
149026,"15,901,269,821",2020
151395,"-9,995,625,509",2020
166519,"1,428,681,891",2020
100939,"2,724,671,498",2020
144252,"7,813,211,279",2020
134723,"34,611,431,739",2020
149947,"-1,322,981,932",2020
113243,"22,966,625,919",2020
106395,"-6,423,342,717",2020
122472,"12,521,407,160",2020
122579,"22,940,934,002",2020
113234,"46,300,876,000",2020
159740,"82,681,994,091",2020
152862,"271,448,093,101",2020
101433,"14,281,976,627",2020
127042,"57,696,601,558",2020
158112,"10,883,823,163",2020
138729,"65,707,649,110",2020
136457,"-7,851,790,882",2020
174527,"40,514,527,574",2020
148443,"22,481,192,400",2020
117300,"970,928,249",2020
104722,"6,041,374,040",2020
127167,"22,352,546,930",2020
158149,"30,986,415,678",2020
165343,"9,171,181,516",2020
152880,"176,349,970,997",2020
132725,"-3,712,416,585",2020
111810,"97,943,579,131",2020
118275,"5,521,898,717",2020
111999,"24,098,893,335",2020
163673,"50,389,000,000",2020
164706,"3,052,874,480",2020
133812,"16,388,544,263",2020
109806,"-257,683,957",2020
129235,"9,513,860,800",2020
133858,"86,348,974,704",2020
113492,"52,062,528,035",2020
172936,"1,983,168,601",2020
148920,"-4,780,599,314",2020
129989,"12,437,917,352",2020
163716,"-1,165,114,092",2020
168331,"26,588,642,518",2020
121288,"40,112,875",2020
160302,"5,000,687,087",2020
156691,"-50,579,153,109",2020
128412,"32,242,007,660",2020
127200,"9,249,986,884",2020
145163,"5,501,481,239",2020
153126,"54,315,676,779",2020
155531,"9,409,005,842",2020
143794,"5,424,322,792",2020
111421,"11,034,500,303",2020
113535,"145,937,798,507",2020
145552,"-36,843,269,764",2020
118026,"539,565,090,708",2020
126779,"7,380,512,541",2020
159254,"-195,791,683",2020
108977,"-17,554,676,458",2020
159810,"-59,473,321,462",2020
260383,"170,161,246,174",2020
141404,"10,214,173,665",2020
122898,"9,603,185,124",2020
124090,"7,281,699,801",2020
130091,"41,110,653,286",2020
104388,"46,017,285,546",2020
152686,"13,403,451,925",2020
154329,"-1,965,767,675",2020
137252,"16,037,788,436",2020
131692,"74,317,231,751",2020
145260,"26,719,627,349",2020
103042,"20,961,616,726",2020
138260,"7,787,378,466",2020
136864,"300,342,459",2020
103592,"46,590,713,437",2020
153621,"7,046,068,143",2020
162586,"5,935,188,193",2020
159971,"-41,689,902,973",2020
151128,"11,362,294,429",2020
160205,"5,181,220,846",2020
102858,"897,387,769,203",2020
141273,"-12,572,108,243",2020
155124,"-3,058,288,427",2020
139764,"-8,514,826,614",2020
129013,"3,962,855,959",2020
137207,"15,329,617,765",2020
138297,"-587,000,000",2020
136271,"18,509,433,226",2020
163345,"26,874,196,003",2020
141477,"-22,410,093,338",2020
172291,"76,728,669,433",2020
173102,"9,334,233,000",2020
146232,"10,280,800,754",2020
117179,"41,721,199,991",2020
140779,"2,466,891,599",2020
105156,"14,308,599,806",2020
124780,"10,784,110,993",2020
132637,"97,672,315,873",2020
112679,"19,155,924,498",2020
153339,"15,910,953,228",2020
113614,"7,131,061,701",2020
161976,"81,651,030,400",2020
166573,"28,418,311,692",2020
108940,"25,418,534,398",2020
119672,"20,277,140,352",2020
161709,"25,718,753,228",2020
143651,"20,719,906,311",2020
121039,"-28,964,038,575",2020
142883,"-3,556,316,279",2020
152729,"-7,841,404,443",2020
149239,"-4,028,209,012",2020
137359,"7,845,515,554",2020
118965,"8,853,766,026",2020
140131,"4,586,128,252",2020
198697,-,2020
131197,"7,779,495,533",2020
121534,"15,781,923,138",2020
159500,"4,589,794,846",2020
112022,"348,221,278",2020
181943,"6,417,568,301",2020
145464,"5,874,868,957",2020
107987,-,2020
133706,"21,056,356,849",2020
209780,"76,070,896,675",2020
231372,"-71,384,718,491",2020
158963,"40,125,938,480",2020
134510,"-6,166,002,831",2020
121543,"2,039,743,203",2020
130772,"66,729,411,883",2020
129642,"7,857,510,534",2020
369833,"94,319,681",2020
303217,"9,434,363,974",2020
159218,"135,401,954,143",2020
353878,"-7,198,731,514",2020
398792,"89,382,362,691",2020
428729,"2,592,046,131",2020
435312,"290,643,343",2020
210856,"-2,100,348,365",2020
406046,"2,319,414,956",2020
414601,"9,010,532,063",2020
454946,"14,708,305,934",2020
113225,"81,806,922,399",2020
540641,"-22,122,997,232",2020
409672,"-6,925,018,115",2020
573579,"-7,210,668,652",2020
671376,"-174,310,213,064",2020
589127,"-2,337,589,190",2020
587466,"79,113,691,493",2020
117726,"1,707,845,044",2020
593032,"77,067,170,451",2020
365387,"21,089,140,851",2020
632304,"37,328,838,793",2020
520887,"-14,856,788,466",2020
648721,"23,125,971,231",2020
428321,"33,888,094,701",2020
145598,"4,149,719,254",2020
687711,"35,114,026,401",2020
728638,"64,864,260,293",2020
173944,"1,461,580,784",2020
753643,"-4,860,721,722",2020
670340,"97,574,461,877",2020
787376,"26,277,003,937",2020
360142,"40,515,731,617",2020
823429,"-16,993,356,942",2020
815369,"6,791,254,015",2020
151368,"7,656,359,253",2020
661847,"-12,993,802,991",2020
119140,"-5,203,498,800",2020
526599,"39,595,641,081",2020
110608,"12,075,679,671",2020
1010110,"194,184,071,689",2020
132354,"102,342,513,053",2020
1059605,"35,532,866,703",2020
1093007,"16,082,164,575",2020
225706,"39,450,540,332",2020
1167056,"42,800,583,684",2020
1205329,"23,452,545,816",2020
1261893,"56,138,474,759",2020
1267684,"119,405,794,436",2020
248974,"31,675,087,983",2020
1310269,"585,721,101,017",2020
367844,"27,342,268,483",2020
1412822,"30,385,573,962",2020
128111,"11,611,240,621",2020
141671,"1,032,712,926",2020
216647,"86,703,656,424",2020
238782,"1,055,322,547,887",2020
226352,"32,661,999,038",2020
171265,"-86,150,819,625",2020
258689,"44,136,482,815",2020
247975,"16,575,356,469",2020
239639,"61,678,605,723",2020
260930,"6,495,064,093",2020
187415,"-2,174,864,688",2020
280688,"7,236,537,047",2020
369170,"-27,737,035,646",2020
306454,"10,421,377,814",2020
353610,"-600,077,936",2020
228350,"8,114,705,243",2020
225742,"-4,141,603,459",2020
364467,"-11,888,921,989",2020
378628,"3,527,629,021",2020
245472,"80,266,434,396",2020
399694,"50,413,528,348",2020
405320,"108,261,982,828",2020
104573,"442,998,783",2020
476498,"114,117,329,578",2020
177816,"9,021,433,663",2020
531014,"22,286,444,623",2020
359395,"-55,078,578,435",2020
490151,"41,941,794,627",2020
524421,"31,679,674,235",2020
525642,"-25,835,487,482",2020
444329,"-12,461,013,679",2020
613318,"10,748,005,141",2020
612294,"55,300,226,026",2020
888347,"78,059,792,591",2020
366137,"19,057,664,833",2020
1032404,"109,157,421,189",2020
1061327,"40,608,569,011",2020
970453,"33,425,871,945",2020
1067516,"51,572,914,217",2020
819073,"14,847,198,536",2020
1159853,"54,124,952,323",2020
1160363,"54,769,281,487",2020
1168684,"49,117,055,975",2020
1152470,"157,293,742,558",2020
1237540,"43,835,353,744",2020
1236532,"1,281,057,846",2020
897752,-,2020
1256864,"-59,647,069,177",2020
112378,"1,219,023,916",2020
101628,"21,853,996,547",2020
133335,"8,033,442,422",2020
126089,"14,542,186,822",2020
141307,"46,683,478,556",2020
104698,"-32,273,793,595",2020
145686,"-3,486,085,832",2020
123541,"1,747,504,778",2020
147222,"-17,955,083,634",2020
159573,"11,342,786,661",2020
112970,"3,550,300,015",2020
120872,"-366,010,135",2020
107066,"15,215,334,844",2020
126414,"-10,044,140,581",2020
152039,"4,795,750,207",2020
101220,"242,958,171,678",2020
154055,"-843,370,516",2020
125974,"-7,849,588,856",2020
117337,"-7,551,089,878",2020
118345,"26,370,789,955",2020
148948,"3,815,673,132",2020
148461,"3,580,341,999",2020
106119,"6,728,420,732",2020
114765,"-20,831,644,526",2020
117027,"24,769,915,832",2020
129350,"27,097,501,736",2020
102751,"9,182,830,145",2020
116268,"-3,670,772,331",2020
163196,"-4,237,473,773",2020
122694,"12,006,624,982",2020
133618,"-1,202,523,191",2020
127857,"20,180,616,325",2020
149345,"11,787,348,030",2020
141626,"-12,361,005,153",2020
118451,"-127,294,572",2020
173698,"6,236,116,006",2020
123107,"144,347,483",2020
150828,"14,680,716,277",2020
121932,"42,883,951,043",2020
149804,"45,441,403,491",2020
174004,"-1,513,823,202",2020
106313,"81,217,411,079",2020
123718,"4,028,150,006",2020
146214,"-1,947,784,508",2020
160621,"-2,178,203,055",2020
154426,"-16,226,862,450",2020
122348,"-1,342,292,874",2020
122056,"18,718,692,917",2020
161860,"6,363,970,067",2020
133511,"-20,761,642,679",2020
115287,"24,590,388,329",2020
108038,"20,692,502,742",2020
172185,"-1,397,825,101",2020
134963,"68,010,000,000",2020
148939,"15,116,990,524",2020
135050,"-669,904,648",2020
138057,"1,213,464,192",2020
114093,"5,564,655,019",2020
109514,"-3,036,559,484",2020
127158,"-2,842,637,633",2020
162063,"119,942,232,673",2020
135962,"-4,878,559,975",2020
156488,"17,657,216,066",2020
124151,"-4,508,061,689",2020
136341,"41,441,941,788",2020
109754,"1,726,068,653",2020
136624,"515,442,717",2020
115612,"48,172,314,636",2020
141875,"26,725,042,896",2020
260392,"4,270,862,584",2020
122825,"-1,005,143,899",2020
109824,"-6,851,226,179",2020
126201,"-1,299,934,221",2020
136402,"5,152,838,429",2020
109161,"7,702,115,321",2020
146296,"1,641,325,226",2020
104786,"901,120,927",2020
146454,"34,100,857,090",2020
115384,"9,342,248,535",2020
131939,"2,555,589,641",2020
157104,"1,710,690,523",2020
145446,"5,827,112,326",2020
107224,"-1,515,275,872",2020
121570,"2,798,586,722",2020
146542,"-8,196,560,212",2020
104999,"2,385,302,936",2020
138516,"5,891,295",2020
168401,"6,636,991,680",2020
117629,"7,418,419,627",2020
102140,"968,626,905",2020
111111,"1,063,435,357",2020
111689,"-996,619,907",2020
163761,"17,247,280,915",2020
129271,"5,839,464,837",2020
128227,"13,559,837,904",2020
143262,"1,773,652,029",2020
160375,"2,242,712,780",2020
166500,"-4,768,920,188",2020
148522,"4,016,336,470",2020
128980,"13,628,328,890",2020
118521,"-18,459,101,152",2020
129280,"-1,256,701,661",2020
153524,"9,537,738,564",2020
124027,"5,537,359,280",2020
129554,"1,375,119,746",2020
160861,"12,050,548,948",2020
162072,"3,875,105,145",2020
145437,"-3,464,251,994",2020
141413,"-6,062,068,476",2020
102113,"3,369,846,654",2020
112651,"28,350,816,775",2020
102432,"174,797,290,180",2020
129420,"2,818,116,436",2020
156354,"-9,655,812,327",2020
150633,"86,722,514,270",2020
129509,"10,659,805,644",2020
111458,"4,704,336,191",2020
105299,"-1,457,088,714",2020
122481,"10,798,420,000",2020
132628,"-634,764,313",2020
106881,"-19,644,822,312",2020
134565,"345,326,367",2020
143314,"-11,594,834,942",2020
108746,"9,583,311,143",2020
146649,"27,584,853,499",2020
135777,"64,604,114,820",2020
103662,"4,237,432,604",2020
135111,"7,002,449,122",2020
118008,"20,662,827,152",2020
138792,"-271,788,563,756",2020
134316,"-8,519,247,879",2020
191588,"9,992,552,171",2020
115065,"13,494,364,950",2020
103510,"-2,884,749,740",2020
180795,"12,965,531,923",2020
121969,"-1,999,554,570",2020
142865,"-1,721,060,854",2020
177199,"14,712,792,722",2020
114154,"-501,510,946",2020
191472,"64,118,011,388",2020
157070,"78,967,747,809",2020
197759,"1,265,380,568",2020
136776,"-12,071,037,661",2020
123781,"1,788,700,609",2020
144395,"45,114,689,622",2020
204208,"-30,941,490,241",2020
178754,"3,237,264,977",2020
135795,"-14,618,313,385",2020
118044,"-2,093,027,593",2020
273615,"-3,417,462,534",2020
186559,"1,744,237,653",2020
218575,"23,749,717,803",2020
193009,"57,089,312",2020
146861,"-19,315,591,022",2020
125576,"-2,804,091,417",2020
145862,"10,771,512,903",2020
122551,"3,954,534,205",2020
249247,"3,949,008,207",2020
161383,"66,649,466,315",2020
269241,"503,726,175",2020
347734,"196,204,525",2020
422895,"14,599,171,241",2020
423690,"262,569,901",2020
427483,"16,867,985,498",2020
357360,"-18,861,876,976",2020
151298,"3,534,042,581",2020
365989,"-6,952,265,836",2020
416654,"1,199,379,872",2020
469799,"-8,333,208,991",2020
305668,"-2,726,922,349",2020
415628,"1,183,330,258",2020
361488,"546,069,819",2020
508274,"9,095,834,776",2020
540605,"-14,087,152,320",2020
172228,"-313,881,535",2020
557933,"-1,691,198,041",2020
442835,"-580,360,008",2020
585219,"-5,963,074,656",2020
112165,"-70,962,145,911",2020
106614,"9,258,706,682",2020
441243,"1,992,177,674",2020
646732,"11,580,141,753",2020
652423,"-5,259,525,262",2020
681142,"-1,261,285,101",2020
683469,"13,776,691,618",2020
706715,"21,798,300,318",2020
226316,"1,538,991,428",2020
561866,"28,927,882,916",2020
797364,"-44,693,530,573",2020
796994,"12,709,817,876",2020
828789,"10,027,475,041",2020
855163,"16,152,477,354",2020
852087,-,2020
415646,"28,603,823,210",2020
332927,"7,945,475,240",2020
105606,"-4,710,923,925",2020
816544,"-25,530,976,710",2020
1234297,"49,208,180,724",2020
1236897,"12,904,372,878",2020
1262458,"16,952,903,170",2020
651901,"-188,684,534,775",2020
128546,"5,522,905,191",2020
130383,"-22,674,450,439",2020
117276,"-6,410,732,429",2020
137915,"1,559,220,846",2020
141246,"-36,417,532,959",2020
105466,"54,302,650,524",2020
184667,"45,410,588,152",2020
173032,"66,825,839,207",2020
197476,"31,035,919,250",2020
158219,"-14,479,048,347",2020
155948,"81,432,583,054",2020
227333,"-3,566,837,922",2020
264547,"98,005,684,762",2020
301246,"34,282,018,123",2020
141389,"10,335,417,988",2020
265041,"14,091,715,015",2020
246417,"38,485,391,168",2020
263654,"1,580,436,682",2020
230425,"3,403,054,085",2020
405278,"45,704,826,491",2020
313649,"-4,539,984,440",2020
369657,"77,881,753,690",2020
375931,"48,944,471,466",2020
523307,"16,411,814,225",2020
541349,"23,629,562,504",2020
525679,"-2,446,838,471",2020
114808,"84,733,110,401",2020
580199,"-37,069,534,839",2020
556907,"-61,357,335,935",2020
181299,"7,384,122,267",2020
545734,"3,102,951,479",2020
545929,"-39,159,543,458",2020
411048,"11,036,484,319",2020
530185,"68,167,276,315",2020
693554,"-20,797,163,781",2020
623661,"45,932,451,105",2020
808022,"-7,530,525,117",2020
842619,"-29,761,761,146",2020
838005,"4,906,027,906",2020
989619,"-58,168,688",2020
1074862,"32,815,677,164",2020
1078178,"-2,996,706,640",2020
1090471,"13,910,777,480",2020
1029394,"58,860,907,917",2020
1336373,"-27,799,946,251",2020
1182444,"-17,611,649,175",2020
1181515,"7,324,167,328",2020
104519,"-10,803,222,467",2020
107677,"2,011,566,911",2020
167208,"-5,797,542,983",2020
150439,"7,890,467,523",2020
132868,"-27,273,419,510",2020
134176,"1,818,515,980",2020
159564,"-128,366,275",2020
480950,"-1,736,272,289",2020
458234,"8,763,597,425",2020
110750,"1,733,306,736",2020
161781,"-31,723,745,964",2020
306162,"94,052,923,307",2020
788773,"676,189,736,451",2020
1061558,"40,112,481,933",2020
536523,"-11,315,628,619",2020
