corp_code,부채총계,year,영업이익,법인세차감전 순이익
163512,"2,503,649,583,464",2021,"99,432,891,702","215,924,548,723"
161046,"457,565,420,779",2021,"28,006,350,245","4,768,296,110"
154462,"1,562,518,153,844",2021,"356,171,273,550","429,574,176,402"
117230,"458,227,292,748",2021,"35,264,240,176","34,069,591,538"
126955,"357,388,870,699",2021,"65,363,413,971","72,127,163,112"
138224,"1,909,294,816,425",2021,"248,732,059,385","190,976,286,383"
113526,"19,806,214,028,703",2021,"1,417,968,632,826","843,114,021,846"
120021,"3,729,575,000,000",2021,"2,460,104,000,000","2,390,985,000,000"
157681,"524,823,793,150",2021,"244,513,587,616","746,852,368,299"
145880,"18,781,894,205,821",2021,"2,447,503,013,134","2,149,117,231,890"
171636,"104,432,487,000",2021,"18,378,267,000","29,298,390,000"
136378,"7,882,059,338,197",2021,"517,400,647,833","517,574,567,042"
125743,"271,019,166,550",2021,"89,655,269,568","96,862,258,621"
157399,"510,394,100,444",2021,"-4,255,870,192","-6,570,564,868"
117188,"2,265,599,709,955",2021,"638,142,530,054","636,490,109,238"
120562,"10,292,586,180,274",2021,"216,401,073,913","69,499,112,210"
124726,"202,369,499,606",2021,"26,243,919,355","-11,799,483,856"
120571,"2,151,774,423,248",2021,"182,218,380,367","174,970,080,587"
164742,"151,330,626,000,000",2021,"6,678,949,000,000","7,959,562,000,000"
131832,"3,812,564,886,737",2021,"74,366,472,698","364,742,064,220"
105952,"7,915,665,000,000",2021,"575,315,000,000","391,921,000,000"
120030,"10,311,003,421,948",2021,"646,485,539,335","657,929,791,442"
126362,"10,636,493,682,081",2021,"1,067,575,600,497","1,663,335,322,229"
140177,"5,041,586,937,987",2021,"219,542,226,098","915,289,689,988"
141529,"1,067,386,662,130",2021,"166,575,352,719","162,900,876,905"
109189,"351,055,476,398",2021,"67,199,543,366","69,763,258,655"
165680,"2,079,545,237,446",2021,"118,811,528,171","47,916,842,855"
161426,"259,599,611,967",2021,"58,852,290,702","49,122,187,846"
126371,"3,070,248,395,636",2021,"1,486,872,833,804","1,491,308,954,867"
136086,"1,637,863,898,251",2021,"29,809,655,104","3,035,497,646"
161693,"624,662,475,163",2021,"69,264,260,432","83,345,802,435"
119007,"864,649,854,673",2021,"29,386,707,735","25,987,829,306"
162461,"11,806,325,074,949",2021,"738,347,655,292","855,338,282,753"
140964,"1,170,497,824,939",2021,"570,492,659,317","606,159,339,416"
148896,"2,580,268,702,000",2021,"625,984,935,000","611,952,710,000"
105855,"1,323,312,292,962",2021,"155,131,916,609","110,749,601,994"
103626,"59,666,914,830",2021,"4,551,324,744","5,432,072,370"
164609,"1,674,021,487,000",2021,"-217,325,424,000","-209,773,787,000"
105961,"4,427,146,647,365",2021,"1,264,223,240,881","1,193,179,599,822"
165413,"7,415,917,897,738",2021,"1,535,640,888,894","1,887,483,719,887"
164645,"7,517,806,000,000",2021,"7,377,522,000,000","5,327,233,000,000"
106623,"4,054,243,000,000",2021,"102,725,000,000","100,720,000,000"
164812,"1,344,552,871,653",2021,"35,069,901,698","56,220,688,847"
139889,"3,897,771,811,708",2021,"401,454,319,026","393,059,402,657"
164788,"16,125,063,000,000",2021,"2,040,112,000,000","3,194,542,000,000"
126566,"7,114,272,103,768",2021,"277,093,289,882","289,364,425,275"
158501,"530,076,697,754",2021,"179,664,944,147","170,743,106,951"
140955,"429,305,067,616",2021,"197,684,583,161","208,702,123,405"
159023,"18,576,139,000,000",2021,"1,387,162,000,000","1,718,191,000,000"
164724,"1,851,191,573,825",2021,"129,001,779,541","160,509,325,060"
139454,"85,261,290,651",2021,"24,385,008,253","20,451,724,766"
126186,"3,073,731,543,176",2021,"808,097,771,607","857,541,761,347"
144164,"3,004,172,079,944",2021,"105,462,364,518","300,712,114,361"
188089,"316,664,864,164",2021,"152,192,853,992","154,631,491,902"
170558,"1,896,190,300,581",2021,"640,219,263,049","658,552,414,204"
120526,"21,629,527,142,066",2021,"207,602,693,266","-638,240,714,552"
203582,"154,814,151,821",2021,"8,619,101,420","7,905,612,254"
219097,"248,858,644,100",2021,"37,907,480,279","43,537,431,399"
126308,"4,098,204,678,539",2021,"503,288,807,347","529,538,450,784"
149655,"21,892,978,957,027",2021,"1,195,982,736,408","2,480,491,197,710"
234412,"439,493,173,788",2021,"91,971,396,487","105,407,715,079"
274933,"594,650,867,030",2021,"29,951,558,474","5,210,766,401"
231363,"11,411,957,000,000",2021,"979,014,000,000","905,193,000,000"
244455,"2,428,409,041,148",2021,"1,338,383,479,632","1,439,553,489,358"
255619,"574,480,852,474",2021,"-52,695,285,784","-14,159,218,402"
258801,"9,189,586,347,537",2021,"594,916,913,035","2,293,693,668,438"
261443,"1,430,662,643,098",2021,"375,213,171,049","491,328,032,737"
260408,"793,651,852,409",2021,"36,128,221,585","18,808,996,315"
220561,"106,474,734,847",2021,"60,594,383,832","70,742,345,220"
160232,"1,103,404,278,356",2021,"58,089,120,996","57,260,015,068"
124540,"7,241,599,093,010",2021,"738,313,485,108","598,393,080,997"
309503,"4,557,779,985,276",2021,"58,259,436,460","54,405,791,113"
356370,"2,057,406,606,361",2021,"1,289,630,423,605","1,187,364,858,585"
349097,"469,693,812,741",2021,"73,018,655,032","81,899,491,281"
413523,"141,130,569,432",2021,"19,637,903,345","20,842,434,273"
412597,"717,965,791,564",2021,"140,099,443,516","178,229,661,314"
372882,"234,171,975,254",2021,"21,037,346,745","22,770,966,020"
372873,"177,618,511,970",2021,"14,405,202,066","32,751,539,117"
302926,"2,838,937,571,000",2021,"80,217,965,000","35,281,589,000"
401731,"33,383,445,000,000",2021,"4,057,997,000,000","3,838,896,000,000"
201450,"2,376,552,035,408",2021,"79,052,712,765","27,003,525,318"
428251,"3,743,568,385,000",2021,"264,365,188,000","316,861,267,000"
159698,"4,694,183,620,876",2021,"39,686,157,248","29,121,871,608"
158307,"1,116,187,301,339",2021,"106,834,726,260","-33,458,384,527"
500254,"16,988,343,000,000",2021,"2,651,346,000,000","2,852,967,000,000"
303873,"3,484,207,008,067",2021,"-241,445,734,017","-373,307,911,375"
300548,"374,591,023,346",2021,"20,240,762,169","19,326,003,256"
503668,"1,813,542,650,473",2021,"97,201,006,836","129,125,072,351"
362238,"375,572,102,961",2021,"6,490,560,612","2,254,041,213"
195229,"1,982,367,579,088",2021,"492,851,154,169","512,800,471,433"
361008,"586,523,408,202",2021,"-39,778,154,646","-50,414,324,547"
539274,"2,134,955,896,798",2021,"163,034,063,085","182,895,024,885"
360595,"6,358,516,107,411",2021,"1,126,245,705,403","985,210,850,125"
583442,"325,655,494,532",2021,"25,525,165,411","24,018,930,132"
583424,"1,372,414,055,290",2021,"343,357,809,050","297,877,456,532"
635134,"16,049,003,859,000",2021,"1,524,429,392,000","1,217,786,769,000"
759513,"1,683,973,000,000",2021,"70,452,000,000","21,666,000,000"
795135,"3,050,719,238,156",2021,"252,713,195,422","278,053,411,275"
828497,"1,008,469,278,529",2021,"125,415,874,751","103,696,520,580"
872984,"18,841,829,087,123",2021,"316,790,902,379","2,113,696,722,245"
896285,"1,376,110,000,000",2021,"82,553,000,000","76,151,000,000"
956930,"459,606,408,933",2021,"15,618,958,260","12,089,579,303"
983040,"1,930,524,163,632",2021,"-9,927,826,503","75,568,850,558"
992871,"480,890,428,784",2021,"94,758,694,014","80,593,853,828"
1009789,"946,544,204,187",2021,"122,599,910,142","78,270,336,921"
1032413,"180,632,904,766",2021,"86,329,952,850","89,520,282,615"
1036446,"1,092,786,811,159",2021,"65,969,055,459","51,219,031,373"
877059,"2,978,908,646,183",2021,"537,309,408,072","561,282,597,291"
508344,"1,344,174,720,287",2021,"209,865,512,483","181,594,641,650"
1060744,"1,208,499,790,521",2021,"60,727,652,921","28,745,786,815"
565154,"1,366,820,754,118",2021,"135,732,279,008","123,964,190,679"
1168383,"548,385,587,992",2021,"-55,535,279,170","-141,205,041,460"
1208885,"529,075,278,966",2021,"27,131,980,264","29,700,988,374"
1238169,"827,878,188,583",2021,"372,909,907,402","379,047,289,876"
339391,"1,654,541,163,154",2021,"112,049,712,222","128,054,189,764"
1263022,"1,787,059,387,273",2021,"199,441,703,668","192,516,329,566"
1267170,"1,388,894,985,738",2021,"555,185,910,439","404,202,988,098"
1262032,"316,885,705,578",2021,"39,966,380,370","44,319,417,596"
1316236,"2,554,748,674,581",2021,"136,574,029,923","102,372,123,415"
1316227,"2,762,872,542,817",2021,"1,423,650,756,975","1,404,227,741,475"
1316245,"2,985,558,691,550",2021,"120,066,031,213","94,357,230,108"
1316254,"2,187,093,121,980",2021,"437,309,926,236","411,798,936,536"
362441,"970,301,489,355",2021,"96,106,277,138","97,321,208,660"
148364,"7,379,577,900,918",2021,"741,776,185,529","634,664,287,517"
265324,"3,737,319,022,978",2021,"296,876,105,378","295,864,008,308"
260958,"173,340,134,070",2021,"3,432,498,815","-10,174,286,681"
228536,"81,916,784,690",2021,"-95,587,186","-22,629,173,636"
127954,"873,849,328,572",2021,"55,629,220,994","31,374,051,348"
347062,"47,394,338,751",2021,"10,656,917,749","-15,164,998,499"
871833,"172,532,637,472",2021,"5,577,586,579","1,260,206,278"
126937,"2,035,182,000,000",2021,"351,700,000,000","344,871,000,000"
150244,"2,537,892,111,011",2021,"174,111,104,900","103,247,869,605"
145109,"527,922,717,347",2021,"48,596,120,264","126,060,737,101"
148993,"3,148,923,131,403",2021,"188,406,599,612","103,361,202,720"
129387,"316,175,727,485",2021,"823,659,928","-1,140,534,786"
109286,"874,734,548,516",2021,"38,206,130,770","41,552,780,282"
104768,"390,851,138,494",2021,"16,571,777,888","8,758,972,464"
163691,"93,662,171,614",2021,"20,347,476,590","33,925,334,494"
114792,"3,551,698,513,509",2021,"803,015,420,425","687,288,298,233"
138190,"1,100,168,067,127",2021,"38,846,703,450","26,374,416,022"
149354,"527,666,927,447",2021,"34,410,730,012","27,903,025,805"
128971,"711,709,962,529",2021,"229,634,333,122","225,095,942,688"
138701,"1,399,054,580,836",2021,"228,865,744,338","210,779,344,581"
114552,"233,288,041,085",2021,"19,985,474,247","21,968,181,188"
103006,"836,162,462,939",2021,"98,526,648,327","160,655,923,087"
173874,"2,223,486,295,878",2021,"4,391,879,556","16,480,561,111"
105271,"7,502,796,337,015",2021,"388,769,767,968","112,853,736,080"
132211,"397,875,440,889",2021,"-21,880,824,546","-37,492,871,010"
124197,"1,312,346,968,538",2021,"298,952,263,629","307,855,964,992"
146269,"249,710,018,427",2021,"60,970,489,628","67,752,294,959"
153393,"951,548,817,286",2021,"353,931,062,024","420,192,998,252"
162993,"1,333,699,702,388",2021,"117,776,894,490","112,980,039,619"
141149,"89,209,750,580",2021,"-13,877,505,422","-14,143,612,120"
113544,"165,770,865,646",2021,"3,156,867,052","29,588,578,345"
107598,"124,442,409,140",2021,"-77,853,692,930","-73,632,440,424"
109718,"616,712,557,392",2021,"102,255,264,027","96,966,885,081"
157991,"188,198,135,665",2021,"15,555,452,409","16,754,510,659"
108241,"699,140,508,273",2021,"106,139,720,895","136,816,917,866"
127802,"180,808,728,420",2021,"14,809,995,790","14,160,337,951"
130879,"46,261,760,304",2021,"-3,630,399,932","-5,778,364,194"
128555,"2,785,181,548,142",2021,"71,755,858,948","70,934,358,050"
118266,"356,400,809,939",2021,"577,562,481","-7,866,039,664"
132804,"707,589,359,217",2021,"30,023,204,984","24,075,868,009"
125150,"1,852,133,114,204",2021,"152,238,223,395","132,153,118,511"
108135,"1,586,104,973,262",2021,"86,244,224,819","180,012,861,429"
125530,"887,952,393,328",2021,"66,177,207,700","52,710,064,633"
167192,"2,455,495,304,642",2021,"33,579,042,980","47,643,860,599"
125521,"1,049,018,848,620",2021,"110,540,923,374","155,477,506,214"
126380,"121,721,227,000,000",2021,"51,633,856,000,000","53,351,827,000,000"
166227,"1,002,373,142,596",2021,"17,136,189,261","12,845,468,765"
129679,"962,387,714,561",2021,"73,661,620,779","172,559,285,896"
164672,"272,590,216,437",2021,"35,949,198,370","49,021,162,397"
125080,"3,346,377,385,610",2021,"-165,714,944,091","-247,644,312,102"
124799,"548,108,054,331",2021,"49,237,466,179","70,262,418,163"
107613,"324,186,855,631",2021,"46,875,580,199","43,010,725,674"
126487,"668,029,961,428",2021,"209,186,575,064","215,711,675,113"
163114,"1,231,606,779,265",2021,"83,677,156,512","70,754,705,863"
140946,"188,039,086,103",2021,"30,304,814,315","33,509,828,000"
153861,"3,025,556,021,618",2021,"174,547,312,597","106,631,986,466"
101488,"483,469,066,212",2021,"64,295,519,089","102,050,954,212"
126478,"8,041,328,855,444",2021,"-1,311,956,174,022","-1,349,816,814,471"
166315,"582,311,066,759",2021,"24,157,220,350","31,531,060,960"
115977,"2,052,891,776,603",2021,"310,765,130,275","167,669,840,444"
106368,"3,032,766,421,565",2021,"2,406,835,526,956","2,618,120,147,275"
102618,"101,825,429,113",2021,"2,851,793,499","-1,077,272,444"
143527,"137,939,973,548",2021,"13,774,493,797","16,157,367,392"
164636,"5,846,684,847,261",2021,"368,697,035,249","385,510,580,724"
166272,"959,344,259,781",2021,"10,025,213,034","-31,651,317,199"
159786,"354,619,998,629",2021,"148,855,095,605","211,866,969,132"
105101,"889,444,520,000",2021,"66,156,826,000","56,943,558,000"
159193,"145,797,021,000,000",2021,"-5,846,499,000,000","-7,071,570,000,000"
130684,"623,830,583,613",2021,"-4,941,094,915","3,892,873,299"
165583,"2,625,919,365,638",2021,"5,575,314,498","174,356,480,776"
159795,"109,356,563,548",2021,"32,732,355,547","28,459,957,706"
161125,"5,757,074,853,164",2021,"325,771,299,303","354,649,084,324"
133991,"310,772,329,491",2021,"35,432,939,035","34,380,489,385"
108913,"297,164,686,139",2021,"-28,312,392,021","-44,403,682,532"
176914,"41,705,976,712,451",2021,"1,257,233,834,443","1,298,774,374,386"
203290,"355,074,425,236",2021,"88,372,029,876","87,454,193,664"
122737,"2,891,942,000,000",2021,"572,946,000,000","550,358,000,000"
148276,"1,414,844,027,198",2021,"248,179,540,772","259,630,284,731"
105873,"23,392,014,000,000",2021,"2,230,608,000,000","1,718,885,000,000"
217947,"602,860,755,820",2021,"38,439,659,645","32,853,966,508"
158316,"1,763,338,211,906",2021,"144,268,811,828","146,710,307,059"
219486,"77,831,503,244",2021,"35,527,094,479","47,945,504,202"
261285,"34,550,566,518,376",2021,"1,239,699,333,407","1,367,333,940,690"
225159,"592,194,060,024",2021,"125,567,101,979","207,080,979,242"
222532,"835,732,530,156",2021,"44,492,025,603","35,318,129,528"
219574,"612,768,102,873",2021,"11,921,606,212","20,446,284,188"
340917,"1,136,863,167,331",2021,"130,385,773,393","95,929,165,624"
356361,"27,925,314,000,000",2021,"5,026,370,000,000","4,892,030,000,000"
159209,"192,058,364,105",2021,"10,127,722,672","17,727,528,242"
256955,"49,504,455,644",2021,"21,254,329,685","23,477,548,678"
377610,"2,674,980,508,978",2021,"308,204,380,275","193,181,009,808"
390055,"137,048,970,090",2021,"-11,432,270,296","-13,357,647,221"
413046,"1,623,747,845,677",2021,"744,176,850,301","738,623,430,512"
459871,"289,723,336,280",2021,"55,765,471,354","54,329,896,768"
481454,"3,060,638,117,114",2021,"-41,517,840,259","-75,166,841,941"
480455,"553,505,000,000",2021,"3,644,000,000","-2,090,000,000"
400857,"79,159,922,956",2021,"-22,379,323,056","-45,536,178,961"
357935,"275,234,382,972",2021,"28,370,561,449","19,069,727,325"
555874,"1,082,667,273,848",2021,"-317,159,495,233","-354,753,851,755"
595191,"332,875,873,872",2021,"58,138,943,581","39,112,805,260"
414850,"138,085,361,213",2021,"20,287,985,472","19,235,057,083"
628189,"398,095,902,920",2021,"26,788,937,250","55,388,287,957"
679314,"361,792,854,334",2021,"45,320,054,620","53,635,739,725"
684714,"1,462,625,455,417",2021,"314,125,035,707","306,844,285,685"
776820,"1,113,408,478,688",2021,"442,515,129,012","451,252,002,117"
557508,"147,757,777,932",2021,"-145,828,746,668","-147,301,017,597"
194947,"78,116,901,515",2021,"17,515,390,232","11,510,095,959"
855093,"834,028,357,473",2021,"83,449,203,917","45,098,088,493"
241005,"148,544,685,997",2021,"27,681,571,470","26,852,883,934"
937324,"3,498,782,297,830",2021,"642,192,906,442","712,853,106,659"
939331,"1,246,477,583,481",2021,"84,267,552,991","66,542,684,728"
939687,"104,787,335,223",2021,"871,568,800","7,085,411,084"
983271,"928,563,861,666",2021,"97,869,201,232","150,875,014,230"
990165,"1,117,733,667,799",2021,"128,646,922,022","96,815,170,270"
101664,"91,278,422,862",2021,"-6,624,844,100","-9,932,946,743"
911955,"36,179,263,528",2021,"754,754,823","5,125,976,359"
1108099,"48,800,192,249",2021,"8,146,424,903","19,711,485,596"
1032486,"4,259,633,657,000",2021,"595,338,266,000","521,022,689,000"
1128613,"779,838,500,509",2021,"7,099,075,268","2,151,658,444"
904672,"4,656,124,187,351",2021,"151,024,628,649","351,177,666,997"
653024,"428,845,330,756",2021,"-185,250,423,988","-221,052,382,275"
1060814,"291,246,000,000",2021,"46,146,000,000","37,916,000,000"
1319808,"911,950,414,994",2021,"120,397,431,466","120,927,164,230"
1325979,"548,598,491,730",2021,"131,945,673,869","124,758,812,871"
118804,"625,155,643,773",2021,"131,814,933,901","135,796,392,250"
158325,"132,725,163,672",2021,"72,604,608,652","74,680,486,751"
252135,"342,264,093,986",2021,"102,611,062,636","174,250,274,001"
223762,"199,309,435,741",2021,"10,501,531,906","-2,976,387,608"
130763,"660,981,119,915",2021,"63,212,273,964","75,827,384,334"
298270,"83,518,898,391",2021,"22,930,036,754","50,302,853,470"
358271,"504,089,534,792",2021,"188,938,460,989","179,840,778,959"
398701,"897,009,072,581",2021,"44,252,213,145","-125,638,907,554"
579980,"348,722,121,337",2021,"5,365,515,411","13,252,260,206"
536541,"1,703,531,144,978",2021,"85,956,918,350","-171,540,107,753"
486097,"268,617,837,517",2021,"32,875,303,239","36,057,379,298"
447609,"385,423,568,360",2021,"71,085,420,062","104,434,075,689"
554024,"1,808,926,624,572",2021,"199,437,459,085","198,256,909,181"
579999,"87,929,904,850",2021,"41,351,274,821","50,623,085,522"
525934,"372,198,273,673",2021,"369,621,952,134","380,676,348,598"
857727,"544,149,964,343",2021,"32,076,709,761","19,104,117,453"
549891,"16,965,547,103",2021,"28,204,290,924","33,580,886,637"
1135941,"366,545,866,913",2021,"164,128,988,758","189,288,167,815"
1234507,"484,407,343,509",2021,"87,797,405,868","96,645,615,924"
119195,"87,671,267,145",2021,"22,496,350,976","26,527,288,862"
144818,"64,300,209,429",2021,"1,200,168,223","-383,155,286"
111847,"406,038,473,793",2021,"-4,958,511,406","-6,610,495,007"
148984,"560,656,513,213",2021,"33,138,447,600","49,691,132,347"
128032,"160,658,490,541",2021,"399,740,768","-4,761,355,996"
149026,"41,521,127,951",2021,"19,647,701,659","25,627,739,795"
151395,"26,777,803,079",2021,"-9,844,065,237","-90,981,004"
166519,"117,087,775,886",2021,"3,322,539,254","10,741,856,960"
100939,"242,083,987,540",2021,"-12,719,974,974","34,780,534,018"
144252,"182,516,607,328",2021,"5,173,428,419","14,458,262,507"
134723,"451,786,535,547",2021,"31,459,196,423","19,092,559,536"
149947,"444,513,606,704",2021,"31,199,849,285","20,532,660,766"
113243,"440,979,863,565",2021,"24,960,181,509","129,608,921,353"
106395,"65,486,927,043",2021,"-8,559,664,657","-11,701,592,224"
122472,"169,671,638,714",2021,"17,929,801,315","15,250,312,639"
122579,"202,622,247,604",2021,"26,711,346,464","40,190,338,094"
113234,"671,091,219,000",2021,"42,051,836,000","27,234,051,000"
159740,"267,377,534,330",2021,"200,741,467,324","237,889,169,535"
152862,"2,978,410,677,407",2021,"332,198,227,180","242,116,320,076"
101433,"151,976,385,644",2021,"16,758,990,471","17,475,799,401"
127042,"52,591,297,103",2021,"36,387,252,619","44,742,353,321"
158112,"68,488,033,304",2021,"20,005,644,083","20,295,645,900"
138729,"255,172,404,299",2021,"93,875,118,756","107,163,065,303"
136457,"27,889,955,545",2021,"74,330,329","951,057,250"
174527,"390,984,899,166",2021,"28,631,156,224","36,332,643,447"
148443,"392,107,688,415",2021,"-8,974,887,678","-6,129,201,543"
117300,"211,767,465,634",2021,"25,597,715,868","39,235,029,904"
104722,"71,195,237,941",2021,"-1,675,903,581","-1,110,256,528"
127167,"114,637,439,582",2021,"23,951,912,869","54,621,104,299"
158149,"56,156,826,918",2021,"38,045,978,839","39,253,362,522"
165343,"92,754,854,849",2021,"9,391,730,485","7,945,971,315"
152880,"1,962,370,838,378",2021,"186,862,116,639","156,135,144,927"
132725,"36,424,835,178",2021,"1,038,402,940","1,794,597,045"
111810,"776,674,438,964",2021,"182,454,302,437","113,211,529,134"
118275,"96,098,088,340",2021,"16,476,140,212","18,355,906,635"
111999,"211,176,224,708",2021,"19,425,905,258","17,135,969,184"
163673,"1,489,201,000,000",2021,"44,589,000,000","-5,769,000,000"
164706,"77,257,091,879",2021,"-1,571,885,028","-4,020,719,384"
133812,"347,791,901,690",2021,"29,158,209,219","72,077,145,627"
109806,"74,842,756,530",2021,"13,578,850,935","655,149,532"
129235,"99,670,369,499",2021,"8,091,703,884","4,821,796,786"
133858,"472,409,464,073",2021,"99,704,951,541","118,648,456,804"
113492,"369,204,768,817",2021,"13,044,857,715","10,000,056,896"
172936,"71,727,779,886",2021,"42,048,806,893","57,274,249,982"
148920,"172,513,434,410",2021,"-8,796,482,623","-31,128,275,843"
129989,"143,034,110,908",2021,"21,792,842,464","22,398,919,240"
163716,"97,276,581,394",2021,"-4,720,153,512","-30,996,849,418"
168331,"66,109,970,105",2021,"-769,194,716","-4,100,834,059"
121288,"97,960,468,698",2021,"5,064,131,360","22,100,921,529"
160302,"378,544,444,235",2021,"30,483,818,557","28,498,606,598"
156691,"93,813,700,658",2021,"-902,546,870","410,512,797"
128412,"98,327,946,689",2021,"33,911,426,198","34,911,238,836"
127200,"31,882,385,986",2021,"15,712,130,457","22,566,106,167"
145163,"30,461,552,643",2021,"7,862,970,352","9,450,907,168"
153126,"626,381,107,124",2021,"39,307,029,722","20,856,601,426"
155531,"155,681,920,444",2021,"96,828,238,680","200,831,677,345"
143794,"34,844,419,311",2021,"3,192,709,036","3,142,966,511"
111421,"134,159,015,866",2021,"13,294,091,773","17,496,427,787"
113535,"2,341,620,168,689",2021,"203,921,089,342","323,860,972,245"
145552,"777,122,951,530",2021,"82,059,895,812","118,726,288,542"
118026,"4,058,408,981,430",2021,"508,664,037,310","400,991,374,325"
126779,"105,209,850,404",2021,"15,447,143,092","14,978,903,722"
159254,"153,728,383,077",2021,"38,507,381,292","28,613,110,815"
108977,"232,567,470,102",2021,"-18,071,441,256","-23,385,966,696"
159810,"269,292,140,892",2021,"3,603,080,373","1,865,287,063"
260383,"449,738,749,493",2021,"179,414,039,346","198,183,234,594"
141404,"77,558,898,577",2021,"8,098,496,224","7,696,196,880"
122898,"215,128,919,293",2021,"8,544,877,436","2,885,757,611"
124090,"316,723,246,212",2021,"40,011,466,223","33,204,735,721"
130091,"129,328,226,708",2021,"21,904,156,438","26,029,433,456"
104388,"601,421,179,530",2021,"204,707,042,943","210,410,743,302"
152686,"412,634,244,757",2021,"85,112,839,470","89,483,974,797"
154329,"600,094,345,016",2021,"1,375,375,954","-14,156,769,066"
137252,"237,036,708,824",2021,"19,110,101,101","4,420,554,839"
131692,"380,086,403,113",2021,"69,603,625,435","74,848,835,599"
145260,"320,650,272,517",2021,"11,020,409,544","10,531,558,316"
103042,"303,256,153,532",2021,"29,603,505,899","26,468,774,120"
138260,"356,567,304,436",2021,"106,401,536,463","115,662,132,171"
136864,"292,127,409,030",2021,"21,639,200,846","16,253,891,316"
103592,"356,600,480,140",2021,"44,935,683,503","34,328,684,970"
153621,"613,458,318,110",2021,"2,623,050,818","216,011,030"
162586,"34,985,661,619",2021,"10,099,118,837","8,702,090,321"
159971,"646,639,158,815",2021,"27,353,738,310","24,643,733,060"
151128,"29,163,386,445",2021,"14,355,454,772","18,658,766,461"
160205,"104,085,579,685",2021,"8,589,133,409","7,376,330,584"
102858,"2,229,814,171,825",2021,"1,096,146,343,693","1,139,080,147,683"
141273,"103,519,878,566",2021,"-3,903,266,061","-20,889,220,187"
155124,"417,006,666,018",2021,"7,598,932,267","-14,145,321,929"
139764,"66,492,066,022",2021,"-12,333,342,296","10,688,183,906"
129013,"66,278,139,549",2021,"4,499,170,288","2,681,834,264"
137207,"207,896,480,969",2021,"9,505,608,489","2,687,148,104"
138297,"553,619,000,000",2021,"9,040,000,000","-19,666,000,000"
136271,"268,618,296,776",2021,"2,386,598,711","-17,537,272,629"
163345,"164,214,796,554",2021,"23,472,667,404","28,053,109,504"
141477,"321,035,329,574",2021,"6,673,541,769","3,386,916,366"
172291,"398,587,975,843",2021,"71,173,064,598","71,814,850,465"
173102,"18,723,654,428",2021,"3,433,504,342","3,848,063,629"
146232,"269,946,371,059",2021,"10,807,385,076","2,918,747,089"
117179,"361,846,877,297",2021,"46,788,190,051","26,810,779,162"
140779,"24,685,849,929",2021,"4,369,192,311","3,737,121,252"
105156,"139,852,066,541",2021,"20,485,805,841","16,538,451,513"
124780,"106,936,374,686",2021,"14,004,313,349","13,182,544,075"
132637,"826,642,450,395",2021,"89,997,435,703","65,231,529,527"
112679,"71,311,980,778",2021,"29,506,417,898","36,863,983,404"
153339,"199,247,650,821",2021,"40,591,835,560","37,357,770,959"
113614,"59,050,547,416",2021,"22,414,773,991","24,094,494,167"
161976,"1,291,920,827,286",2021,"134,681,974,504","130,409,997,443"
166573,"35,963,186,455",2021,"31,275,795,116","33,881,528,304"
108940,"647,101,706,869",2021,"21,148,138,997","31,886,127,293"
119672,"226,828,876,123",2021,"25,296,758,456","24,262,752,796"
161709,"77,976,680,373",2021,"28,653,226,539","59,740,863,426"
143651,"845,476,888,061",2021,"42,952,922,677","36,691,978,044"
121039,"137,389,372,750",2021,"-5,880,803,085","-6,598,119,107"
142883,"220,358,554,970",2021,"-11,486,951,348","-13,090,309,106"
152729,"28,253,535,695",2021,"6,916,463,299","12,810,383,021"
149239,"181,069,784,517",2021,"18,279,237,886","16,851,107,957"
137359,"38,025,374,676",2021,"-14,306,402,883","-8,985,644,900"
118965,"252,248,094,482",2021,"19,836,086,525","23,705,707,320"
140131,"67,350,906,744",2021,"6,921,869,365","4,346,042,796"
198697,"106,734,301,751",2021,"-35,456,269,910","-41,355,217,398"
131197,"154,493,744,413",2021,"15,126,656,228","19,291,200,453"
121534,"366,757,413,224",2021,"23,335,312,777","11,567,973,971"
159500,"197,119,259,846",2021,"7,156,139,977","14,601,016,600"
112022,"64,820,560,068",2021,"-8,431,253,759","-8,561,150,021"
181943,"66,104,871,319",2021,"7,916,703,256","12,219,179,374"
145464,"201,231,109,378",2021,"35,627,429,435","28,590,914,435"
107987,"247,508,235,172",2021,"20,481,749,724","24,456,579,339"
133706,"97,387,326,902",2021,"13,286,618,165","11,716,760,708"
209780,"217,210,673,927",2021,"65,483,256,978","84,697,875,091"
231372,"1,249,736,890,563",2021,"-131,250,266,093","-208,390,846,821"
158963,"79,323,819,798",2021,"33,225,316,258","39,483,228,201"
134510,"777,174,141,277",2021,"-2,733,378,251","-7,027,050,985"
121543,"148,103,724,720",2021,"-890,929,326","-17,966,432,267"
130772,"740,552,349,472",2021,"172,342,279,338","179,533,094,312"
129642,"305,186,257,724",2021,"12,201,673,255","14,773,620,338"
369833,"102,788,774,092",2021,"-848,992,713","1,576,587,443"
303217,"194,240,950,584",2021,"16,624,863,041","18,846,290,860"
159218,"314,925,081,583",2021,"123,989,281,498","135,940,823,505"
353878,"173,177,982,800",2021,"4,312,963,481","-1,163,969,047"
398792,"292,219,245,100",2021,"91,595,252,246","109,466,634,935"
428729,"76,000,081,956",2021,"1,819,870,720","-3,485,660,015"
435312,"121,886,837,916",2021,"14,638,314,816","13,944,409,653"
