회사명,corp_code,stock_code,연도,ESG,자산총계,부채총계,영업이익,법인세차감전 순이익,intangible,ratio,pre_ratio,out_exec,share_holder,정규직 수,비정규직 수,시가총액,매출액,현금흐름,자산총계(t-1),매출액(t-1)
한국내화,00160205,010040,2021,B,357947858446.0,104085579685.0,8589133409.0,7376330584.0,11426202023.0,21.8,53.0,7.6923076923076925,55.01,585.0,0.0,149909591602.3387,271738137334.0,16163350029.0,202829020034.0,203694763872.0
고려아연,00102858,010130,2021,B,9964048634649.0,2229814171825.0,1096146343693.0,1139080147683.0,123332181049.0,43.58,46.27,15.0,48.53,65.0,102.0,8870992439516.129,9976776443636.0,606883888565.0,8499645577650.0,7581926858435.0
웰바이오텍,00141273,010600,2021,B,136826786107.0,103519878566.0,-3903266061.0,-20889220187.0,4993531612.0,0.0,0.0,25.0,8.79,21.0,0.0,141111501743.9516,121623324836.0,712970119.0,70920911784.0,60431404732.0
평화홀딩스,00155124,010770,2021,B,518123304203.0,417006666018.0,7598932267.0,-14145321929.0,2460485939.0,,,25.0,52.33,81.0,0.0,65738226119.07258,627732854800.0,16883746274.0,522333834167.0,521111233466.0
에넥스,00139764,011090,2021,B,132906035780.0,66492066022.0,-12333342296.0,10688183906.0,1423200852.0,,,0.0,29.24,283.0,0.0,151657900840.8871,201771691421.0,-19290753092.0,112937632263.0,233680439564.0
CJ씨푸드,00129013,011150,2021,B,133389814204.0,66278139549.0,4499170288.0,2681834264.0,36402130182.0,,,20.0,46.26,391.0,36.0,158364881997.5,162143000000.0,10911064508.0,135332381683.0,149050000000.0
유니켐,00137207,011330,2021,B,335857580519.0,207896480969.0,9505608489.0,2687148104.0,11148852878.0,61.0,30.3,6.25,17.59,313.0,0.0,107940763573.30646,123343369769.0,25847100293.0,285803950387.0,126248781741.0
STX,00138297,011810,2021,B,676149000000.0,553619000000.0,9040000000.0,-19666000000.0,2198.0,,,12.5,-,79.0,3.0,135757485358.83064,925509000000.0,-12528000000.0,650840000000.0,975567000000.0
신성이엔지,00136271,011930,2021,B,476656365404.0,268618296776.0,2386598711.0,-17537272629.0,36402130182.0,,,12.5,21.73,427.0,10.0,558822935563.992,454523692263.0,-21302798420.0,423441771144.0,482365416084.0
DB,00163345,012030,2021,B,601998919354.0,164214796554.0,23472667404.0,28053109504.0,65141177627.0,0.0,0.0,16.666666666666664,43.83,356.0,57.0,200068287553.7137,326914604920.0,18587524770.0,472491491069.0,272445840062.0
영흥,00141477,012160,2021,B,518961056304.0,321035329574.0,6673541769.0,3386916366.0,19680429553.0,,,25.0,29.86,402.0,46.0,114095159095.53226,408602830681.0,-10738174506.0,337720310929.0,199734264693.0
더존비즈온,00172291,012510,2021,B,900314202568.0,398587975843.0,71173064598.0,71814850465.0,54171617788.0,30.0,29.0,28.57142857142857,34.61,557.0,24.0,2745552643639.9194,318746985620.0,60737244148.0,804070786659.0,306455632979.0
모나리자,00173102,012690,2021,B,93955501189.0,18723654428.0,3433504342.0,3848063629.0,36402130182.0,,34.6,25.0,50.99,189.0,7.0,172451163093.5484,10639900000.0,10925776111.0,91311098533.0,117131000000.0
일성건설,00146232,013360,2021,B,379287373622.0,269946371059.0,10807385076.0,2918747089.0,1271754910.0,,,8.333333333333332,63.88,320.0,79.0,193155284169.35483,416181928384.0,12570534251.0,298510507954.0,340961877712.0
디와이,00117179,013570,2021,B,859972554946.0,361846877297.0,46788190051.0,26810779162.0,4570596812.0,,,12.5,40.51,52.0,1.0,153379783858.5484,998349819087.0,26102931736.0,795605264678.0,789428571859.0
영보화학,00140779,014440,2021,B,179898107295.0,24685849929.0,4369192311.0,3737121252.0,5480980843.0,55.69,51.46,16.666666666666664,60.90,262.0,0.0,91088709677.41936,76803020296.0,16902285363.0,174719741281.0,84875488824.0
극동유화,00105156,014530,2021,B,321935348473.0,139852066541.0,20485805841.0,16538451513.0,2150001628.0,47.2,61.1,15.384615384615383,43.36,114.0,2.0,155600568675.0,964831742550.0,-14225849529.0,292655447721.0,622861174912.0
사조씨푸드,00124780,014710,2021,B,336930664881.0,106936374686.0,14004313349.0,13182544075.0,36402130182.0,10.49,,37.5,56.30,231.0,0.0,100269199687.31854,174614930000.0,12999397658.0,311639371380.0,214456964000.0
동원시스템즈,00132637,014820,2021,B,1492014739252.0,826642450395.0,89997435703.0,65231529527.0,58927826785.0,36.49,25.03,6.666666666666667,81.54,1656.0,35.0,1312687252519.758,1250882270311.0,85301677323.0,1255817451246.0,1078539543985.0
대창단조,00112679,015230,2021,B,298478418840.0,71311980778.0,29506417898.0,36863983404.0,1348846648.0,13.12,17.54,50.0,44.07,102.0,2.0,113718627506.0484,354439661796.0,-13449641847.0,247240845931.0,264472231685.0
태경산업,00153339,015890,2021,B,584726245924.0,199247650821.0,40591835560.0,37357770959.0,25220346568.0,42.29,183.14,12.5,63.54,255.0,0.0,190578521471.7742,516770864906.0,61684300404.0,541292144059.0,430636732490.0
대현,00113614,016090,2021,B,280081122058.0,59050547416.0,22414773991.0,24094494167.0,36402130182.0,20.7,19.7,27.27272727272727,47.28,452.0,8.0,113310039078.0242,287896441056.0,30688795560.0,252923294206.0,253198945620.0
한세예스24홀딩스,00161976,016450,2021,B,2241273059610.0,1291920827286.0,134681974504.0,130409997443.0,74458327938.0,24.36,13.93,30.0,79.86,30.0,2.0,344325806451.6129,2798895736344.0,-67749929664.0,1840012735335.0,2797947074453.0
환인제약,00166573,016580,2021,B,353188871835.0,35963186455.0,31275795116.0,33881528304.0,2969117448.0,17.18,19.58,27.27272727272727,21.90,480.0,29.0,360286355911.29034,177775700611.0,35317945225.0,329559588261.0,171705404974.0
대성홀딩스,00108940,016710,2021,B,1244012863048.0,647101706869.0,21148138997.0,31886127293.0,3076868618.0,16.7,8.4,42.85714285714285,72.74,39.0,0.0,584173871559.0726,938585207962.0,68159768467.0,1181125454544.0,884302672161.0
두올,00119672,016740,2021,B,424141554671.0,226828876123.0,25296758456.0,24262752796.0,43424705706.0,16.71,45.42,28.57142857142857,40.39,491.0,18.0,135828601099.19354,495632646209.0,27179838021.0,405736362822.0,465835554473.0
퍼시스,00161709,016800,2021,B,575484571263.0,77976680373.0,28653226539.0,59740863426.0,36402130182.0,22.37,26.96,22.22222222222222,54.71,208.0,7.0,417480141129.0323,326505279504.0,56099747353.0,498942806587.0,286852628750.0
웅진,00143651,016880,2021,B,1065994370493.0,845476888061.0,42952922677.0,36691978044.0,82804886357.0,,,28.57142857142857,29.72,648.0,177.0,178648707930.84677,979866235586.0,109542943999.0,1087018285071.0,886239386078.0
명문제약,00121039,017180,2021,B,223263081737.0,137389372750.0,-5880803085.0,-6598119107.0,247389263.0,,,7.6923076923076925,20.58,306.0,10.0,190185891490.1613,137759902074.0,854995948.0,243025042909.0,127852855895.0
우신시스템,00142883,017370,2021,B,309605708018.0,220358554970.0,-11486951348.0,-13090309106.0,2717115227.0,,,12.5,37.31,235.0,12.0,94051898163.99191,262337789266.0,30160280556.0,324516701631.0,240664448213.0
광전자,00152729,017900,2021,B,238961555432.0,28253535695.0,6916463299.0,12810383021.0,509184814.0,22.8,,25.0,55.48,876.0,27.0,158368715470.40323,173773675132.0,-1308095781.0,243369782680.0,150172566811.0
조일알미늄,00149239,018470,2021,B,347937579509.0,181069784517.0,18279237886.0,16851107957.0,36402130182.0,,,37.5,54.90,346.0,47.0,143112702438.56854,466932000000.0,-28053513184.0,274904169512.0,332913000000.0
신풍제약,00137359,019170,2021,B,398349774820.0,38025374676.0,-14306402883.0,-8985644900.0,8970637865.0,,102.18,28.57142857142857,28.2,804.0,9.0,3767745546967.7417,189237234928.0,-71027968122.0,492915057237.0,197750767003.0
티에이치엔,00118965,019180,2021,B,339937205990.0,252248094482.0,19836086525.0,23705707320.0,1137800582.0,5.4,-3.1,5.555555555555555,42.80,447.0,25.0,66842419354.83871,402733099165.0,-790644391.0,279629755572.0,346399447525.0
키다리스튜디오,00140131,020120,2021,B,290122174756.0,67350906744.0,6921869365.0,4346042796.0,16330742959.0,,,10.0,60.67,193.0,0.0,461936101297.379,119118155904.0,17275838074.0,48155283189.0,45506775565.0
일진디스플,00198697,020760,2021,B,117460183728.0,106734301751.0,-35456269910.0,-41355217398.0,275160741.0,,,0.0,45.75,209.0,0.0,142023808672.09677,101440583884.0,-25542393830.0,113893785695.0,95688254690.0
서원,00131197,021050,2021,B,293365978377.0,154493744413.0,15126656228.0,19291200453.0,36402130182.0,4.8,,12.5,38.69,141.0,0.0,119353607847.37904,261636000000.0,-11731983556.0,225954131352.0,194684000000.0
MH에탄올,00121534,023150,2021,B,451460751811.0,366757413224.0,23335312777.0,11567973971.0,5070191696.0,38.5,33.4,11.11111111111111,44.43,50.0,3.0,76232966992.01613,102066936941.0,26371474582.0,449679365546.0,94645239210.0
한국종합기술,00159500,023350,2021,B,339419339331.0,197119259846.0,7156139977.0,14601016600.0,36402130182.0,9.4,16.1,7.142857142857142,53.62,1028.0,437.0,86675652217.74193,268252000000.0,14839627942.0,332119486789.0,288230000000.0
대원화성,00112022,024890,2021,B,135832581638.0,64820560068.0,-8431253759.0,-8561150021.0,920901066.0,,,40.0,46.72,163.0,0.0,132279211047.74191,113339078287.0,-7359460547.0,129796348783.0,108787316816.0
에스제이엠홀딩스,00181943,025530,2021,B,329167359802.0,66104871319.0,7916703256.0,12219179374.0,14897727610.0,74.8,45.2,16.666666666666664,63.90,5.0,0.0,59562905899.19355,149668812660.0,-753871586.0,308348207824.0,141553459488.0
이구산업,00145464,025820,2021,B,323941424422.0,201231109378.0,35627429435.0,28590914435.0,36402130182.0,7.9,52.9,33.33333333333333,51.40,145.0,46.0,122897327298.3871,334357000000.0,-9961240436.0,271665261199.0,202936000000.0
남해화학,00107987,025860,2021,B,719110524869.0,247508235172.0,20481749724.0,24456579339.0,36402130182.0,13.28,15.32,63.63636363636363,56.02,469.0,24.0,508537075733.6694,1451884407283.0,-118071166535.0,589444547288.0,1187201230766.0
세하,00133706,027970,2021,B,195333621254.0,97387326902.0,13286618165.0,11716760708.0,36402130182.0,,,9.090909090909092,50.73,270.0,0.0,111705869964.53629,204435000000.0,16698311521.0,189544428072.0,189517000000.0
케이씨,00209780,029460,2021,B,964515631018.0,217210673927.0,65483256978.0,84697875091.0,10252711369.0,7.1,7.8,9.523809523809524,40.67,198.0,8.0,347038179803.2258,553763394521.0,10861751502.0,873398777467.0,576365926703.0
롯데관광개발,00231372,032350,2021,B,1302424556614.0,1249736890563.0,-131250266093.0,-208390846821.0,50900475940.0,,,9.090909090909092,45.52,1277.0,17.0,1317201291846.3708,107071758778.0,-50901377865.0,1198450486219.0,16769428645.0
유나이티드,00158963,033270,2021,B,380032751461.0,79323819798.0,33225316258.0,39483228201.0,36402130182.0,19.17,19.52,21.428571428571427,37.01,824.0,0.0,848346526961.2903,221040000000.0,44085211246.0,353433062527.0,215950000000.0
세종공업,00134510,033530,2021,B,1180100054496.0,777174141277.0,-2733378251.0,-7027050985.0,38410014974.0,-31.7,-7.5,5.88235294117647,43.87,697.0,10.0,271441487495.92743,1548249404788.0,44175833114.0,1158750683420.0,1182774447663.0
무학,00121543,033920,2021,B,646644149778.0,148103724720.0,-890929326.0,-17966432267.0,311000000.0,-37.99,30.78,42.85714285714285,61.24,264.0,181.0,241758145161.2903,126928339596.0,47624502871.0,598757759430.0,139351805231.0
SBS,00130772,034120,2021,B,1462149708150.0,740552349472.0,172342279338.0,179533094312.0,20485977060.0,13.0,,42.85714285714285,36.92,943.0,30.0,738891015043.5483,1049034569606.0,140125098985.0,1169090150715.0,837635366263.0
상신브레이크,00129642,041650,2021,B,493641121647.0,305186257724.0,12201673255.0,14773620338.0,2189012961.0,15.8,-36.3,15.0,47.01,623.0,17.0,95427608485.8871,397023068047.0,20456787482.0,440014845389.0,349041648196.0
유니온머티리얼,00369833,047400,2021,B,186669511383.0,102788774092.0,-848992713.0,1576587443.0,1417549876.0,270.2,,11.11111111111111,44.07,310.0,0.0,156831895161.2903,118261478442.0,3329002118.0,184455804956.0,93508565624.0
우진플라임,00303217,049800,2021,B,276360691146.0,194240950584.0,16624863041.0,18846290860.0,826551884.0,4.44,12.9,20.0,40.8,528.0,0.0,79843145161.29033,233989445051.0,21359974415.0,267621933339.0,204996134086.0
한전KPS,00159218,051600,2021,B,1426920122047.0,314925081583.0,123989281498.0,135940823505.0,8538544276.0,54.7,59.2,50.0,51.00,587.0,227.0,1675814516129.0322,1380553428993.0,133292560696.0,1349869091450.0,1303201766114.0
다스코,00353878,058730,2021,B,298527299745.0,173177982800.0,4312963481.0,-1163969047.0,6375345089.0,,,16.666666666666664,40.29,238.0,9.0,88400826832.29839,363600169196.0,-11159092453.0,249543946307.0,224478508728.0
SNT모티브,00398792,064960,2021,B,1149796359145.0,292219245100.0,91595252246.0,109466634935.0,13346360622.0,27.8,40.4,20.0,40.03,698.0,28.0,862585183012.9032,941744683893.0,59647721979.0,1092927846387.0,940745523369.0
대호에이엘,00428729,069460,2021,B,145025262064.0,76000081956.0,1819870720.0,-3485660015.0,36402130182.0,,,20.0,19.48,165.0,0.0,133335826952.1371,143401758272.0,-3831573160.0,101175472248.0,121426441516.0
하이스틸,00435312,071090,2021,B,259714571728.0,121886837916.0,14638314816.0,13944409653.0,1449304566.0,,,8.333333333333332,53.04,192.0,8.0,61532954448.3871,226150662388.0,578762682.0,239658334649.0,161686462860.0
코아스,00210856,071950,2021,B,79299245941.0,60259190280.0,-4666241262.0,-5274525234.0,1680090885.0,,,15.384615384615383,27.10,244.0,29.0,39862823349.19355,110769785777.0,1937094735.0,73236024489.0,98222937096.0
STX중공업,00406046,071970,2021,B,430406730156.0,276445468016.0,-8032257079.0,-2125012290.0,3897108478.0,,,18.181818181818183,65.44,240.0,8.0,155196774295.32257,137403818447.0,13475982627.0,467363345753.0,247959833753.0
유니퀘스트,00414601,077500,2021,B,490332217891.0,181823563167.0,24548653862.0,76726041363.0,16021787723.0,12.76,13.96,42.85714285714285,44.96,190.0,0.0,312055471784.2742,590983230900.0,9789178606.0,379977750281.0,402809427295.0
그린케미칼,00454946,083420,2021,B,211689251240.0,88296552358.0,20850251543.0,21863388653.0,36402130182.0,32.22,47.36,11.11111111111111,65.26,165.0,3.0,288172258064.5161,286224000000.0,15654812185.0,176839792647.0,242398000000.0
대한제강,00113225,084010,2021,B,1232437581471.0,512229905753.0,201800787108.0,220221204974.0,5054730188.0,6.0,9.0,9.090909090909092,46.34,394.0,4.0,448451300409.6774,2030305293579.0,147565209340.0,944860967703.0,1096134815196.0
동양고속,00540641,084670,2021,B,168829554468.0,84315063665.0,-22023394046.0,-30517796428.0,36402130182.0,,-8.01,33.33333333333333,47.52,670.0,12.0,66023059688.508064,81175925442.0,-12664158942.0,167885900251.0,83541287254.0
티비에이치글로벌,00409672,084870,2021,B,117022490325.0,62327748051.0,5337805554.0,-23097122395.0,36402130182.0,,,7.142857142857142,50.02,293.0,17.0,48968531109.0121,188075549588.0,19764602752.0,175534400772.0,173139708402.0
평화산업,00573579,090080,2021,B,220115437716.0,194125631930.0,5916278187.0,471241369.0,995357733.0,,,23.07692307692308,62.79,725.0,81.0,87665403438.32661,424123466253.0,9390966120.0,203154749775.0,338581043382.0
티웨이항공,00671376,091810,2021,B,735047689453.0,687706321881.0,-148326842134.0,-198361672689.0,2003652772.0,,,20.0,52.99,2013.0,118.0,373863937754.95966,214395239315.0,35096014913.0,705789065275.0,269217606930.0
KEC,00589127,092220,2021,B,400589167116.0,121440786125.0,26525638383.0,11196236558.0,66459757.0,,,20.0,36.85,574.0,48.0,323221532917.9234,267472591083.0,27220832885.0,368345953226.0,201046480872.0
KPX홀딩스,00587466,092230,2021,B,1814858039334.0,445438442973.0,54144022659.0,112681101245.0,14060678937.0,25.5,9.0,12.5,50.92,22.0,0.0,276070395182.25806,1238702229927.0,-23808884612.0,1698659220590.0,953179618487.0
동양피스톤,00117726,092780,2021,B,362628219316.0,249350068131.0,10313756467.0,9575493677.0,3583488313.0,10.66,-10.33,42.85714285714285,55.79,519.0,38.0,89254547512.90323,354590526034.0,13813522173.0,346056812079.0,321549087227.0
LF,00593032,093050,2021,B,2541137894593.0,1042768391210.0,158865864141.0,199358049804.0,221438200808.0,14.4,82.2,8.333333333333332,44.81,909.0,87.0,523378314516.129,1793103979720.0,310313177851.0,2479439883815.0,1610459972097.0
AJ네트웍스,00365387,095570,2021,B,1355044449955.0,992534361837.0,48071717838.0,22290237581.0,27941557766.0,15.7,,15.384615384615383,54.79,479.0,9.0,250591790042.5403,981947656833.0,-11318072318.0,1588170350000.0,871956093147.0
JW홀딩스,00632304,096760,2021,B,1065779475044.0,760956330503.0,68728818585.0,32487610886.0,179850492277.0,135.5,176.3,15.789473684210526,50.13,142.0,6.0,304645256065.64514,788936980895.0,109644020382.0,1113573849001.0,781514840023.0
비상교육,00520887,100220,2021,B,271514539939.0,71577714119.0,7742344856.0,8754641766.0,25576084990.0,44.67,,20.0,54.44,666.0,62.0,115127018401.69354,215573813894.0,19634303812.0,263230581094.0,172313769654.0
SNT에너지,00648721,100840,2021,B,332143487939.0,87294231899.0,13280960143.0,16397255936.0,639148425.0,41.5,55.1,20.0,55.93,187.0,0.0,147402443113.9113,171088093279.0,29859821491.0,335351656753.0,237399736036.0
해태제과식품,00428321,101530,2021,B,654856443051.0,395102131054.0,26022114822.0,5779850711.0,121966665089.0,,19.3,15.384615384615383,71.00,519.0,29.0,260580294049.7581,567703451336.0,60889392730.0,621172370379.0,563935121095.0
이연제약,00145598,102460,2021,B,477978172163.0,232741035733.0,3739195891.0,5844762014.0,4226614319.0,82.41,90.11,12.0,61.7,494.0,7.0,685800942791.5322,142801367549.0,11684528352.0,317609837018.0,130034153187.0
한국철강,00687711,104700,2021,B,908707497640.0,186519007034.0,103286644200.0,126689772795.0,36402130182.0,9.98,,27.27272727272727,52.70,358.0,0.0,431146838709.6774,886650000000.0,52059221625.0,868775457581.0,633382000000.0
한세실업,00728638,105630,2021,B,1216241000843.0,751823859857.0,106694162989.0,98364816581.0,6536009864.0,29.14,25.16,14.285714285714285,56.66,561.0,0.0,872403225806.4517,1671997051772.0,-153900419987.0,1021055617765.0,1698262209445.0
우진,00173944,105840,2021,B,229794619014.0,70225425898.0,8369873909.0,-7743562388.0,17212350892.0,-25.3,5.8,40.0,37.18,153.0,4.0,143746684447.62097,107647372733.0,4979553534.0,240174509124.0,89201366130.0
컨버즈,00753643,109070,2021,B,33044552713.0,23434918940.0,-1408564353.0,-989305700.0,3807840438.0,,,27.77777777777778,20.42,53.0,0.0,60891306477.82258,39946492326.0,1641720569.0,32146507443.0,20447824514.0
씨에스윈드,00670340,112610,2021,B,1771100878925.0,827324537109.0,101124410465.0,90736398479.0,124611977454.0,38.21,56.0,14.285714285714285,52.44,93.0,3.0,2964597455154.4355,1195036447011.0,-105391088714.0,880657688570.0,969066819918.0
