회사명,corp_code,stock_code,연도,ESG,자산총계,자산총계(t-1),매출액,매출액(t-1),부채총계,EBITDA,EBITDA(t-1),무형자산,현금 배당 성향,현금 배당 성향(t-1),사외이사 비율,최대주주지분율,영업활동 현금흐름,정규직 수,정규직 수(t-1),비정규직 수,비정규직 수(t-1)
지역난방공사,00159698,071320,2022,A+,7478129879658.0,6517362464357.0,4173027136426.0,2536798009719.0,5811126778301.0,-257878151428.0,29121871608.0,76916015909.0,,43.0,40.0,64.63,14612768938.0,654.0,666.0,2.0,1.0
롯데하이마트,00158307,071840,2022,A,2464219074235.0,2943544893057.0,3336821000000.0,3869749000000.0,1168922511871.0,-557697012049.0,-33458384527.0,37913714177.0,,,27.77777777777778,65.39,56516992767.0,2037.0,2212.0,60.0,110.0
GS,00500254,078930,2022,A,33922242000000.0,31191287000000.0,28777048000000.0,20165049000000.0,17434432000000.0,4621024000000.0,2852967000000.0,2029233.0,11.1,13.17,33.33333333333333,52.46,2735369000000.0,59.0,48.0,10.0,13.0
CJ CGV,00303873,079160,2022,B+,3601468386488.0,3785492375609.0,1281306043785.0,736315366659.0,3208379045793.0,-237643036305.0,-373307911375.0,167726522496.0,,,33.33333333333333,40.02,107641702022.0,3636.0,2993.0,865.0,565.0
현대리바트,00300548,079430,2022,A,854159330447.0,863648498521.0,1495701107465.0,1406599311907.0,415626223927.0,-65968450334.0,19326003256.0,27029294499.0,,14.9,20.0,41.20,-42667021064.0,776.0,781.0,37.0,39.0
LIG넥스원,00503668,079550,2022,A,3012727223129.0,2576847035470.0,2220751868438.0,1822194315440.0,2077548155320.0,157771953695.0,129125072351.0,171498960486.0,26.6,24.9,9.30232558139535,47.05,456521222995.0,1892.0,1732.0,114.0,139.0
휴비스,00362238,079980,2022,B+,793759627507.0,843415197265.0,1021725981973.0,1082571526935.0,412487679943.0,-102207246216.0,2254041213.0,19816648037.0,,270.14,15.0,51.00,-31402933290.0,763.0,895.0,50.0,33.0
휠라홀딩스,00195229,081660,2022,B+,4821801377788.0,4288856815414.0,4221750126628.0,3793958639955.0,2247238042986.0,453137117071.0,512800471433.0,1740937927075.0,27.62,25.55,33.33333333333333,21.65,-138674509037.0,43.0,62.0,6.0,6.0
HSD엔진,00361008,082740,2022,B+,956230294638.0,795624726289.0,764242847008.0,598999092899.0,734604466698.0,-38668626357.0,-50414324547.0,3448288018.0,,,25.0,33.53,-21112695156.0,764.0,743.0,11.0,13.0
대상홀딩스,00539274,084690,2022,B+,4015327448810.0,3626092434065.0,5226659820074.0,4205969181748.0,2460226574943.0,118845988072.0,182895024885.0,234278086130.0,31.1,16.6,16.666666666666664,67.3,-132878777757.0,44.0,29.0,2.0,1.0
현대글로비스,00360595,086280,2022,A,13877784500296.0,12170928242765.0,26981880971123.0,21779581931003.0,6998172212338.0,1597421189524.0,985210850125.0,104163670448.0,18.0,18.2,11.11111111111111,50.34,1558795160495.0,2107.0,1722.0,240.0,250.0
노루페인트,00583442,090350,2022,A,668177302153.0,670646933870.0,753255209887.0,730931676422.0,315503885865.0,17779741850.0,24018930132.0,14113365687.0,48.7,39.0,11.76470588235294,51.91,40149582402.0,752.0,757.0,16.0,15.0
아모레퍼시픽,00583424,090430,2022,A,5801783178159.0,6116713932912.0,4134932512111.0,4863128496699.0,1022508074100.0,224493769169.0,297877456532.0,357750954252.0,34.9,34.9,9.523809523809524,50.19,151023730340.0,634.0,727.0,279.0,298.0
CJ제일제당,00635134,097950,2022,A,30013241845000.0,26855804277000.0,30079513121000.0,26289227767000.0,18484219204000.0,1245523117000.0,1217786769000.0,4658453985.0,14.8,13.1,57.14285714285714,41.81,1627293112000.0,1497.0,1356.0,75.0,77.0
LX하우시스,00759513,108670,2022,A,2483729000000.0,2547391000000.0,3611151000000.0,3459792000000.0,1703786000000.0,-105943000000.0,21666000000.0,52745.0,,23.3,10.256410256410255,30.1,72002000000.0,1962.0,2051.0,78.0,114.0
코오롱인더,00795135,120110,2022,B+,6003463015992.0,5601285265899.0,5367473556072.0,4662050395448.0,3270361413054.0,169697570795.0,278053411275.0,133372902592.0,22.1,20.9,57.14285714285714,34.77,30378522256.0,1373.0,1336.0,221.0,198.0
한미약품,00828497,128940,2022,B+,1924585730838.0,1936728687294.0,1331546600126.0,1203185652812.0,915359048755.0,121012526736.0,103696520580.0,84586823009.0,7.4,8.9,5.0,41.40,162268943067.0,637.0,628.0,92.0,127.0
이마트,00872984,139480,2022,A,33201721508714.0,31242082400946.0,29332413845888.0,24932680935679.0,19718359591026.0,1252483876283.0,2113696722245.0,7760175747920.0,5.21,3.54,57.14285714285714,28.56,1419573936548.0,23844.0,24599.0,0.0,0.0
삼양사,00896285,145990,2022,B+,2949649000000.0,2802047000000.0,2652439000000.0,2384454000000.0,1418659000000.0,97281000000.0,76151000000.0,62130.0,18.21,30.53,16.129032258064516,64.14,84939000000.0,1238.0,1259.0,82.0,67.0
동아에스티,00956930,170900,2022,A,1157724933604.0,1115985527253.0,635392682732.0,593227915741.0,467613930767.0,17516003132.0,12089579303.0,61982966596.0,46.1,65.8,13.79310344827586,24.60,32894832588.0,477.0,480.0,10.0,6.0
한진칼,00983040,180640,2022,A,3915077621174.0,3754742183026.0,200336082220.0,148424841934.0,1339020434490.0,438303692552.0,75568850558.0,5873927521.0,1.7,,66.66666666666666,20.93,-3563195478.0,26.0,29.0,1.0,1.0
종근당,00992871,185750,2022,B+,1124882797791.0,1046700072179.0,1488344728646.0,1343559362914.0,503593995766.0,97165066944.0,80593853828.0,26953013798.0,13.7,26.3,4.651162790697675,37.88,67734467554.0,736.0,720.0,35.0,56.0
코스맥스,01009789,192820,2022,B,1396450504662.0,1411928775762.0,1600125770194.0,1591487621503.0,952203952001.0,6169680858.0,78270336921.0,49587207042.0,,18.2,2.2222222222222223,26.12,102531468485.0,1177.0,1152.0,17.0,12.0
해성디에스,01032413,195870,2022,B+,659613821545.0,474947833310.0,839357973218.0,655373012865.0,212318527504.0,205309781207.0,89520282615.0,20087994898.0,9.6,14.31,42.85714285714285,36.19,196854231788.0,1024.0,905.0,329.0,406.0
서연이화,01036446,200880,2022,B+,1930332276171.0,1790525413469.0,2845253369954.0,2180065898757.0,1173445901645.0,116258303926.0,51219031373.0,10751093937.0,7.3,15.4,50.0,57.06,217709933721.0,893.0,909.0,3.0,3.0
삼성바이오로직스,00877059,207940,2022,A,16582050258486.0,7970010786863.0,3001295197683.0,1568006928039.0,7597575863329.0,1009024573715.0,561282597291.0,5961306684591.0,,,57.14285714285714,75.04,953047810086.0,2767.0,2465.0,824.0,532.0
SK디앤디,00508344,210980,2022,A,2191576214447.0,1983430768039.0,563436566175.0,881836637140.0,1494509955164.0,113722926342.0,181594641650.0,17846266986.0,25.83,14.85,22.22222222222222,34.09,-38279586108.0,245.0,254.0,14.0,20.0
한솔제지,01060744,213500,2022,B+,2210015517155.0,1887832972302.0,2457952593665.0,1834223977012.0,1467471503690.0,95828130869.0,28745786815.0,43998624403.0,22.5,104.3,12.0,30.56,-62820730270.0,129.0,109.0,64.0,16.0
이노션,00565154,214320,2022,B+,2290142554591.0,2201583495389.0,1750407624440.0,1502034400962.0,1416175662135.0,142921691148.0,123964190679.0,318252405553.0,60.9,54.6,11.11111111111111,28.70,149151464044.0,780.0,673.0,40.0,31.0
일동제약,01168383,249420,2022,B,655810213933.0,708970362605.0,637714489814.0,560131626305.0,457585976912.0,-119823395577.0,-141205041460.0,47120727875.0,,,6.666666666666667,46.01,-53540653967.0,1420.0,1364.0,31.0,30.0
경동도시가스,01208885,267290,2022,B,1067615033035.0,904491765792.0,2304945009655.0,1457154328305.0,672626336234.0,31034292001.0,29700988374.0,8240661739.0,21.31,23.3,11.11111111111111,51.99,52602626183.0,262.0,258.0,33.0,32.0
오리온,01238169,271560,2022,A,3371683914220.0,3120428660902.0,2873246771346.0,2355499705531.0,732455081520.0,486728116441.0,379047289876.0,31155473026.0,9.6,11.5,60.0,43.81,546192637197.0,1352.0,1391.0,16.0,16.0
한화시스템,00339391,272210,2022,A,3945627700263.0,3894302649982.0,2188002345349.0,2089503039125.0,1926675685540.0,-57019441190.0,128054189764.0,557833976011.0,-57.89,30.57,8.771929824561402,59.56,268585088688.0,589.0,507.0,280.0,190.0
BGF리테일,01263022,282330,2022,A,2946235271626.0,2596378756682.0,7615769467741.0,6781161259022.0,1983607627851.0,254068774008.0,192516329566.0,37698599585.0,35.6,35.1,71.42857142857143,55.01,630424675866.0,667.0,573.0,511.0,524.0
SK케미칼,01267170,285130,2022,A+,3945682879744.0,3955632394256.0,1829191322924.0,2089631876416.0,1236777050588.0,236700717561.0,404202988098.0,51777238900.0,15.1,35.0,11.428571428571429,36.57,-58255118545.0,1611.0,1623.0,176.0,150.0
롯데정보통신,01262032,286940,2022,A,871931521611.0,750130637554.0,1047704877833.0,929998711140.0,417980301556.0,36254944453.0,44319417596.0,109882106599.0,37.29,30.56,12.0,64.97,14449252134.0,1810.0,1709.0,116.0,107.0
효성화학,01316236,298000,2022,A,3131118899043.0,3044049458130.0,2878558180595.0,2519965285042.0,3016501814422.0,-448250891421.0,102372123415.0,32207264388.0,,,6.896551724137931,43.85,-134763959367.0,306.0,1245.0,168.0,162.0
효성티앤씨,01316227,298020,2022,A,4319879312472.0,4526469189093.0,8882729665188.0,8596030165373.0,2804355654281.0,30658603776.0,1404227741475.0,23910605435.0,372.33,28.01,5.769230769230769,43.96,293383061248.0,1618.0,1692.0,146.0,122.0
효성중공업,01316245,298040,2022,A,4693470608273.0,4022701434672.0,3510143917637.0,3094698644786.0,3590259543651.0,59841661132.0,94357230108.0,145106118259.0,,,7.272727272727272,54.19,-67110735046.0,1719.0,1769.0,568.0,408.0
효성첨단소재,01316254,298050,2022,A,2934713477994.0,2908681837826.0,3841372825700.0,3597777100369.0,2135155968289.0,213162004331.0,411798936536.0,32738347245.0,53.47,17.82,6.8181818181818175,44.44,350446363720.0,845.0,919.0,106.0,36.0
현대오토에버,00362441,307950,2022,B+,2619436326622.0,2346122844458.0,2754508002996.0,2070382112277.0,1129055501093.0,154786545251.0,97321208660.0,566426660957.0,27.5,27.5,15.384615384615383,76.17,201278094628.0,1965.0,1762.0,45.0,45.0
하림지주,00148364,003380,2022,C,13268988298801.0,11618242216061.0,13775295981364.0,10619103875695.0,8209604806659.0,616005224415.0,634664287517.0,367792566931.0,4.6,2.5,23.52941176470588,51.50,1244815935240.0,65.0,63.0,0.0,0.0
CJ ENM,00265324,035760,2022,B+,10332246645583.0,7940624818521.0,4792237788876.0,3552396542302.0,5987918870682.0,-327580418493.0,295864008308.0,2768359639821.0,,22.5,57.14285714285714,48.17,1650761469423.0,3440.0,3344.0,26.0,22.0
케이티알파,00260958,036030,2022,B+,407835297144.0,391552507240.0,469574000000.0,423664000000.0,176685884361.0,9894682747.0,-10174286681.0,37913714177.0,,,33.33333333333333,73.11,50130517895.0,493.0,643.0,87.0,36.0
현대에버다임,00228536,041440,2022,A,292346827519.0,247254689081.0,374439995976.0,317864136385.0,113418150237.0,15686285793.0,-22629173636.0,519992605.0,,,50.0,46.68,-16888437441.0,539.0,486.0,34.0,32.0
CJ프레시웨이,00127954,051500,2022,A,1484726893096.0,1216483927069.0,2747691651727.0,2291433979355.0,1080671194761.0,68875818033.0,31374051348.0,74798524706.0,8.5,13.4,25.0,58.68,123607557105.0,1087.0,993.0,310.0,112.0
현대바이오랜드,00347062,052260,2022,A,176097325723.0,172744144498.0,99153525127.0,102801832230.0,46810705161.0,6844226328.0,-15164998499.0,11996913954.0,22.0,-9.0,23.07692307692308,35.00,11311989950.0,324.0,325.0,6.0,1.0
에스티팜,00871833,237690,2022,B+,578679154922.0,498565213550.0,249321677973.0,165641947051.0,229549274594.0,19237033364.0,1260206278.0,12478987051.0,54.0,284.0,20.0,47.75,7030980847.0,1190.0,1036.0,88.0,76.0
삼양홀딩스,00126937,000070,2022,B+,4547781000000.0,4460589000000.0,3316778000000.0,3107313000000.0,2024270000000.0,126664000000.0,344871000000.0,121548.0,38.0,10.0,22.22222222222222,41.54,95654000000.0,497.0,432.0,38.0,49.0
하이트진로,00150244,000080,2022,B,3333438311387.0,3631051439683.0,2497554821448.0,2202903850371.0,2172409936540.0,121380678145.0,103247869605.0,144117918160.0,76.26,77.9,7.5,53.81,-74014170105.0,537.0,554.0,137.0,143.0
유한양행,00145109,000100,2022,B+,2472728072149.0,2463811804950.0,1775846942745.0,1687810317744.0,464921702703.0,94926373488.0,126060737101.0,137561120430.0,30.1,26.3,16.666666666666664,15.74,99528971405.0,468.0,452.0,43.0,29.0
하이트진로홀딩스,00148993,000140,2022,B,3945000964667.0,4236298193122.0,2484277054372.0,2192007504681.0,2779584712819.0,110076574030.0,103361202720.0,710032571237.0,36.3,30.2,42.85714285714285,65.9,-89506146015.0,14.0,13.0,0.0,0.0
삼화페인트공업,00129387,000390,2022,B,587186274133.0,612097736166.0,646039531651.0,631605900694.0,287461316451.0,10671560929.0,-1140534786.0,6890695463.0,105.3,,28.57142857142857,28.99,32223297727.0,815.0,824.0,46.0,50.0
대동,00109286,000490,2022,D,1713773205581.0,1260639075992.0,1463737929724.0,1179193321819.0,1241782449283.0,57555933360.0,41552780282.0,17545008358.0,6.0,4.8,30.0,27.72,-80971466184.0,925.0,847.0,412.0,471.0
가온전선,00104768,000500,2022,B,752332445010.0,658966428816.0,1416454404337.0,1070383204799.0,449261889191.0,13296874869.0,8758972464.0,2168596433.0,1.48,28.2,27.27272727272727,46.56,25464636189.0,426.0,399.0,22.0,22.0
유수홀딩스,00163691,000700,2022,B+,524926064872.0,501707092204.0,557607368527.0,503704317701.0,79255169817.0,43546308479.0,33925334494.0,8595441603.0,33.7,39.5,37.5,55.85,48618646978.0,22.0,24.0,0.0,1.0
동국제강,00114792,001230,2022,B,6451247796882.0,6334110919060.0,8511126283083.0,7240296531105.0,3164636526811.0,547679373077.0,687288298233.0,49586902932.0,11.1,6.8,14.285714285714285,26.27,692878221866.0,121.0,119.0,39.0,111.0
GS글로벌,00138190,001250,2022,B+,1419412958453.0,1442681820909.0,5070923117354.0,3849040520289.0,1012698524738.0,61122260907.0,26374416022.0,4951972402.0,,,23.07692307692308,50.82,204842866240.0,243.0,229.0,9.0,13.0
종근당홀딩스,00149354,001630,2022,B+,1376372969554.0,1367635164913.0,908962764139.0,925975076416.0,577829023460.0,-24708272309.0,27903025805.0,29388273455.0,-30.3,43.3,10.0,46.02,-46501658051.0,39.0,38.0,2.0,1.0
DL건설,00128971,001880,2022,A,1746816807975.0,1669601207042.0,1962419000000.0,2010344000000.0,748120988544.0,84339671528.0,225095942688.0,37913714177.0,9.95,9.42,3.8461538461538463,66.35,27723899537.0,993.0,899.0,909.0,349.0
아세아,00138701,002030,2022,B+,3182375948080.0,3115270385402.0,2072300589648.0,1846503739538.0,1317598873795.0,210386129580.0,210779344581.0,486402465827.0,8.0,5.28,14.285714285714285,42.97,207845153008.0,13.0,12.0,0.0,0.0
도화엔지니어링,00114552,002150,2022,C,522590275567.0,500216803197.0,555824251958.0,577392660234.0,255273456899.0,2914383294.0,21968181188.0,6411958289.0,590.81,62.1,37.5,47.23,22957634557.0,280.0,262.0,550.0,468.0
고려제강,00103006,002240,2022,D,2532768398255.0,2474272367565.0,2072550223138.0,1691354877090.0,805246239566.0,112085847739.0,160655923087.0,15596283849.0,9.0,5.0,21.052631578947366,67.76,108670885850.0,749.0,783.0,56.0,48.0
넥센타이어,00173874,002350,2022,B+,3944336739608.0,3823413438265.0,2597424486492.0,2079407029590.0,2348104911877.0,-40312984401.0,16480561111.0,27695564714.0,,224.4,8.333333333333332,66.95,-99406724771.0,126.0,114.0,88.0,73.0
케이씨씨,00105271,002380,2022,A,13118486307658.0,12878863208936.0,6774793651227.0,5874899292339.0,7567347802320.0,111953952629.0,112853736080.0,424374027019.0,173.74,-117.1,62.5,39.51,384566370763.0,1667.0,1652.0,178.0,205.0
SUN&L,00132211,002820,2022,C,524434319704.0,566176956589.0,506691214360.0,465318349964.0,373988182288.0,-17208554984.0,-37492871010.0,14917744518.0,,-2.8,10.0,46.40,-7752483802.0,500.0,527.0,20.0,30.0
세아제강지주,00124197,003030,2022,B,3572067658664.0,2898999027652.0,3953834150660.0,2841722127579.0,1591270344983.0,531476493894.0,307855964992.0,12009666823.0,3.3,4.0,16.666666666666664,64.88,398956817619.0,34.0,34.0,2.0,1.0
일신방직,00146269,003200,2022,D,1176745986062.0,1044004955919.0,593058768403.0,601028587672.0,272298156963.0,161202685885.0,67752294959.0,4020135305.0,10.0,10.5,7.6923076923076925,50.29,-13467116901.0,519.0,557.0,51.0,13.0
태광산업,00153393,003240,2022,D,4910005420529.0,4922461632309.0,2703851289364.0,2591846249993.0,702185269043.0,-45552759314.0,420192998252.0,25133043395.0,0.43,0.47,15.789473684210526,54.53,-146338268320.0,2380.0,1671.0,106.0,144.0
한일홀딩스,00162993,003300,2022,C,3268041346024.0,3263832353401.0,1965611730065.0,1650343192777.0,1220879131264.0,127641079488.0,112980039619.0,573817724283.0,27.54,35.23,12.5,68.74,225994488.0,25.0,28.0,1.0,0.0
영진약품,00141149,003520,2022,B+,203082817375.0,194095213047.0,218380987421.0,196067241848.0,113212626317.0,-22812771530.0,-14143612120.0,37913714177.0,,,23.07692307692308,52.45,-11609700247.0,592.0,623.0,18.0,6.0
대한화섬,00113544,003830,2022,C,836764531649.0,907819641961.0,150864000000.0,117347000000.0,122779864954.0,23763677403.0,29588578345.0,37913714177.0,2.5,3.5,37.5,61.72,2435039179.0,161.0,161.0,9.0,5.0
남양유업,00107598,003920,2022,C,902259070497.0,937403118931.0,964660006375.0,956084029872.0,164307809198.0,-97220020759.0,-73632440424.0,10493014620.0,-1.0,-1.4,16.666666666666664,53.08,-57634373128.0,1984.0,2017.0,125.0,122.0
사조대림,00109718,003960,2022,C,1168252667285.0,1135725586377.0,2018752698679.0,1813694742925.0,564420178134.0,85136003481.0,96966885081.0,21273517450.0,3.6,3.5,18.75,48.30,61221766850.0,808.0,757.0,48.0,29.0
한국석유공업,00157991,004090,2022,B,347065524190.0,342126722607.0,747935988449.0,628912392131.0,183328538761.0,13889493769.0,16754510659.0,9991881527.0,12.2,12.0,9.090909090909092,49.89,29765967794.0,205.0,192.0,0.0,0.0
농심,00108241,004370,2022,C,3034718535547.0,2899907793800.0,3129065208087.0,2662982988213.0,719378356883.0,158840599107.0,136816917866.0,46791019682.0,24.9,23.17,10.0,45.49,159650440148.0,5198.0,5101.0,123.0,140.0
삼익THK,00127802,004380,2022,C,444027583867.0,378200330373.0,339133931324.0,310484619649.0,233318683388.0,19693674216.0,14160337951.0,37913714177.0,37.3,52.6,30.0,65.04,-13043194505.0,752.0,642.0,5.0,1.0
서울식품공업,00130879,004410,2022,D,70853362024.0,72278883781.0,64349405690.0,55297650655.0,42534581355.0,841772580.0,-5778364194.0,37913714177.0,,,22.22222222222222,15.81,302917496.0,197.0,211.0,20.0,18.0
삼천리,00128555,004690,2022,C,5021952466150.0,4245308851227.0,5789104871674.0,3769310896074.0,3482673623260.0,93637749746.0,70934358050.0,25889906646.0,20.9,17.3,6.0606060606060606,39.19,368129321916.0,835.0,809.0,12.0,19.0
DRB동일,00118266,004840,2022,C,945238494728.0,831956562409.0,661814016477.0,551337199988.0,465469810224.0,9110890625.0,-7866039664.0,4690956613.0,50.23,-14.25,25.0,69.75,-11637695108.0,281.0,278.0,7.0,2.0
성신양회,00132804,004980,2022,C,1187583002030.0,1121595052711.0,1030414329947.0,833543563842.0,791369380223.0,-26120978097.0,24075868009.0,19226059781.0,-18.86,76.92,13.043478260869565,33.94,30261868026.0,579.0,588.0,8.0,8.0
녹십자홀딩스,00108135,005250,2022,B+,3592060734923.0,3496833926967.0,2079559970740.0,1840558602978.0,1625017215651.0,29629471910.0,180012861429.0,666154526528.0,41.5,32.9,7.6923076923076925,50.68,97156791412.0,160.0,143.0,3.0,3.0
SPC삼립,00125530,005610,2022,B,1295399585606.0,1222983111086.0,3314547280509.0,2946653786654.0,906290707171.0,70782876250.0,52710064633.0,19233493986.0,25.9,22.2,20.0,73.57,47760261979.0,1859.0,2759.0,110.0,89.0
넥센,00167192,005720,2022,B+,4726896214044.0,4572292481109.0,3003950006220.0,2403881270993.0,2595712644048.0,-3114497630.0,47643860599.0,70605167205.0,34.12,19.22,15.789473684210526,59.37,-29062663489.0,789.0,748.0,91.0,128.0
에스엘,00125521,005850,2022,B+,2931636940305.0,2567493133526.0,4174537934857.0,3001142196348.0,1225627791292.0,215698969074.0,155477506214.0,45810917206.0,17.9,23.9,50.0,62.46,171906728050.0,536.0,546.0,791.0,484.0
삼성전자,00126380,005930,2022,A,448424507000000.0,426621158000000.0,302231360000000.0,279604799000000.0,93674903000000.0,46440474000000.0,53351827000000.0,20217754.0,17.9,25.0,54.54545454545454,21.14,62181346000000.0,241654.0,225736.0,1154.0,1234.0
화승인더스트리,00166227,006060,2022,C,1779489488972.0,1637051105314.0,1912955609700.0,1365517618369.0,1119839945881.0,20390231128.0,12845468765.0,76345631038.0,,,33.33333333333333,33.59,119983070206.0,32.0,30.0,0.0,0.0
녹십자,00129679,006280,2022,B+,2525537081269.0,2462144732200.0,1711312739533.0,1537825750251.0,958895150180.0,85727859933.0,172559285896.0,311563217852.0,30.52,18.53,3.4482758620689653,51.40,119154310889.0,519.0,502.0,197.0,94.0
한일현대시멘트,00164672,006390,2022,B+,649126013507.0,596793705254.0,471150000000.0,396984000000.0,285245441672.0,44443694696.0,49021162397.0,37913714177.0,,,5.263157894736842,79.73,-7872573636.0,441.0,437.0,0.0,1.0
AK홀딩스,00125080,006840,2022,B+,5004334961394.0,4548736656905.0,3787959855335.0,3167699652090.0,3721996781791.0,-120183179682.0,-247644312102.0,192096568006.0,,,37.5,65.17,366475089153.0,22.0,18.0,1.0,1.0
