회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익,intangible,ratio,pre_ratio,out_exec,share_holder,정규직 수,비정규직 수,시가총액,매출액,현금흐름
LS전선아시아,01093007,229640,2021,B,"495,255,400,435","322,872,794,667","28,199,819,675","21,054,739,131",35028615633.0,49.41,82.54,33.33333333333333,61.72,5.0,0.0,253628332582.74197,750616895541,-32480409189.0
JW생명과학,00225706,234080,2021,B,"219,466,609,317","87,974,591,257","28,416,710,564","18,287,103,238",5311497530.0,59.95,45.76,15.384615384615383,43.11,261.0,21.0,289200889577.8226,169816950012,30165045645.0
샘표식품,01167056,248170,2021,B,"327,531,637,320","112,576,901,190","23,510,478,004","26,146,622,197",440460393.0,3.86,2.53,16.666666666666664,60.02,645.0,108.0,232366420005.24197,348701054310,32030537356.0
크라운제과,01205329,264900,2021,B,"324,569,691,616","164,015,182,221","15,876,288,553","17,070,230,866",36402130182.0,24.4,19.7,10.0,61.68,1209.0,110.0,142036618806.4516,"381,212000000","34,757,494,143"
케이씨텍,01261893,281820,2021,B,"453,025,637,542","67,862,265,059","52,101,772,598","53,695,172,366",36402130182.0,10.9,10.9,5.88235294117647,47.17,708.0,17.0,558639663200.8064,"344,546,239,687","41,084,412,719"
쿠쿠홈시스,01267684,284740,2021,B,"929,301,624,227","276,439,250,562","164,120,375,484","189,978,308,817",6272032549.0,12.78,20.44,50.0,75.44,474.0,150.0,952229428427.4192,844284505890,40590934775.0
하나제약,00248974,293480,2021,B,"303,497,254,437","51,596,170,881","36,010,059,531","35,846,851,633",36402130182.0,31.5,53.9,8.0,58.68,580.0,56.0,385221693318.14514,"196,407000000","25,655,058,070"
HDC현대산업개발,01310269,294870,2021,B,"6,566,377,904,144","3,681,097,259,241","273,435,124,620","294,375,046,274",10928510361.0,22.4,18.0,20.0,41.48,905.0,760.0,1842016859122.984,3363905605791,30449503915.0
자이에스앤디,00367844,317400,2021,B,"544,345,862,031","235,999,657,379","50,822,485,579","48,557,352,218",36402130182.0,21.2,19.2,30.0,61.17,520.0,2037.0,358865831953.2258,435730829464,97875115312.0
솔루스첨단소재,01412822,336370,2021,B,"1,011,599,745,576","489,392,306,309","5,004,010,041","3,569,874,260",19680692076.0,33.0,,37.5,40.88,263.0,8.0,1907758627203.629,380330790029,-41974380199.0
포스코엠텍,00128111,009520,2021,B,"156,334,135,241","51,769,384,866","16,375,758,805","16,636,802,026",36402130182.0,25.5,35.4,12.5,50.69,917.0,70.0,332123224831.875,"323,878,359,080","3,411,845,895"
오리콤,00141671,010470,2021,B,"211,147,448,552","114,060,721,876","6,595,067,070","8,549,252,895",15832018379.0,41.5,329.0,27.27272727272727,66.67,246.0,17.0,84590091050.40323,157357863438,13359700861.0
원익홀딩스,00216647,030530,2021,B,"1,955,265,962,993","623,762,016,411","90,479,025,181","31,220,229,282",148340416312.0,,,6.666666666666667,47.75,318.0,92.0,467546725914.2137,667945595130,81011416965.0
다우데이타,00238782,032190,2021,B,"47,001,465,112,672","42,134,095,985,742","1,315,452,190,595","1,325,223,579,454",126816690755.0,7.82,9.96,7.6923076923076925,67.33,157.0,6.0,536022399193.5484,6580054062920,-3421598421532.0
케이엠더블유,00226352,032500,2021,B,"366,409,620,638","115,906,840,300","-27,882,426,750","-4,797,230,389",4733540888.0,,,40.0,35.48,399.0,0.0,2132865903668.3467,205159021050,47580632932.0
파라다이스,00171265,034230,2021,B,"3,471,796,250,289","1,957,355,763,818","-55,245,896,594","-65,884,916,614",178112563413.0,,,10.526315789473683,46.38,1291.0,42.0,1545622049245.1614,414466172837,-35129167750.0
JYP Ent.,00258689,035900,2021,B,"317,418,306,083","66,768,917,247","57,903,761,113","85,912,417,959",29545607468.0,18.1,17.2,42.85714285714285,18.20,274.0,6.0,1443252163144.3547,193899561773,45832695228.0
솔브레인홀딩스,00247975,036830,2021,B,"1,523,515,820,019","419,074,295,825","54,441,548,055","49,710,175,567",150209466213.0,9.85,,7.6923076923076925,73.57,61.0,15.0,834390561920.9678,417194970875,4489619111.0
삼표시멘트,00239639,038500,2021,B,"1,412,331,190,231","756,248,687,736","52,671,399,557","21,877,311,653",224225293560.0,39.57,58.66,17.391304347826086,65.04,602.0,2.0,552393925382.7822,568987710995,32722226100.0
에스엠,00260930,041510,2021,B,"1,314,942,073,873","526,500,165,835","67,520,136,401","173,136,327,794",144813615831.0,3.5,,5.555555555555555,19.42,494.0,28.0,1241984109551.008,701563172148,122557828394.0
코미팜,00187415,041960,2021,B,"115,261,543,395","42,855,825,154","-5,290,699,078","-5,934,355,768",909267292.0,,,28.57142857142857,40.11,157.0,2.0,677230871584.3549,35847403531,-1255928964.0
SBS콘텐츠허브,00280688,046140,2021,B,"219,553,306,990","52,266,228,187","11,070,548,397","23,900,569,879",841283523.0,9.8,,42.85714285714285,64.96,42.0,11.0,165360247422.37903,180350966371,33249992827.0
인터플렉스,00369170,051370,2021,B,"356,224,457,260","176,992,311,644","3,197,400,702","608,977,938",530277749.0,,,7.6923076923076925,47.74,371.0,112.0,311370016887.0968,446995490354,11173315424.0
한국정보인증,00306454,053300,2021,B,"265,345,149,856","57,812,234,191","11,671,314,207","16,124,227,536",35405153820.0,38.6,32.0,15.0,37.47,122.0,6.0,240591050078.0645,58870575735,15286453027.0
이니텍,00353610,053350,2021,B,"138,900,685,479","18,495,356,392","-271,244,500","2,400,720,629",36402130182.0,7.3,,27.27272727272727,0.00,205.0,18.0,116418467328.3871,"50,255,619,333","(288,977,185)"
신화인터텍,00228350,056700,2021,B,"175,295,772,742","74,879,789,523","2,032,386,848","1,713,264,748",4092032832.0,,43.5,10.0,20.51,328.0,0.0,102057991649.09274,246412910103,8334740756.0
KT서브마린,00225742,060370,2021,B,"110,389,639,619","10,736,198,790","-5,132,157,799","-4,114,567,649",36402130182.0,-19.4,51.5,30.0,36.90,65.0,1.0,136838794354.83871,"29,877000000","10,253,094,807"
드림어스컴퍼니,00364467,060570,2021,B,"254,904,569,179","175,265,354,702","4,848,508,839","-15,844,876,543",15767310137.0,,,33.33333333333333,51.44,285.0,20.0,312916016464.9395,244189264502,2393118644.0
KH바텍,00378628,060720,2021,B,"381,851,259,789","165,261,250,770","26,919,687,491","37,047,412,023",11379384210.0,20.36,,7.6923076923076925,25.27,68.0,8.0,522629920102.621,339842788109,75374210680.0
티씨케이,00245472,064760,2021,B,"389,705,970,637","50,193,523,554","103,400,361,685","106,324,889,168",36402130182.0,20.4,21.2,7.142857142857142,44.40,433.0,6.0,1899903820564.516,"270,766,568000","78,650,104,268"
아프리카TV,00399694,067160,2021,B,"408,149,760,647","198,723,010,089","88,822,009,755","89,063,339,425",15976962069.0,11.3,19.3,5.88235294117647,25.44,573.0,26.0,1455186517346.3708,272294771005,133463743907.0
웹젠,00405320,069080,2021,B,"615,264,680,380","109,353,438,828","102,997,236,878","121,032,401,630",31407153667.0,,,50.0,27.19,537.0,10.0,1124893705814.516,284521590313,88151830415.0
국일제지,00104573,078130,2021,B,"141,109,203,304","73,386,346,414","-6,274,654,866","-9,050,108,014",356559057.0,,,12.5,32.45,195.0,14.0,660218669328.4072,95450777784,-9904542481.0
컴투스,00476498,078340,2021,B,"1,858,805,187,817","445,864,299,550","52,622,753,512","145,258,182,734",343208616326.0,11.9,22.4,8.333333333333332,29.45,1142.0,89.0,1773770886887.0967,558680670101,90152879116.0
대주전자재료,00177816,078600,2021,B,"298,387,221,700","166,476,198,434","17,596,082,568","16,538,590,932",1259671886.0,6.5,15.0,50.0,27.79,284.0,1.0,1012737309048.7904,198707699319,7542102891.0
유진테크,00531014,084370,2021,B,"382,891,842,028","72,151,255,240","73,911,986,136","84,212,985,420",37962596547.0,10.0,147.6,3.7037037037037033,37.45,297.0,0.0,1016594432545.9678,324575857261,72457608239.0
헬릭스미스,00359395,084990,2021,B,"282,500,918,861","57,368,412,918","-48,518,323,592","-67,715,160,717",7939791346.0,,,33.33333333333333,7.25,107.0,4.0,933440190903.2258,2316243855,-37294150923.0
파트론,00490151,091700,2021,B,"680,010,871,814","199,476,320,535","78,708,841,559","75,147,273,912",14738372673.0,26.7,58.5,7.142857142857142,32.13,463.0,0.0,577805220175.8064,1312658128819,164059910983.0
테스,00524421,095610,2021,B,"336,944,738,958","41,999,577,651","62,184,554,759","78,077,523,222",6058712829.0,14.0,28.3,20.0,29.26,388.0,0.0,590886623045.9678,375194330803,76534760051.0
코오롱생명과학,00525642,102940,2021,B,"234,658,306,594","135,248,149,958","3,873,307,419","-4,010,570,969",502146524.0,,,12.5,35.56,427.0,20.0,325691613741.129,165485310364,-16187348295.0
위메이드,00444329,112040,2021,B,"1,027,300,099,293","383,599,172,258","97,350,931,326","391,820,836,295",49227492599.0,7.0,,7.6923076923076925,45.81,159.0,16.0,2094951496055.6453,334983131724,94395580798.0
와이지엔터테인먼트,00613318,122870,2021,B,"621,483,516,064","138,720,463,804","47,008,181,050","36,361,906,238",44469186264.0,68.71,,28.57142857142857,20.86,361.0,16.0,980970766820.5646,321636184178,36865797260.0
피엔티,00612294,137400,2021,B,"576,359,315,158","398,652,931,080","54,408,331,244","70,865,550,581",3306706505.0,6.3,6.4,42.85714285714285,17.06,474.0,0.0,667804007180.242,377728397182,41926421558.0
휴젤,00888347,145020,2021,B,"1,009,737,148,461","180,569,259,363","95,611,343,317","87,442,351,017",197428181905.0,,,28.57142857142857,43.73,450.0,22.0,2404773892264.113,231859108191,85940034914.0
KG ETS,00366137,151860,2021,B,"3,067,463,381,624","1,831,557,233,163","306,613,111,206","237,564,264,444",6491727663.0,9.01,14.26,25.0,46.59,159.0,1.0,462116612903.2258,3412499198026,-43724576832.0
콜마비앤에이치,01032404,200130,2021,B,"537,888,670,052","151,248,567,774","91,646,804,126","91,928,146,227",22204340194.0,16.3,11.7,12.5,55.31,445.0,16.0,1333712952825.0,593080731909,71939580096.0
클래시스,01061327,214150,2021,B,"216,379,205,336","52,634,773,984","51,712,720,398","55,624,588,693",1123998104.0,9.8,10.2,37.5,85.05,273.0,0.0,1178257223990.3225,100596935574,36367042257.0
파마리서치,00970453,214450,2021,B,"427,646,749,519","99,288,024,088","52,488,896,037","56,033,421,122",42788347944.0,12.8,15.1,42.85714285714285,40.21,264.0,6.0,786604031134.6774,154082897894,65297140554.0
골프존,01067516,215000,2021,B,"483,601,164,477","191,699,130,728","107,671,750,993","103,763,794,939",20803656835.0,28.8,41.0,18.75,53.37,446.0,13.0,755570087637.0968,440308103513,136071286672.0
인크로스,00819073,216050,2021,B,"230,365,261,451","137,355,877,570","21,402,590,113","27,058,271,467",1532367037.0,24.7,,42.85714285714285,39.40,199.0,49.0,415633856538.10486,51801203742,10182699706.0
휴온스,01159853,243070,2021,B,"436,897,635,210","166,262,425,460","45,282,064,716","40,858,842,927",5743314496.0,21.0,11.0,11.11111111111111,45.05,793.0,21.0,610838347964.1129,436911388927,55592925481.0
에코프로비엠,01160363,247540,2021,B,"1,425,857,751,938","829,712,539,065","115,031,248,500","114,425,469,995",12070439194.0,20.8,20.1,13.636363636363637,52.6,1101.0,50.0,6375427851725.0,1485628623826,-100889335917.0
스튜디오드래곤,01168684,253450,2021,B,"884,028,333,744","200,163,847,030","52,576,803,933","52,008,442,421",298028251868.0,,,16.666666666666664,56.88,147.0,19.0,2824724296096.7744,487113525190,-8375258954.0
펄어비스,01152470,263750,2021,B,"1,356,600,316,511","637,603,461,155","42,982,271,923","77,734,429,750",302370514681.0,,,22.22222222222222,49.85,789.0,141.0,5263549064516.129,403789463993,64436408118.0
이녹스첨단소재,01237540,272290,2021,B,"450,629,009,610","142,027,307,784","96,726,171,159","100,142,589,246",1898687662.0,8.57,,20.0,33.43,590.0,114.0,624130001945.5646,487292463999,60798717453.0
와이즈버즈,01236532,273060,2021,B,"58,765,643,429","18,239,007,192","1,800,316,749","3,107,376,043",36402130182.0,35.78,,14.285714285714285,48.94,114.0,0.0,92674516698.70969,"12,262,077000","(548,435,923)"
천보,00897752,278280,2021,B,"403,737,992,608","97,682,643,793","50,629,174,230","54,942,888,636",1178994372.0,7.0,11.0,42.85714285714285,56.68,128.0,0.0,2268282258064.516,271578895592,-14278713362.0
에이비엘바이오,01256864,298380,2021,B,"65,452,755,704","9,499,816,726","-52,305,340,534","-43,557,942,985",36402130182.0,,,33.33333333333333,32.13,90.0,0.0,1026889935514.1128,5332068943,-40605186980.0
KR모터스,00112378,000040,2021,C,"168,436,811,482","118,211,175,186","-2,697,618,022","-11,939,523,264",2783987427.0,,,33.33333333333333,51.38,52.0,0.0,109001117916.9758,133510437922,-8501041088.0
경방,00101628,000050,2021,C,"1,270,805,118,229","518,658,698,167","53,796,815,200","31,144,150,126",1500573321.0,14.05,24.96,7.6923076923076925,59.37,159.0,44.0,372051744806.4516,383357144805,20910159298.0
성창기업지주,00133335,000180,2021,C,"703,740,104,842","164,488,267,623","10,471,849,670","8,191,666,437",324762570.0,,,11.11111111111111,30.36,41.0,1.0,182657783653.2258,197940313061,18277236469.0
대유플러스,00126089,000300,2021,C,"594,393,688,298","455,486,600,368","7,907,353,424","-4,998,383,893",26193144008.0,,,12.5,46.01,153.0,29.0,147473485831.73386,464527022851,-13743011381.0
영풍,00141307,000670,2021,C,"5,521,001,405,617","1,618,710,697,773","-26,784,314,362","200,754,699,686",7814735619.0,13.85,12.97,9.375,74.05,670.0,17.0,1195729070161.2903,3582074826364,38078793120.0
LS네트웍스,00104698,000680,2021,C,"1,309,373,198,056","755,744,194,994","4,309,069,589","80,780,611,491",2484896882.0,,,42.85714285714285,81.80,186.0,9.0,265705975722.58063,390470563901,24412585913.0
이화산업,00145686,000760,2021,C,"274,828,073,002","41,277,511,301","-4,965,189,508","74,125,387,573",1316251037.0,,,20.0,72.8,27.0,14.0,51502500000.0,57775111897,-7411844444.0
보해양조,00123541,000890,2021,C,"153,116,763,663","68,867,729,120","1,053,737,072","289,832,552",735881405.0,,,11.11111111111111,26.75,219.0,20.0,142168414329.8266,83748910790,12488517925.0
전방,00147222,000950,2021,C,"383,313,469,255","239,288,170,943","7,360,077,995","3,247,678,278",173055790.0,,,9.090909090909092,20.45,262.0,0.0,65245645161.29032,133745227330,-1445054674.0
한국주철관공업,00159573,000970,2021,C,"423,089,951,776","76,191,124,416","48,569,477,615","83,241,401,542",9352524859.0,13.0,42.0,20.0,47.93,152.0,0.0,217156375000.0,510185095507,29723846282.0
대한방직,00112970,001070,2021,C,"232,612,120,328","93,144,325,550","5,406,662,230","2,080,730,078",284439293.0,,,20.0,25.61,328.0,24.0,230881250000.0,200372904619,-9440406852.0
만호제강,00120872,001080,2021,C,"258,241,792,947","25,179,106,999","1,256,042,111","1,476,711,326",36402130182.0,70.29,47.84,14.285714285714285,22.46,176.0,0.0,89168104838.70967,"253,705,017000","(32,588,114,424)"
남광토건,00107066,001260,2021,C,"273,978,348,947","186,233,104,756","20,804,647,592","23,894,663,066",1572759972.0,,,2.7777777777777777,62.37,588.0,318.0,146571517105.0403,356740019691,-10811766294.0
삼성제약,00126414,001360,2021,C,"145,456,078,325","18,185,604,636","-18,139,831,261","-40,276,343,542",36402130182.0,,,25.0,15.05,187.0,3.0,466058739040.64514,"54,901,130,222","(7,162,788,005)"
SG글로벌,00152039,001380,2021,C,"187,021,454,393","64,041,656,329","-565,908,642","-5,294,950,439",952638376.0,,,11.11111111111111,58.53,121.0,5.0,129482227277.74191,57771768373,3890682077.0
KG케미칼,00101220,001390,2021,C,"4,884,892,280,208","3,097,379,164,414","448,184,282,061","360,067,586,544",267080893847.0,9.3,11.99,12.5,46.62,187.0,12.0,425850650516.129,4826618393052,147350434702.0
태원물산,00154055,001420,2021,C,"37,439,040,672","6,106,381,935","-405,845,565","163,218,782",36402130182.0,496.2,,37.5,40.70,44.0,0.0,37798354838.70968,"14,713,198,577","621,665,615"
삼부토건,00125974,001470,2021,C,"519,063,458,534","312,924,661,168","-4,353,122,537","-1,783,594,943",1515234769.0,,,3.4482758620689653,9.67,313.0,27.0,406542939845.9476,357047939605,-38070959319.0
동양,00117337,001520,2021,C,"1,007,233,609,953","223,240,278,186","7,617,953,056","37,235,963,720",2448453291.0,49.6,,14.285714285714285,30.05,423.0,66.0,377337367581.0282,699569458171,26143461849.0
디아이동일,00118345,001530,2021,C,"993,144,117,431","419,638,627,677","48,592,979,653","61,885,919,502",3194331921.0,7.97,11.24,20.0,19.58,215.0,28.0,594625280409.2742,813085258056,23170994059.0
조비,00148948,001550,2021,C,"103,778,712,983","50,521,009,807","3,077,405,830","2,104,463,702",36402130182.0,,,10.0,66.95,128.0,1.0,120597078531.65324,"84,597,515000","(7,973,100,192)"
제일연마,00148461,001560,2021,C,"106,469,253,369","13,575,872,997","6,604,428,633","7,975,679,901",2208174089.0,32.73,50.55,30.0,50.92,62.0,3.0,82407258064.51613,79747901283,3661476177.0
금양,00106119,001570,2021,C,"314,832,084,702","197,424,609,095","12,570,727,010","5,340,312,829",878671.0,,,14.285714285714285,50.77,90.0,0.0,245512717596.33063,217583031941,-39808115503.0
케이비아이동국실업,00114765,001620,2021,C,"568,005,110,934","397,931,073,309","-73,285,371,359","-35,114,769,738",29225820310.0,,,12.5,48.26,350.0,5.0,78973672211.94354,521440974563,-11832806203.0
알루코,00117027,001780,2021,C,"780,157,702,713","487,493,321,077","16,666,595,158","5,282,637,582",29275469170.0,,,14.285714285714285,48.65,223.0,7.0,390483688126.5323,505586030763,-2867238120.0
삼화콘덴서공업,00129350,001820,2021,C,"269,298,659,241","66,356,720,529","33,168,936,415","36,479,519,927",940388336.0,18.1,13.2,14.285714285714285,28.15,625.0,6.0,655886776209.6774,262159285746,35530787370.0
고려산업,00102751,002140,2021,C,"238,594,901,035","131,754,293,786","4,862,496,672","6,317,392,572",2556747133.0,21.9,12.6,21.428571428571427,47.40,121.0,7.0,96667423668.34676,213486551495,14794040312.0
동성제약,00116268,002210,2021,C,"104,581,874,040","58,141,479,455","-5,299,049,228","-4,379,340,610",36402130182.0,,,6.25,21.03,315.0,17.0,281426341815.7258,"84,407,658000","(2,751,533,008)"
한일철강,00163196,002220,2021,C,"338,779,024,077","161,018,233,894","29,642,526,663","28,560,828,038",36402130182.0,,,7.6923076923076925,49.35,113.0,11.0,74826099487.09677,248593160815,-1645380846.0
범양건영,00122694,002410,2021,C,"191,769,768,929","112,322,390,976","3,024,063,646","1,955,322,092",68146684.0,,,15.384615384615383,33.22,102.0,31.0,155970379844.71774,111908019893,7208512853.0
세기상사,00133618,002420,2021,C,"46,388,872,657","27,800,152,526","-1,552,340,389","-1,944,921,160",36402130182.0,,,20.0,-,51.0,0.0,25781180109.677418,"17,880,222,962","(1,855,023,272)"
