corp_code,부채총계,year
102618,"108,486,343,890",2020
143527,"158,532,500,949",2020
164636,"5,271,895,147,938",2020
166272,"964,525,232,970",2020
159786,"338,797,020,291",2020
105101,"1,042,780,635,000",2020
159193,"132,475,265,000,000",2020
130684,"655,228,369,114",2020
165583,"2,487,985,637,393",2020
159795,"97,788,638,535",2020
161125,"5,567,975,657,008",2020
133991,"237,585,636,284",2020
108913,"286,275,447,053",2020
176914,"35,377,055,589,844",2020
203290,"430,896,726,821",2020
122737,"1,852,675,000,000",2020
148276,"1,226,934,683,114",2020
105873,"22,334,584,000,000",2020
217947,"563,223,277,347",2020
158316,"1,480,757,599,002",2020
219486,"72,335,931,223",2020
261285,"28,174,619,094,112",2020
225159,"652,956,674,273",2020
222532,"841,615,540,357",2020
219574,"549,329,617,862",2020
340917,"936,989,278,366",2020
356361,"22,598,454,000,000",2020
159209,"201,216,889,493",2020
256955,"48,189,380,367",2020
377610,"2,357,914,263,365",2020
390055,"114,714,926,735",2020
413046,"1,592,540,899,881",2020
459871,"274,628,632,109",2020
481454,"2,678,607,274,211",2020
480455,"542,791,000,000",2020
400857,"97,975,943,568",2020
357935,"232,179,895,824",2020
555874,"951,754,573,686",2020
595191,"294,938,889,376",2020
414850,"112,273,681,131",2020
628189,"291,360,210,470",2020
679314,"370,735,251,882",2020
684714,"1,105,623,742,384",2020
776820,"1,044,287,669,028",2020
557508,"222,055,672,049",2020
194947,"80,406,633,617",2020
855093,"806,779,379,980",2020
241005,"119,662,332,802",2020
937324,"3,246,400,366,409",2020
939331,"1,490,357,399,614",2020
939687,"75,880,980,451",2020
983271,"706,765,823,473",2020
990165,"1,077,786,376,878",2020
101664,"97,182,382,658",2020
911955,"39,818,212,034",2020
1108099,"39,971,352,299",2020
1032486,"2,886,803,303,000",2020
1128613,"617,494,951,325",2020
904672,"2,572,832,681,500",2020
653024,"458,608,098,273",2020
1060814,"256,763,000,000",2020
1319808,"1,041,417,958,221",2020
1325979,"456,800,611,315",2020
118804,"522,783,551,618",2020
158325,"110,002,235,169",2020
252135,"321,799,583,267",2020
223762,"88,487,569,863",2020
130763,"539,394,568,590",2020
298270,"63,520,382,342",2020
358271,"519,889,877,066",2020
398701,"268,611,553,374",2020
579980,"168,883,325,042",2020
536541,"694,450,751,691",2020
486097,"221,371,306,666",2020
447609,"244,143,135,882",2020
554024,"1,806,768,713,483",2020
579999,"56,516,358,154",2020
525934,"218,317,834,580",2020
857727,"521,646,624,190",2020
549891,"11,314,026,520",2020
1135941,"436,613,617,233",2020
1234507,"304,685,437,904",2020
119195,"91,125,559,753",2020
144818,"37,864,565,521",2020
111847,"445,770,949,780",2020
148984,"513,632,071,586",2020
128032,"128,109,718,231",2020
149026,"28,164,318,547",2020
151395,"29,080,896,014",2020
166519,"82,213,083,362",2020
100939,"129,656,839,723",2020
144252,"178,419,689,281",2020
134723,"480,849,369,245",2020
149947,"341,618,154,369",2020
113243,"304,081,446,059",2020
106395,"63,542,468,865",2020
122472,"145,514,220,903",2020
122579,"226,466,838,553",2020
113234,"667,672,501,000",2020
159740,"229,774,076,093",2020
152862,"2,899,011,452,318",2020
101433,"160,153,422,896",2020
127042,"46,525,861,127",2020
158112,"56,511,275,847",2020
138729,"248,826,738,134",2020
136457,"27,348,203,554",2020
174527,"186,024,042,696",2020
148443,"388,110,850,697",2020
117300,"185,628,052,195",2020
104722,"75,126,688,033",2020
127167,"111,949,318,992",2020
158149,"50,491,876,772",2020
165343,"109,699,110,504",2020
152880,"1,983,579,090,613",2020
132725,"22,532,878,958",2020
111810,"720,614,938,065",2020
118275,"92,401,937,318",2020
111999,"122,442,338,621",2020
163673,"1,480,600,000,000",2020
164706,"67,361,025,571",2020
133812,"311,208,174,882",2020
109806,"49,036,057,696",2020
129235,"101,925,752,943",2020
133858,"378,160,845,948",2020
113492,"346,240,603,760",2020
172936,"57,018,140,195",2020
148920,"147,550,487,143",2020
129989,"185,519,057,095",2020
163716,"80,110,484,053",2020
168331,"96,865,598,332",2020
121288,"105,892,494,037",2020
160302,"418,518,509,573",2020
156691,"152,819,448,414",2020
128412,"55,577,253,105",2020
127200,"22,979,316,745",2020
145163,"12,639,164,855",2020
153126,"606,229,982,083",2020
155531,"247,429,908,639",2020
143794,"43,929,962,444",2020
111421,"127,968,481,643",2020
113535,"2,492,265,618,065",2020
145552,"683,246,292,614",2020
118026,"3,764,334,888,618",2020
126779,"97,148,386,166",2020
159254,"204,746,693,419",2020
108977,"246,310,150,203",2020
159810,"188,330,028,287",2020
260383,"233,430,644,306",2020
141404,"75,568,184,418",2020
122898,"172,690,898,327",2020
124090,"250,943,536,546",2020
130091,"90,148,032,059",2020
104388,"378,314,967,567",2020
152686,"355,403,556,221",2020
154329,"498,737,791,982",2020
137252,"238,715,223,148",2020
131692,"389,007,505,638",2020
145260,"265,701,496,981",2020
103042,"232,150,537,128",2020
138260,"273,291,527,076",2020
136864,"220,186,805,936",2020
103592,"328,461,745,965",2020
153621,"663,757,434,214",2020
162586,"38,858,947,934",2020
159971,"546,084,292,357",2020
151128,"27,803,337,892",2020
160205,"58,645,134,405",2020
102858,"1,412,616,891,338",2020
141273,"51,430,394,475",2020
155124,"403,126,367,774",2020
139764,"67,681,050,122",2020
129013,"69,472,862,850",2020
137207,"182,219,406,004",2020
138297,"543,156,000,000",2020
136271,"231,976,448,489",2020
163345,"158,786,944,335",2020
141477,"191,137,321,473",2020
172291,"406,089,762,003",2020
173102,"20,100,121,674",2020
146232,"208,208,371,164",2020
117179,"328,425,724,543",2020
140779,"27,197,470,265",2020
105156,"119,909,003,270",2020
124780,"100,810,804,405",2020
132637,"639,356,720,600",2020
112679,"50,037,510,035",2020
153339,"195,690,171,889",2020
113614,"49,378,450,233",2020
161976,"1,094,228,155,664",2020
166573,"32,957,380,566",2020
108940,"599,463,866,516",2020
119672,"222,317,126,586",2020
161709,"38,017,302,078",2020
143651,"897,850,725,655",2020
121039,"152,250,253,580",2020
142883,"224,284,592,348",2020
152729,"42,098,516,463",2020
149239,"163,031,549,439",2020
137359,"112,819,609,229",2020
118965,"212,845,604,835",2020
140131,"20,963,820,258",2020
198697,"85,519,735,577",2020
131197,"120,382,589,673",2020
121534,"369,253,870,702",2020
159500,"194,606,581,902",2020
112022,"53,771,259,215",2020
181943,"60,442,218,629",2020
145464,"169,397,042,452",2020
107987,"136,525,967,184",2020
133706,"101,773,515,066",2020
209780,"214,407,497,246",2020
231372,"972,349,830,072",2020
158963,"76,542,018,608",2020
134510,"770,626,000,365",2020
121543,"74,005,602,463",2020
130772,"597,980,909,976",2020
129642,"269,841,443,317",2020
369833,"101,282,697,082",2020
303217,"206,845,325,711",2020
159218,"298,187,344,931",2020
353878,"130,077,408,409",2020
398792,"332,203,456,611",2020
428729,"73,758,018,949",2020
435312,"113,613,390,343",2020
210856,"49,248,699,748",2020
406046,"293,443,429,841",2020
414601,"143,296,165,575",2020
454946,"63,603,656,000",2020
113225,"396,483,254,650",2020
540641,"60,838,463,226",2020
409672,"67,853,619,651",2020
573579,"177,600,642,418",2020
671376,"588,803,293,162",2020
589127,"199,573,552,705",2020
587466,"361,946,206,728",2020
117726,"250,480,374,863",2020
593032,"1,065,019,216,335",2020
365387,"1,300,162,539,894",2020
632304,"789,222,442,962",2020
520887,"67,288,899,564",2020
648721,"99,578,946,528",2020
428321,"357,456,830,445",2020
145598,"87,520,569,279",2020
687711,"171,944,787,065",2020
728638,"599,703,859,286",2020
173944,"73,838,366,291",2020
753643,"24,623,436,837",2020
670340,"437,128,951,622",2020
787376,"387,705,959,104",2020
360142,"693,884,810,290",2020
823429,"45,859,374,905",2020
815369,"51,271,896,340",2020
151368,"196,810,354,438",2020
661847,"101,455,439,664",2020
119140,"529,391,928,007",2020
526599,"281,634,964,103",2020
110608,"89,984,972,820",2020
1010110,"95,278,855,777",2020
132354,"164,151,831,973",2020
1059605,"98,753,238,969",2020
1093007,"267,665,701,082",2020
225706,"81,908,138,577",2020
1167056,"76,452,195,861",2020
1205329,"174,367,096,569",2020
1261893,"59,490,143,261",2020
1267684,"177,531,855,072",2020
248974,"44,197,791,332",2020
1310269,"3,373,063,231,937",2020
367844,"250,743,153,961",2020
1412822,"351,309,828,513",2020
128111,"33,902,814,084",2020
141671,"90,243,817,917",2020
216647,"507,304,769,088",2020
238782,"35,679,440,126,580",2020
226352,"145,115,168,894",2020
171265,"1,879,962,245,119",2020
258689,"37,702,367,193",2020
247975,"303,291,220,254",2020
239639,"706,380,743,211",2020
260930,"452,733,816,018",2020
187415,"43,811,850,764",2020
280688,"42,839,759,959",2020
369170,"157,942,130,072",2020
306454,"28,061,496,390",2020
353610,"54,765,164,733",2020
228350,"77,699,494,666",2020
225742,"14,032,159,814",2020
364467,"76,642,040,389",2020
378628,"119,670,297,346",2020
245472,"38,114,183,861",2020
399694,"144,478,287,914",2020
405320,"108,011,990,694",2020
104573,"58,103,461,889",2020
476498,"72,024,414,178",2020
177816,"118,766,378,477",2020
531014,"44,957,125,250",2020
359395,"197,780,491,784",2020
490151,"207,558,026,615",2020
524421,"38,369,231,736",2020
525642,"190,380,560,526",2020
444329,"52,852,580,145",2020
613318,"120,265,898,833",2020
612294,"310,531,007,761",2020
888347,"162,275,491,387",2020
366137,"1,508,236,828,519",2020
1032404,"180,364,126,261",2020
1061327,"13,769,236,723",2020
970453,"55,420,018,593",2020
1067516,"141,722,974,925",2020
819073,"104,777,537,774",2020
1159853,"172,997,479,860",2020
1160363,"331,668,500,645",2020
1168684,"147,952,225,200",2020
1152470,"260,280,600,086",2020
1237540,"116,142,313,142",2020
1236532,"30,182,118,450",2020
897752,"36,151,209,798",2020
1256864,"9,229,815,959",2020
112378,"106,028,407,315",2020
101628,"522,972,243,564",2020
133335,"174,455,181,975",2020
126089,"352,222,461,499",2020
141307,"1,288,719,462,715",2020
104698,"735,193,128,500",2020
145686,"108,885,682,293",2020
123541,"70,469,241,242",2020
147222,"233,102,954,109",2020
159573,"73,142,233,123",2020
112970,"77,489,052,199",2020
120872,"17,451,273,983",2020
107066,"137,716,864,160",2020
126414,"56,810,737,774",2020
152039,"72,419,539,465",2020
101220,"2,815,857,533,956",2020
154055,"6,676,000,862",2020
125974,"300,131,647,810",2020
117337,"217,173,925,495",2020
118345,"365,891,603,581",2020
148948,"36,652,318,324",2020
148461,"12,767,542,288",2020
106119,"140,057,910,631",2020
114765,"396,370,266,115",2020
117027,"439,521,685,541",2020
129350,"60,145,258,771",2020
102751,"113,937,778,871",2020
116268,"70,770,129,193",2020
163196,"146,274,692,213",2020
122694,"76,477,865,887",2020
133618,"19,870,636,733",2020
127857,"399,474,700,852",2020
149345,"115,083,266,106",2020
141626,"23,381,006,153",2020
118451,"18,773,914,082",2020
173698,"35,333,284,305",2020
123107,"10,107,183,294",2020
150828,"164,069,256,797",2020
121932,"61,380,690,918",2020
149804,"927,237,547,230",2020
174004,"116,177,970,037",2020
106313,"986,951,983,186",2020
123718,"129,777,604,981",2020
146214,"23,748,422,539",2020
160621,"33,387,006,219",2020
154426,"27,655,370,330",2020
122348,"44,904,870,692",2020
122056,"34,685,536,549",2020
161860,"145,267,046,914",2020
133511,"70,956,780,522",2020
115287,"410,051,935,007",2020
108038,"115,195,205,521",2020
172185,"126,545,703,477",2020
134963,"427,645,000,000",2020
148939,"28,284,867,797",2020
135050,"51,973,964,569",2020
138057,"1,602,323,384",2020
114093,"38,803,664,350",2020
109514,"628,399,403,198",2020
127158,"42,371,691,368",2020
162063,"1,113,458,344,917",2020
135962,"111,067,184,349",2020
156488,"189,665,934,466",2020
124151,"223,142,380,811",2020
136341,"627,550,383,841",2020
109754,"168,485,012,379",2020
136624,"56,262,665,959",2020
115612,"494,379,515,936",2020
141875,"133,950,267,799",2020
260392,"106,632,038,349",2020
122825,"33,050,533,806",2020
109824,"83,223,321,134",2020
126201,"35,616,240,675",2020
136402,"77,261,903,927",2020
109161,"16,476,999,708",2020
146296,"41,825,961,360",2020
104786,"2,854,065,391",2020
146454,"194,194,687,578",2020
115384,"54,235,749,695",2020
131939,"82,319,284,585",2020
157104,"31,953,955,614",2020
145446,"210,728,508,363",2020
107224,"105,608,245,595",2020
121570,"68,606,174,258",2020
146542,"20,321,004,814",2020
104999,"185,657,188,601",2020
138516,"122,773,378",2020
168401,"176,524,804,360",2020
117629,"65,870,365,715",2020
102140,"3,767,675,908",2020
111111,"40,491,315,586",2020
111689,"57,068,752,549",2020
163761,"86,371,983,476",2020
129271,"69,343,133,469",2020
128227,"21,806,866,505",2020
143262,"19,599,444,533",2020
160375,"17,883,675,068",2020
166500,"26,338,052,178",2020
148522,"135,938,846,915",2020
128980,"101,420,081,049",2020
118521,"38,061,743,643",2020
129280,"41,201,050,030",2020
153524,"242,365,394,706",2020
124027,"47,570,989,372",2020
129554,"7,835,257,470",2020
160861,"40,522,139,562",2020
162072,"12,873,520,273",2020
145437,"7,425,770,210",2020
141413,"123,903,361,898",2020
102113,"276,720,395,053",2020
112651,"398,932,796,868",2020
102432,"1,464,251,994,000",2020
129420,"83,452,574,818",2020
156354,"260,401,843,933",2020
150633,"482,394,178,227",2020
129509,"233,096,247,589",2020
111458,"54,064,889,008",2020
105299,"425,894,778,424",2020
122481,"87,140,849,900",2020
132628,"13,826,330,227",2020
106881,"97,457,008,495",2020
134565,"21,867,550,161",2020
143314,"63,222,191,027",2020
108746,"90,342,468,342",2020
146649,"638,963,895,096",2020
135777,"209,644,030,154",2020
103662,"56,097,483,957",2020
135111,"132,757,188,729",2020
118008,"441,400,467,927",2020
138792,"12,762,122,307,303",2020
134316,"94,841,139,999",2020
191588,"45,217,837,272",2020
115065,"32,284,854,953",2020
103510,"324,223,297,996",2020
180795,"205,338,443,702",2020
121969,"48,922,064,935",2020
142865,"13,938,143,324",2020
177199,"38,937,544,137",2020
114154,"457,267,350,709",2020
191472,"103,372,859,292",2020
157070,"220,972,247,805",2020
197759,"31,682,005,163",2020
136776,"28,058,348,174",2020
123781,"18,923,711,690",2020
144395,"128,513,682,208",2020
204208,"120,212,238,124",2020
178754,"143,304,736,697",2020
135795,"67,712,531,650",2020
118044,"49,992,275,960",2020
273615,"46,182,267,987",2020
186559,"86,103,598,552",2020
218575,"150,228,429,667",2020
193009,"113,136,205,779",2020
146861,"83,535,078,752",2020
125576,"59,095,557,917",2020
145862,"148,540,215,168",2020
122551,"168,664,435,422",2020
249247,"46,829,152,368",2020
161383,"69,876,325,235",2020
269241,"19,927,979,564",2020
347734,"10,653,288,367",2020
422895,"107,305,934,644",2020
423690,"118,739,111,880",2020
427483,"671,659,304,534",2020
357360,"71,842,627,238",2020
151298,"59,997,585,302",2020
365989,"534,133,790,212",2020
416654,"13,146,431,420",2020
469799,"35,058,083,637",2020
305668,"30,173,635,594",2020
415628,"286,959,693,090",2020
361488,"13,083,158,049",2020
508274,"59,150,952,031",2020
540605,"85,228,986,991",2020
172228,"50,718,430,029",2020
557933,"31,364,731,748",2020
442835,"23,555,344,652",2020
585219,"154,627,980,772",2020
112165,"533,974,824,669",2020
106614,"14,432,033,972",2020
441243,"53,840,116,535",2020
646732,"159,267,419,212",2020
652423,"18,974,862,540",2020
681142,"135,141,277,145",2020
683469,"481,494,842,226",2020
706715,"132,989,917,528",2020
226316,"164,917,411,222",2020
561866,"117,856,758,172",2020
797364,"269,571,481,879",2020
796994,"9,019,080,172",2020
828789,"615,662,691,860",2020
855163,"12,430,856,368",2020
852087,-,2020
415646,"302,024,084,764",2020
332927,"353,700,900,808",2020
105606,"121,158,723,361",2020
816544,"126,955,130,959",2020
1234297,"66,014,613,786",2020
1236897,"237,184,009,648",2020
1262458,"28,953,953,770",2020
651901,"924,223,794,563",2020
128546,"59,382,900,115",2020
130383,"1,348,674,282,034",2020
117276,"23,067,827,816",2020
137915,"23,113,378,493",2020
141246,"525,935,554,552",2020
105466,"576,990,405,484",2020
184667,"3,900,569,352,701",2020
173032,"885,358,571,136",2020
197476,"40,047,320,345",2020
158219,"60,374,159,529",2020
155948,"95,494,225,074",2020
227333,"541,088,884,320",2020
264547,"948,344,646,338",2020
301246,"231,720,075,983",2020
141389,"45,326,810,621",2020
265041,"9,944,468,777",2020
246417,"71,342,148,549",2020
263654,"19,146,657,781",2020
230425,"7,328,439,229",2020
405278,"194,834,283,652",2020
313649,"41,403,365,809",2020
369657,"24,192,132,028",2020
375931,"173,696,577,169",2020
523307,"388,966,519,515",2020
541349,"247,513,800,382",2020
525679,"676,834,464,631",2020
114808,"227,359,471,607",2020
580199,"222,962,011,981",2020
556907,"281,474,930,132",2020
181299,"133,328,732,305",2020
545734,"90,634,027,344",2020
545929,"60,374,712,273",2020
411048,"21,522,470,384",2020
530185,"148,988,519,052",2020
693554,"411,702,207,528",2020
623661,"61,495,880,999",2020
808022,"18,815,705,288",2020
842619,"23,786,163,817",2020
838005,"450,148,491,496",2020
989619,"98,625,173,163",2020
1074862,"277,085,367,209",2020
1078178,"95,183,250,371",2020
1090471,"169,411,779,244",2020
1029394,"45,744,337,164",2020
1336373,"2,753,220,482",2020
1182444,"22,122,808,677",2020
1181515,"19,322,699,724",2020
104519,"59,996,330,250",2020
107677,"98,783,158,199",2020
167208,"313,059,822,973",2020
150439,"27,292,881,209",2020
132868,"245,341,868,044",2020
134176,"4,114,500,067",2020
159564,"16,447,220,094",2020
480950,"78,640,062,741",2020
458234,"74,658,633,096",2020
110750,"45,095,106,343",2020
161781,"776,959,250,375",2020
306162,"2,914,390,922,520",2020
788773,"448,168,695,845",2020
1061558,"28,157,053,090",2020
536523,"59,200,705,093",2020
