corp_code,직원 수,연도
00823429,45.0,2021
00815369,323.0,2021
00151368,431.0,2021
00661847,107.0,2021
00119140,1198.0,2021
00526599,607.0,2021
00110608,166.0,2021
01010110,273.0,2021
00132354,46.0,2021
01059605,368.0,2021
01093007,5.0,2021
00225706,261.0,2021
01167056,645.0,2021
01205329,1209.0,2021
01261893,708.0,2021
01267684,474.0,2021
00248974,580.0,2021
01310269,905.0,2021
00367844,520.0,2021
01412822,263.0,2021
00128111,917.0,2021
00141671,246.0,2021
00216647,318.0,2021
00238782,157.0,2021
00226352,399.0,2021
00171265,1291.0,2021
00258689,274.0,2021
00247975,61.0,2021
00239639,602.0,2021
00260930,494.0,2021
00187415,157.0,2021
00280688,42.0,2021
00369170,371.0,2021
00306454,122.0,2021
00353610,205.0,2021
00228350,328.0,2021
00225742,65.0,2021
00364467,285.0,2021
00378628,68.0,2021
00245472,433.0,2021
00399694,573.0,2021
00405320,537.0,2021
00104573,195.0,2021
00476498,1142.0,2021
00177816,284.0,2021
00531014,297.0,2021
00359395,107.0,2021
00490151,463.0,2021
00524421,388.0,2021
00525642,427.0,2021
00444329,159.0,2021
00613318,361.0,2021
00612294,474.0,2021
00888347,450.0,2021
00366137,159.0,2021
01032404,445.0,2021
01061327,273.0,2021
00970453,264.0,2021
01067516,446.0,2021
00819073,199.0,2021
01159853,793.0,2021
01160363,1101.0,2021
01168684,147.0,2021
01152470,789.0,2021
01237540,590.0,2021
01236532,114.0,2021
00897752,128.0,2021
01256864,90.0,2021
00112378,52.0,2021
00101628,159.0,2021
00133335,41.0,2021
00126089,153.0,2021
00141307,670.0,2021
00104698,186.0,2021
00145686,27.0,2021
00123541,219.0,2021
00147222,262.0,2021
00159573,152.0,2021
00112970,328.0,2021
00120872,176.0,2021
00107066,588.0,2021
00126414,187.0,2021
00152039,121.0,2021
00101220,187.0,2021
00154055,44.0,2021
00125974,313.0,2021
00117337,423.0,2021
00118345,215.0,2021
00148948,128.0,2021
00148461,62.0,2021
00106119,90.0,2021
00114765,350.0,2021
00117027,223.0,2021
00129350,625.0,2021
00102751,121.0,2021
00116268,315.0,2021
00163196,113.0,2021
00122694,102.0,2021
00133618,51.0,2021
00127857,64.0,2021
00149345,347.0,2021
00141626,129.0,2021
00118451,127.0,2021
00173698,110.0,2021
00123107,133.0,2021
00150828,268.0,2021
00121932,627.0,2021
00149804,331.0,2021
00174004,574.0,2021
00106313,831.0,2021
00123718,580.0,2021
00146214,227.0,2021
00160621,177.0,2021
00154426,176.0,2021
00122348,241.0,2021
00122056,84.0,2021
00161860,353.0,2021
00133511,123.0,2021
00115287,700.0,2021
00108038,215.0,2021
00172185,60.0,2021
00134963,641.0,2021
00148939,140.0,2021
00135050,242.0,2021
00138057,44.0,2021
00114093,168.0,2021
00109514,11.0,2021
00127158,76.0,2021
00162063,772.0,2021
00135962,138.0,2021
00156488,506.0,2021
00124151,242.0,2021
00136341,674.0,2021
00109754,737.0,2021
00136624,389.0,2021
00115612,637.0,2021
00141875,676.0,2021
00260392,154.0,2021
00122825,66.0,2021
00109824,236.0,2021
00126201,135.0,2021
00136402,11.0,2021
00109161,86.0,2021
00146296,77.0,2021
00104786,37.0,2021
00146454,632.0,2021
00115384,216.0,2021
00131939,207.0,2021
00157104,127.0,2021
00145446,200.0,2021
00107224,586.0,2021
00121570,63.0,2021
00146542,95.0,2021
00104999,196.0,2021
00138516,125.0,2021
00168401,248,2021
00117629,159.0,2021
00102140,15.0,2021
00111111,218.0,2021
00111689,266.0,2021
00163761,219.0,2021
00129271,503.0,2021
00128227,218.0,2021
00143262,137.0,2021
00160375,57.0,2021
00166500,272.0,2021
00148522,348.0,2021
00128980,321.0,2021
00118521,53.0,2021
00129280,119.0,2021
00153524,940.0,2021
00124027,31.0,2021
00129554,49.0,2021
00160861,214.0,2021
00162072,70.0,2021
00145437,40.0,2021
00141413,483.0,2021
00102113,599.0,2021
00112651,371.0,2021
00102432,921.0,2021
00129420,151.0,2021
00156354,663.0,2021
00150633,142.0,2021
00129509,384.0,2021
00111458,359.0,2021
00105299,347.0,2021
00122481,262.0,2021
00132628,72.0,2021
00106881,170.0,2021
00134565,31.0,2021
00143314,261.0,2021
00108746,194.0,2021
00146649,14.0,2021
00135777,115.0,2021
00103662,196.0,2021
00135111,139.0,2021
00118008,591.0,2021
00138792,2.0,2021
00134316,197.0,2021
00191588,269.0,2021
00115065,150.0,2021
00103510,520.0,2021
00180795,359.0,2021
00121969,118.0,2021
00142865,196.0,2021
00177199,184.0,2021
00114154,714.0,2021
00191472,308.0,2021
00157070,1042.0,2021
00197759,103.0,2021
00136776,46.0,2021
00123781,48.0,2021
00144395,271.0,2021
00204208,498.0,2021
00178754,298.0,2021
00135795,429.0,2021
00118044,116.0,2021
00273615,12.0,2021
00186559,448.0,2021
00218575,117.0,2021
00193009,142.0,2021
00146861,479.0,2021
00125576,129.0,2021
00145862,184.0,2021
00122551,240.0,2021
00249247,99.0,2021
00161383,648.0,2021
00269241,91.0,2021
00347734,35.0,2021
00422895,300.0,2021
00423690,161.0,2021
00427483,449.0,2021
00357360,160.0,2021
00151298,164.0,2021
00365989,307.0,2021
00416654,196.0,2021
00469799,89.0,2021
00305668,280.0,2021
00415628,215.0,2021
00361488,171.0,2021
00508274,265.0,2021
00540605,522.0,2021
00172228,112.0,2021
00557933,162.0,2021
00442835,39.0,2021
00585219,191.0,2021
00112165,703.0,2021
00106614,435.0,2021
00441243,26.0,2021
00646732,4.0,2021
00652423,39.0,2021
00681142,223.0,2021
00683469,752.0,2021
00706715,15.0,2021
00226316,138.0,2021
00561866,508.0,2021
00797364,241.0,2021
00796994,129.0,2021
00828789,324.0,2021
00855163,201.0,2021
00852087,160.0,2021
00415646,486.0,2021
00332927,116.0,2021
00105606,479.0,2021
00816544,126.0,2021
01234297,457.0,2021
01236897,973.0,2021
01262458,559.0,2021
00651901,1274.0,2021
00128546,388.0,2021
00130383,346.0,2021
00117276,119.0,2021
00137915,220.0,2021
00141246,706.0,2021
00105466,928.0,2021
00184667,655.0,2021
00173032,758.0,2021
00197476,85.0,2021
00158219,132.0,2021
00155948,562.0,2021
00227333,636.0,2021
00264547,217.0,2021
00301246,598.0,2021
00141389,225.0,2021
00265041,158.0,2021
00246417,580.0,2021
00263654,47.0,2021
00230425,124.0,2021
00405278,156.0,2021
00313649,58.0,2021
00369657,576.0,2021
00375931,387.0,2021
00523307,505.0,2021
00541349,679.0,2021
00525679,192.0,2021
00114808,1042.0,2021
00580199,525.0,2021
00556907,253.0,2021
00181299,474.0,2021
00545734,232.0,2021
00545929,118.0,2021
00411048,218.0,2021
00530185,477.0,2021
00693554,628.0,2021
00623661,453.0,2021
00808022,60.0,2021
00842619,111.0,2021
00838005,289.0,2021
00989619,97.0,2021
01074862,1139.0,2021
01078178,290.0,2021
01090471,192.0,2021
01029394,245.0,2021
01336373,68.0,2021
01182444,89.0,2021
01181515,90.0,2021
00104519,107.0,2021
00107677,195.0,2021
00167208,162.0,2021
00150439,70.0,2021
00132868,57.0,2021
00134176,24.0,2021
00159564,35.0,2021
00480950,26.0,2021
00458234,390.0,2021
00110750,6.0,2021
00161781,598.0,2021
00306162,153.0,2021
00788773,1014.0,2021
01061558,234.0,2021
00536523,228.0,2021
00106641,34980.0,2020
00138279,731.0,2020
00155355,437.0,2020
00190321,22123.0,2020
00181712,884.0,2020
00266961,3987.0,2020
00124504,1243.0,2020
00631518,524.0,2020
00113410,843.0,2020
00117212,1522.0,2020
00109693,2761.0,2020
00146083,89.0,2020
00160047,57.0,2020
00113508,50.0,2020
00116824,157.0,2020
00164779,28902.0,2020
00164478,2113.0,2020
00160588,1844.0,2020
00160843,929.0,2020
00148540,47.0,2020
00120076,786.0,2020
00113207,832.0,2020
00121941,663.0,2020
00131780,558.0,2020
00117577,9.0,2020
00163512,1391.0,2020
00161046,926.0,2020
00154462,92.0,2020
00117230,561.0,2020
00126955,1724.0,2020
00138224,1013.0,2020
00113526,1500.0,2020
00120021,182.0,2020
00157681,833.0,2020
00145880,265.0,2020
00171636,39.0,2020
00136378,848.0,2020
00125743,452.0,2020
00157399,601.0,2020
00117188,1180.0,2020
00120562,150.0,2020
00124726,325.0,2020
00120571,1057.0,2020
00164742,66926.0,2020
00131832,24.0,2020
00105952,70.0,2020
00120030,2030.0,2020
00126362,379.0,2020
00140177,2592.0,2020
00141529,2918.0,2020
00109189,13.0,2020
00165680,1971.0,2020
00161426,86.0,2020
00126371,2508.0,2020
00136086,466.0,2020
00161693,2419.0,2020
00119007,669.0,2020
00162461,1127.0,2020
00140964,36.0,2020
00148896,1594.0,2020
00105855,1384.0,2020
00103626,209.0,2020
00164609,46.0,2020
00105961,1156.0,2020
00165413,667.0,2020
00164645,1432.0,2020
00106623,1918.0,2020
00164812,204.0,2020
00139889,855.0,2020
00164788,947.0,2020
00126566,109.0,2020
00158501,489.0,2020
00140955,515.0,2020
00159023,861.0,2020
00164724,194.0,2020
00139454,814.0,2020
00126186,5557.0,2020
00144164,475.0,2020
00188089,1389.0,2020
00170558,6356.0,2020
00120526,22701.0,2020
00203582,262.0,2020
00219097,108.0,2020
00126308,1100.0,2020
00149655,3725.0,2020
00234412,337.0,2020
00274933,4290.0,2020
00231363,9622.0,2020
00244455,403.0,2020
00255619,2335.0,2020
00258801,2747.0,2020
00261443,2029.0,2020
00260408,384.0,2020
00220561,172.0,2020
00160232,324.0,2020
00124540,2575.0,2020
00309503,229.0,2020
00356370,3194.0,2020
00349097,368.0,2020
00413523,534.0,2020
00412597,944.0,2020
00372882,257.0,2020
00372873,240.0,2020
00302926,1579.0,2020
00401731,2923.0,2020
00201450,578.0,2020
00428251,2960.0,2020
00159698,656.0,2020
00158307,1297.0,2020
00500254,40.0,2020
00303873,2610.0,2020
00300548,767.0,2020
00503668,1700.0,2020
00362238,877.0,2020
00195229,55.0,2020
00361008,777.0,2020
00539274,23.0,2020
00360595,1357.0,2020
00583442,761.0,2020
00583424,759.0,2020
00635134,1207.0,2020
00759513,1960.0,2020
00795135,1312.0,2020
00828497,630.0,2020
00872984,25214.0,2020
00896285,1295.0,2020
00956930,450.0,2020
00983040,29.0,2020
00992871,673.0,2020
01009789,1055.0,2020
01032413,806.0,2020
01036446,924.0,2020
00877059,2738.0,2020
00508344,236.0,2020
01060744,94.0,2020
00565154,654.0,2020
01168383,1387.0,2020
01208885,248.0,2020
01238169,1458.0,2020
00339391,515.0,2020
01263022,526.0,2020
01267170,1699.0,2020
01262032,1546.0,2020
01316236,1256.0,2020
01316227,1589.0,2020
01316245,1720.0,2020
01316254,980.0,2020
00362441,621.0,2020
00148364,61.0,2020
00265324,3387.0,2020
00260958,556.0,2020
00228536,368.0,2020
00127954,965.0,2020
00347062,316.0,2020
00871833,982.0,2020
00126937,125.0,2020
00150244,553.0,2020
00145109,435.0,2020
00148993,14.0,2020
00129387,807.0,2020
00109286,868.0,2020
00104768,413.0,2020
00163691,21.0,2020
00114792,111.0,2020
00138190,242.0,2020
00149354,39.0,2020
00128971,847.0,2020
00138701,12.0,2020
00114552,243.0,2020
00103006,795.0,2020
00173874,106.0,2020
00105271,1932.0,2020
00132211,321.0,2020
00124197,30.0,2020
00146269,491.0,2020
00153393,1598.0,2020
00162993,21.0,2020
00141149,629.0,2020
00113544,157.0,2020
00107598,2183.0,2020
00109718,814.0,2020
00157991,175.0,2020
00108241,5130.0,2020
00127802,591.0,2020
00130879,223.0,2020
00128555,803.0,2020
00118266,297.0,2020
00132804,596.0,2020
00125150,175.0,2020
00108135,165.0,2020
00125530,1915.0,2020
00167192,853.0,2020
00125521,1382.0,2020
00126380,217760.0,2020
00166227,29.0,2020
00129679,477.0,2020
00164672,417.0,2020
00125080,20.0,2020
00124799,310.0,2020
00107613,883.0,2020
00126487,380.0,2020
00163114,18.0,2020
00140946,335.0,2020
00153861,972.0,2020
00101488,143.0,2020
00126478,375.0,2020
00166315,851.0,2020
00115977,595.0,2020
00106368,1251.0,2020
00102618,726.0,2020
00143527,13.0,2020
00164636,18.0,2020
00166272,927.0,2020
00159786,858.0,2020
00105101,21.0,2020
00159193,23396.0,2020
00130684,496.0,2020
00165583,271.0,2020
00159795,451.0,2020
00161125,55.0,2020
00133991,280.0,2020
00108913,1178.0,2020
00176914,535.0,2020
00203290,92.0,2020
00122737,756.0,2020
00148276,1352.0,2020
00105873,25963.0,2020
00217947,619.0,2020
00158316,45.0,2020
00219486,921.0,2020
00261285,1494.0,2020
00225159,9.0,2020
00222532,1121.0,2020
00219574,171.0,2020
00340917,3106.0,2020
00356361,1715.0,2020
00159209,291.0,2020
00256955,271.0,2020
00377610,57.0,2020
00390055,505.0,2020
00413046,2041.0,2020
00459871,6.0,2020
00481454,210.0,2020
00480455,843.0,2020
00400857,335.0,2020
00357935,349.0,2020
00555874,2777.0,2020
00595191,349.0,2020
00414850,294.0,2020
00628189,296.0,2020
00679314,327.0,2020
00684714,196.0,2020
00776820,246.0,2020
00557508,808.0,2020
00194947,57.0,2020
00855093,359.0,2020
00241005,340.0,2020
00937324,303.0,2020
00939331,832.0,2020
00939687,542.0,2020
00983271,993.0,2020
00990165,476.0,2020
00101664,497.0,2020
00911955,246.0,2020
01108099,67.0,2020
01032486,90.0,2020
01128613,7.0,2020
00904672,739.0,2020
00653024,1688.0,2020
01060814,471.0,2020
01319808,609.0,2020
01325979,625.0,2020
00118804,110.0,2020
00158325,457.0,2020
00252135,404.0,2020
00223762,230.0,2020
00130763,705.0,2020
00298270,1175.0,2020
00358271,1246.0,2020
00398701,651.0,2020
00579980,302.0,2020
00536541,268.0,2020
00486097,365.0,2020
00447609,1240.0,2020
00554024,128.0,2020
00579999,411.0,2020
00525934,1005.0,2020
00857727,1291.0,2020
00549891,164.0,2020
01135941,133.0,2020
01234507,2058.0,2020
00119195,724.0,2020
00144818,337.0,2020
00111847,822.0,2020
00148984,523.0,2020
00128032,443.0,2020
00149026,9.0,2020
00151395,351.0,2020
00166519,298.0,2020
00100939,619.0,2020
00144252,233.0,2020
00134723,161.0,2020
00149947,1108.0,2020
00113243,339.0,2020
00106395,104.0,2020
00122472,167.0,2020
00122579,557.0,2020
00113234,421.0,2020
00159740,16.0,2020
00152862,64.0,2020
00101433,340.0,2020
00127042,264.0,2020
00158112,402.0,2020
00138729,250.0,2020
00136457,161.0,2020
00174527,274.0,2020
00148443,38.0,2020
00117300,271.0,2020
00104722,384.0,2020
00127167,62.0,2020
00158149,108.0,2020
00165343,289.0,2020
00152880,1236.0,2020
00132725,151.0,2020
00111810,287.0,2020
00118275,201.0,2020
00111999,999.0,2020
00163673,5.0,2020
00164706,378.0,2020
00133812,641.0,2020
00109806,224.0,2020
00129235,200.0,2020
00133858,907.0,2020
00113492,570.0,2020
00172936,224.0,2020
00148920,457.0,2020
00129989,289.0,2020
00163716,25.0,2020
00168331,73.0,2020
00121288,180.0,2020
00160302,189.0,2020
00156691,394.0,2020
00128412,707.0,2020
00127200,478.0,2020
00145163,109.0,2020
00153126,77.0,2020
00155531,282.0,2020
00143794,82.0,2020
00111421,376.0,2020
00113535,154.0,2020
00145552,386.0,2020
00118026,1342.0,2020
00126779,258.0,2020
00159254,41.0,2020
00108977,184.0,2020
00159810,244.0,2020
00260383,815.0,2020
00141404,93.0,2020
00122898,321.0,2020
00124090,389.0,2020
00130091,2.0,2020
00104388,540.0,2020
00152686,913.0,2020
00154329,460.0,2020
00137252,310.0,2020
00131692,867.0,2020
00145260,797.0,2020
00103042,359.0,2020
00138260,461.0,2020
00136864,514.0,2020
00103592,1006.0,2020
00153621,262.0,2020
00162586,298.0,2020
00159971,16.0,2020
00151128,279.0,2020
00160205,597.0,2020
00102858,58.0,2020
00141273,53.0,2020
00155124,84.0,2020
00139764,284.0,2020
00129013,413.0,2020
00137207,318.0,2020
00138297,82.0,2020
00136271,501.0,2020
00163345,353.0,2020
00141477,391.0,2020
00172291,486.0,2020
00173102,190.0,2020
00146232,291.0,2020
00117179,54.0,2020
00140779,276.0,2020
00105156,117.0,2020
00124780,226.0,2020
00132637,825.0,2020
00112679,105.0,2020
00153339,287.0,2020
00113614,451.0,2020
00161976,24.0,2020
00166573,454.0,2020
00108940,42.0,2020
00119672,518.0,2020
00161709,186.0,2020
00143651,588.0,2020
00121039,323.0,2020
00142883,247.0,2020
00152729,815.0,2020
00149239,368.0,2020
00137359,772.0,2020
00118965,425.0,2020
00140131,113.0,2020
00198697,338.0,2020
00131197,139.0,2020
00121534,53.0,2020
00159500,972.0,2020
00112022,178.0,2020
00181943,6.0,2020
00145464,117.0,2020
00107987,469.0,2020
00133706,254.0,2020
00209780,133.0,2020
00231372,1416.0,2020
00158963,834.0,2020
00134510,809.0,2020
00121543,413.0,2020
00130772,948.0,2020
00129642,637.0,2020
00369833,307.0,2020
00303217,574.0,2020
00159218,551.0,2020
00353878,208.0,2020
00398792,727.0,2020
00428729,161.0,2020
00435312,189.0,2020
00210856,244.0,2020
00406046,368.0,2020
00414601,180.0,2020
00454946,160.0,2020
00113225,394.0,2020
00540641,718.0,2020
00409672,293.0,2020
00573579,725.0,2020
00671376,2037.0,2020
00589127,621.0,2020
00587466,18.0,2020
00117726,521.0,2020
00593032,937.0,2020
00365387,560.0,2020
00632304,123.0,2020
00520887,616.0,2020
00648721,191.0,2020
00428321,557.0,2020
00145598,503.0,2020
00687711,384.0,2020
00728638,568.0,2020
00173944,149.0,2020
00753643,29.0,2020
00670340,85.0,2020
00787376,406.0,2020
00360142,418.0,2020
00823429,50.0,2020
00815369,323.0,2020
00151368,437.0,2020
00661847,116.0,2020
00119140,1269.0,2020
00526599,499.0,2020
00110608,167.0,2020
01010110,259.0,2020
00132354,42.0,2020
01059605,370.0,2020
01093007,5.0,2020
00225706,247.0,2020
01167056,613.0,2020
01205329,1262.0,2020
01261893,617.0,2020
01267684,479.0,2020
00248974,575.0,2020
01310269,971.0,2020
00367844,501.0,2020
01412822,223.0,2020
00128111,954.0,2020
00141671,273.0,2020
00216647,312.0,2020
00238782,320.0,2020
00226352,413.0,2020
00171265,1271.0,2020
00258689,242.0,2020
00247975,69.0,2020
00239639,638.0,2020
00260930,392.0,2020
00187415,148.0,2020
00280688,40.0,2020
00369170,413.0,2020
00306454,83.0,2020
00353610,215.0,2020
00228350,341.0,2020
00225742,67.0,2020
00364467,271.0,2020
00378628,62.0,2020
00245472,399.0,2020
00399694,527.0,2020
00405320,554.0,2020
00104573,193.0,2020
00476498,979.0,2020
00177816,266.0,2020
00531014,235.0,2020
00359395,110.0,2020
00490151,471.0,2020
00524421,350.0,2020
00525642,413.0,2020
00444329,107.0,2020
00613318,330.0,2020
00612294,364.0,2020
00888347,416.0,2020
00366137,158.0,2020
01032404,387.0,2020
01061327,185.0,2020
00970453,223.0,2020
01067516,396.0,2020
00819073,189.0,2020
01159853,736.0,2020
01160363,903.0,2020
01168684,120.0,2020
01152470,672.0,2020
01237540,585.0,2020
01236532,111.0,2020
00897752,127.0,2020
01256864,89.0,2020
00112378,62.0,2020
00101628,131.0,2020
00133335,34.0,2020
00126089,117.0,2020
00141307,682.0,2020
00104698,175.0,2020
00145686,26.0,2020
00123541,214.0,2020
00147222,289.0,2020
00159573,341.0,2020
00112970,336.0,2020
00120872,199.0,2020
00107066,396.0,2020
00126414,191.0,2020
00152039,79.0,2020
00101220,198.0,2020
00154055,48.0,2020
00125974,212.0,2020
00117337,396.0,2020
00118345,216.0,2020
00148948,121.0,2020
00148461,60.0,2020
00106119,96.0,2020
00114765,357.0,2020
00117027,191.0,2020
00129350,626.0,2020
00102751,111.0,2020
00116268,322.0,2020
00163196,110.0,2020
00122694,117.0,2020
00133618,15.0,2020
00127857,62.0,2020
00149345,282.0,2020
00141626,130.0,2020
00118451,125.0,2020
00173698,119.0,2020
00123107,134.0,2020
00150828,226.0,2020
00121932,562.0,2020
00149804,300.0,2020
00174004,600.0,2020
00106313,810.0,2020
00123718,588.0,2020
00146214,227.0,2020
00160621,183.0,2020
00154426,198.0,2020
00122348,247.0,2020
00122056,86.0,2020
00161860,381.0,2020
00133511,152.0,2020
00115287,688.0,2020
00108038,212.0,2020
00172185,52.0,2020
00134963,663.0,2020
00148939,147.0,2020
00135050,236.0,2020
00138057,49.0,2020
00114093,179.0,2020
00109514,2061.0,2020
00127158,71.0,2020
00162063,817.0,2020
00135962,143.0,2020
00156488,522.0,2020
00124151,246.0,2020
00136341,666.0,2020
00109754,766.0,2020
00136624,403.0,2020
00115612,625.0,2020
00141875,621.0,2020
00260392,158.0,2020
00122825,60.0,2020
00109824,258.0,2020
00126201,154.0,2020
00136402,11.0,2020
00109161,82.0,2020
00146296,70.0,2020
00104786,38.0,2020
00146454,645.0,2020
00115384,211.0,2020
00131939,190.0,2020
00157104,130.0,2020
00145446,189.0,2020
00107224,595.0,2020
00121570,65.0,2020
00146542,95.0,2020
00104999,195.0,2020
00138516,127.0,2020
00168401,256,2020
00117629,159.0,2020
00102140,14.0,2020
00111111,213.0,2020
00111689,250.0,2020
00163761,215.0,2020
00129271,461.0,2020
00128227,218.0,2020
00143262,160.0,2020
00160375,54.0,2020
00166500,296.0,2020
00148522,350.0,2020
00128980,346.0,2020
00118521,38.0,2020
00129280,119.0,2020
00153524,991.0,2020
00124027,32.0,2020
00129554,46.0,2020
00160861,194.0,2020
00162072,79.0,2020
00145437,26.0,2020
00141413,464.0,2020
00102113,595.0,2020
00112651,376.0,2020
00102432,907.0,2020
00129420,136.0,2020
00156354,659.0,2020
00150633,121.0,2020
00129509,367.0,2020
00111458,366.0,2020
00105299,373.0,2020
00122481,259.0,2020
00132628,68.0,2020
00106881,212.0,2020
00134565,23.0,2020
00143314,308.0,2020
00108746,211.0,2020
00146649,13.0,2020
00135777,108.0,2020
00103662,221.0,2020
00135111,137.0,2020
00118008,624.0,2020
00138792,8698.0,2020
00134316,218.0,2020
00191588,266.0,2020
00115065,139.0,2020
00103510,530.0,2020
00180795,356.0,2020
00121969,116.0,2020
00142865,207.0,2020
00177199,164.0,2020
00114154,702.0,2020
00191472,300.0,2020
00157070,1055.0,2020
00197759,84.0,2020
00136776,115.0,2020
00123781,50.0,2020
00144395,268.0,2020
00204208,519.0,2020
00178754,311.0,2020
00135795,496.0,2020
00118044,116.0,2020
00273615,11.0,2020
00186559,361.0,2020
00218575,117.0,2020
00193009,144.0,2020
00146861,444.0,2020
00125576,134.0,2020
00145862,182.0,2020
00122551,246.0,2020
00249247,75.0,2020
00161383,593.0,2020
00269241,93.0,2020
00347734,82.0,2020
00422895,272.0,2020
00423690,172.0,2020
00427483,1389.0,2020
00357360,163.0,2020
00151298,162.0,2020
00365989,307.0,2020
00416654,194.0,2020
00469799,60.0,2020
00305668,282.0,2020
00415628,190.0,2020
00361488,187.0,2020
00508274,314.0,2020
00540605,600.0,2020
00172228,93.0,2020
00557933,193.0,2020
00442835,51.0,2020
00585219,288.0,2020
00112165,728.0,2020
00106614,450.0,2020
00441243,36.0,2020
00646732,4.0,2020
00652423,55.0,2020
00681142,215.0,2020
00683469,771.0,2020
00706715,15.0,2020
00226316,134.0,2020
00561866,542.0,2020
00797364,223.0,2020
00796994,126.0,2020
00828789,427.0,2020
00855163,200.0,2020
00852087,149.0,2020
00415646,369.0,2020
00332927,146.0,2020
00105606,470.0,2020
00816544,135.0,2020
01234297,427.0,2020
01236897,918.0,2020
01262458,562.0,2020
00651901,1328.0,2020
00128546,398.0,2020
00130383,418.0,2020
00117276,99.0,2020
00137915,262.0,2020
00141246,736.0,2020
00105466,832.0,2020
00184667,631.0,2020
00173032,733.0,2020
00197476,86.0,2020
00158219,144.0,2020
00155948,394.0,2020
00227333,569.0,2020
00264547,209.0,2020
00301246,597.0,2020
00141389,223.0,2020
00265041,168.0,2020
00246417,544.0,2020
00263654,44.0,2020
00230425,116.0,2020
00405278,148.0,2020
00313649,56.0,2020
00369657,511.0,2020
00375931,376.0,2020
00523307,530.0,2020
00541349,646.0,2020
00525679,199.0,2020
00114808,992.0,2020
00580199,595.0,2020
00556907,300.0,2020
00181299,488.0,2020
00545734,197.0,2020
00545929,154.0,2020
00411048,214.0,2020
00530185,481.0,2020
00693554,618.0,2020
00623661,412.0,2020
00808022,55.0,2020
00842619,89.0,2020
00838005,274.0,2020
00989619,80.0,2020
01074862,1014.0,2020
01078178,263.0,2020
01090471,138.0,2020
01029394,243.0,2020
01336373,52.0,2020
01182444,87.0,2020
01181515,70.0,2020
00104519,115.0,2020
00107677,206.0,2020
00167208,175.0,2020
00150439,63.0,2020
00132868,64.0,2020
00134176,24.0,2020
00159564,34.0,2020
00480950,23.0,2020
00458234,419.0,2020
00110750,8.0,2020
00161781,440.0,2020
00306162,160.0,2020
00788773,605.0,2020
01061558,189.0,2020
00536523,234.0,2020
